Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
47,4144,Poole(i),Brennan Poole(i),Chv,Inspire Real Change,30.9095,1,30.525,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5217
19,4085,Jones,Brandon Jones,Tyt,Menards/Atlas,31.1512667,2,29.939,5,30.93,16,31.152,10,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5217
34,4187,Weatherman,Kyle Weatherman,Chv,eRacing Association,31.264,3,30.398,14,30.83,15,31.04,9,31.264,6,NA,NA,NA,NA,NA,NA,Final Practice,5217
18,4153,Bell(i),Christopher Bell(i),Tyt,Sport Clips Haircuts,31.2893889,4,29.893,4,30.327,2,30.671,3,31.112,3,NA,NA,NA,NA,NA,NA,Final Practice,5217
2,4204,Creed #,Sheldon Creed #,Chv,Whelen,31.37,5,29.785,3,30.29,1,30.599,1,30.889,2,31.175,2,NA,NA,NA,NA,Final Practice,5217
9,4224,Gragson,Noah Gragson,Chv,Bass Pro Shops/TrueTimber/BRCC,31.43248,6,29.77,2,30.396,4,30.635,2,30.885,1,31.142,1,31.432,1,NA,NA,Final Practice,5217
1,4327,Mayer,Sam Mayer,Chv,Accelerate Pros Talent,31.4746842,7,30.443,16,30.563,9,30.9,6,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5217
10,3808,Cassill,Landon Cassill,Chv,Voyager: Crypto for All,31.4822857,8,30.174,8,30.331,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5217
23,4301,Alfredo,Anthony Alfredo,Chv,Carolina Cowboys,31.5002,9,30.945,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5217
6,4320,Vargas,Ryan Vargas,Chv,Native Sons,31.5262222,10,30.877,29,31.246,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5217
45,4285,Parsons(i),Stefan Parsons(i),Chv,Pops Mart,31.532625,11,30.731,26,31.145,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5217
98,4269,Herbst,Riley Herbst,Frd,Monster Energy,31.5396667,12,30.423,15,30.718,13,31.007,8,31.237,5,31.451,4,NA,NA,NA,NA,Final Practice,5217
91,4315,Massey,Mason Massey,Chv,Anderson Power Services,31.57775,13,30.688,25,31.073,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5217
