Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
39,3884,Sieg,Ryan Sieg,Frd,CMRroofing.com/A-game,28.5296098,21,27.802,8,28.178,17,28.234,15,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
26,4191,Grala(i),Kaz Grala(i),Tyt,Ruedebusch,28.5306341,22,28.092,24,28.25,21,28.327,17,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
91,4315,Massey,Mason Massey,Chv,LOS MAGOS,28.5434074,23,28.249,28,28.409,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
21,4133,Hill #,Austin Hill #,Chv,United Rentals/Bennett,28.5883043,24,27.909,15,28.044,12,28.172,13,28.518,11,NA,NA,NA,NA,NA,NA,Final Practice,5216
02,4419,Retzlaff,Parker Retzlaff,Chv,Funkaway,28.5905641,25,28.127,26,28.304,23,28.462,18,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
27,4018,Burton,Jeb Burton,Chv,Arrowhead Brass,28.64192,26,28.215,27,28.461,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
4,4257,Currey,Bayley Currey,Chv,HyVee,28.6495429,27,28.075,23,28.141,16,28.863,22,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
6,4144,Poole(i),Brennan Poole(i),Chv,Out of The Groove,28.6672,28,28.367,32,28.449,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
44,4422,Caruth(i),Rajah Caruth(i),Chv,Rally For Valor,28.7386316,29,27.91,16,28.408,25,28.493,19,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
38,4388,Sieg #,Kyle Sieg #,Frd,,28.7704667,30,28.268,29,28.443,27,28.531,20,28.839,12,28.928,3,NA,NA,NA,NA,Final Practice,5216
13,4256,Cram,Dawson Cram,Frd,DCX/Rennsport,28.7866429,31,28.521,35,28.831,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
66,3669,Yeley,JJ Yeley,Frd,Triage Now,28.8071765,32,28.383,33,29.131,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
35,4004,Gase,Joey Gase,Tyt,Donate Life AZ,28.8646923,33,28.415,34,28.622,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
78,3973,McLeod,BJ McLeod,Chv,B.J. McLeod Motorsports,28.9067143,34,28.752,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
68,4364,Wright(i),Kris Wright(i),Chv,Big Dog Energy,28.9090667,35,28.28,30,28.402,24,28.629,21,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
08,4118,Brown,Brandon Brown,Frd,Amptricity,29.0795,36,28.728,37,28.914,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
31,4223,Snider,Myatt Snider,Chv,TaxSlayer,29.2256667,37,28.54,36,28.648,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
07,4313,Graf Jr,Joe Graf Jr,Frd,ARMSLIST.com,29.4077368,38,28.344,31,28.802,32,29.031,23,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
5,4209,Mills(i),Matt Mills(i),Chv,J.F. Electric,29.987625,39,29.437,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5216
