Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
48,4001,Chastain(i),Ross Chastain(i),Chv,Big Machine Racing Spiked Coolers,32.4072222,1,31.703,10,32.054,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
07,4038,Moffitt,Brett Moffitt,Frd,Circle B Diecast.com,32.5445,2,31.659,7,32.009,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
4,4257,Currey,Bayley Currey,Chv,Hy-Vee 4 Chevrolet,32.6972,3,31.832,12,32.209,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
16,3774,Allmendinger,AJ Allmendinger,Chv,Action Industries,32.7238235,4,31.903,13,32.196,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
19,4085,Jones,Brandon Jones,Tyt,Menards/Klearvue Cabinetry,32.7603913,5,31.645,6,32.147,8,32.75,1,32.943,1,NA,NA,NA,NA,NA,NA,Final Practice,5214
9,4224,Gragson,Noah Gragson,Chv,Bass Pro Shops/TrueTimber/BRCC,32.7872083,6,31.346,2,32.01,4,32.904,2,33.024,2,NA,NA,NA,NA,NA,NA,Final Practice,5214
8,4123,Berry,Josh Berry,Chv,Harrison's USA,32.7978235,7,32.208,18,32.322,13,32.937,3,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
39,3884,Sieg,Ryan Sieg,Frd,CMRroofing.com/A-game,32.839,8,32.157,14,33.337,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
1,4327,Mayer,Sam Mayer,Chv,Huck's Market,32.8424444,9,31.673,8,32.214,11,33.158,7,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
54,4368,Gibbs,Ty Gibbs,Tyt,Reser's Fine Foods,32.8673043,10,31.138,1,31.879,1,33.024,5,33.228,3,NA,NA,NA,NA,NA,NA,Final Practice,5214
18,4441,Smith,Sammy Smith,Tyt,Pilot Flying J,32.884,11,31.466,3,32.7,16,33.021,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
10,3808,Cassill,Landon Cassill,Chv,Carnomaly,32.9046,12,32.202,16,32.406,14,33.074,6,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
2,4204,Creed #,Sheldon Creed #,Chv,Whelen,32.9083684,13,31.609,5,31.968,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
98,4269,Herbst,Riley Herbst,Frd,Monster Energy,32.9345714,14,31.686,9,32.06,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
68,4364,Wright(i),Kris Wright(i),Chv,Wright Chevrolet,33.0123846,15,32.293,21,32.676,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
21,4133,Hill #,Austin Hill #,Chv,United Rentals,33.0262222,16,31.779,11,32.265,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
47,4144,Poole(i),Brennan Poole(i),Chv,Inspire Real Change,33.0486667,17,32.833,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
11,4093,Hemric,Daniel Hemric,Chv,AG1 - Athletic Greens,33.06295,18,31.551,4,32.098,7,33.583,9,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
7,34,Allgaier,Justin Allgaier,Chv,BRANDT,33.0860556,19,32.444,26,33.16,24,33.415,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
23,4301,Alfredo,Anthony Alfredo,Chv,First Phase,33.1142143,20,32.431,25,33.371,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
02,4118,Brown,Brandon Brown,Chv,Larry's Lemonade,33.1164,21,32.368,24,33.122,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
45,4422,Caruth(i),Rajah Caruth(i),Chv,iRacing,33.1575833,22,32.207,17,32.881,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
34,4187,Weatherman,Kyle Weatherman,Chv,Equity Prime Mortgage,33.1616429,23,32.214,20,32.762,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
77,4309,Bassett,Dillon Bassett,Chv,Jerry Hunt Supercenters,33.2126667,24,32.475,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
31,4223,Snider,Myatt Snider,Chv,BG/EasyCare/TORQ,33.2302143,25,32.213,19,32.822,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
27,4018,Burton,Jeb Burton,Chv,It Consulting St. Pete,33.2438182,26,32.158,15,32.76,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
38,4316,McLaughlin,CJ McLaughlin,Frd,SciAps,33.2931429,27,32.917,33,33.102,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
66,3669,Yeley,JJ Yeley,Frd,Coble Enterprises,33.3067143,28,32.645,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
26,4407,Griffith,Derek Griffith,Tyt,SpotOn,33.3211429,29,32.359,23,32.849,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
6,4320,Vargas,Ryan Vargas,Chv,TeamJDMotorsports.com,33.322625,30,32.544,28,33.421,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
91,4315,Massey,Mason Massey,Chv,Anderson Power Services,33.34675,31,32.31,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
36,4106,Williams,Josh Williams,Chv,Alloy Employer Services,33.3610769,32,32.914,32,33.191,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
51,595,Clements,Jeremy Clements,Chv,All South Electric,33.4335,33,33.179,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
5,4142,Smithley,Garrett Smithley,Chv,J.F. Electric,33.503125,34,32.879,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
08,3170,Starr,David Starr,Frd,Ticket Smarter,33.5263333,35,33.282,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
13,4138,Ogata(i),Akinori Ogata(i),Tyt,Kyowa/SEAVAC,33.5655,36,33.188,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
78,4285,Parsons(i),Stefan Parsons(i),Chv,Team BJMM,33.603,37,33.603,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
44,4379,Disavino III,Howie Disavino III,Chv,Clear Cryptos,33.6079,38,33.2,36,33.488,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
35,4004,Gase,Joey Gase,Frd,Explore Branson,33.7786667,39,33.482,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5214
