Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
36,4225,Labbe,Alex Labbe,Chv,Can-Am,83.718,1,83.37,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
16,3774,Allmendinger (P),AJ Allmendinger (P),Chv,Nutrien Ag Solutions,84.1041429,2,83.147,1,83.313,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
54,4368,Gibbs (P),Ty Gibbs (P),Tyt,Monster Energy,84.1156,3,83.33,3,83.861,3,84.116,1,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
7,34,Allgaier (P),Justin Allgaier (P),Chv,The BRANDT Foundation,84.218,4,83.397,5,83.853,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
11,4093,Hemric (P),Daniel Hemric (P),Chv,AG1 - Athletic Greens,84.475125,5,83.887,13,84.248,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
21,4133,Hill # (P),Austin Hill # (P),Chv,Bennett Transportation,84.5907,6,83.742,10,84.078,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
1,4327,Mayer (P),Sam Mayer (P),Chv,Accelerate Pros Talent,84.6115,7,83.403,6,84.431,9,84.612,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
51,595,Clements (P),Jeremy Clements (P),Chv,All South Electric,84.8175714,8,83.42,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
98,4269,Herbst (P),Riley Herbst (P),Frd,Monster Energy,85.0049091,9,83.993,14,84.375,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
10,3808,Cassill,Landon Cassill,Chv,Voyager: Crypto for All,85.0537778,10,84.274,16,84.566,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
2,4204,Creed #,Sheldon Creed #,Chv,Whelen,85.1288,11,83.813,11,84.142,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
9,4224,Gragson (P),Noah Gragson (P),Chv,Bass Pro Shops/TrueTimber/BRCC,85.165,12,85.165,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
92,4106,Williams,Josh Williams,Chv,Alloy Employer Services,85.2428333,13,84.127,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
19,4085,Jones (P),Brandon Jones (P),Tyt,Menards/Fisher,85.3157,14,83.21,2,83.91,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
02,4409,Karam,Sage Karam,Chv,Peachwood Floor Coverings,85.3194545,15,83.864,12,85.182,15,85.288,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
34,4191,Grala(i),Kaz Grala(i),Chv,eRacing Association,85.35325,16,84.709,23,84.915,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
23,4301,Alfredo,Anthony Alfredo,Chv,Death Wish Coffee,85.424875,17,84.493,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
66,3669,Yeley,JJ Yeley,Tyt,WorkPro Breast Cancer Aware,85.4461667,18,84.873,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
44,4213,Bilicki(i),Josh Bilicki(i),Chv,Insurance King/Susan G Komen,85.4812222,19,84.356,17,85.05,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
45,4285,Parsons(i),Stefan Parsons(i),Chv,Keffer Volkswagen,85.722,20,84.657,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
13,3984,Hill(i),Timmy Hill(i),Tyt,Coble Enterprises,85.7414,21,84.937,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
18,4211,Davison (P),James Davison (P),Tyt,Rich Mar Florist,85.7500909,22,83.627,9,84.939,12,85.072,3,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
39,3884,Sieg (P),Ryan Sieg (P),Frd,CMRoofing.com/A-Game,85.7763,23,84.462,18,84.977,13,85.776,5,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
91,4317,Pardus,Preston Pardus,Chv,Chinchor Electric/Danus,85.872,24,83.584,8,86.836,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
4,4257,Currey,Bayley Currey,Chv,The Pink Stuff,86.1175556,25,85.118,27,85.692,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
35,4421,Perez(i),Brad Perez(i),Tyt,Green Tech,86.2075714,26,85.213,29,86.25,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
31,4223,Snider,Myatt Snider,Chv,TaxSlayer,86.4395,27,85.393,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
27,4018,Burton,Jeb Burton,Chv,Arrowhead Brass,86.5435,28,84.548,20,86.502,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5212
