Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
11,4093,Hemric,Daniel Hemric,Chv,AG1 Athletic Greens,48.7701765,1,48.349,8,48.601,6,48.629,3,48.681,2,NA,NA,NA,NA,NA,NA,Final Practice,5184
16,3774,Allmendinger,AJ Allmendinger,Chv,Nutrien Ag Solutions,48.7901176,2,48.363,10,48.594,5,48.636,4,48.708,3,NA,NA,NA,NA,NA,NA,Final Practice,5184
19,4085,Jones,Brandon Jones,Tyt,Menards/Swiffer,48.7950909,3,48.226,2,48.467,3,48.551,1,48.737,5,48.758,3,NA,NA,NA,NA,Final Practice,5184
54,4368,Gibbs,Ty Gibbs,Tyt,Monster Energy,48.8232727,4,48.22,1,48.493,4,48.65,5,48.739,6,48.749,2,NA,NA,NA,NA,Final Practice,5184
10,3808,Cassill,Landon Cassill,Chv,Voyager: Crypto for All,48.8556842,5,48.4,11,48.616,7,48.672,6,48.708,4,NA,NA,NA,NA,NA,NA,Final Practice,5184
23,4301,Alfredo,Anthony Alfredo,Chv,Dude Wipes,48.8837778,6,48.633,14,48.733,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
02,4038,Moffitt,Brett Moffitt,Chv,Hometown Lenders,48.887,7,48.62,13,48.771,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
18,4367,Dollar,Drew Dollar,Tyt,Lynx Capital,48.9091667,8,48.238,3,48.465,2,48.569,2,48.658,1,48.73,1,NA,NA,NA,NA,Final Practice,5184
27,4018,Burton,Jeb Burton,Chv,State Water Heaters,48.9236667,9,48.639,15,48.753,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
7,34,Allgaier,Justin Allgaier,Chv,BRANDT,49.0212308,10,48.316,6,48.846,14,48.922,10,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
1,4327,Mayer,Sam Mayer,Chv,Accelerate Pro Talent,49.0354615,11,48.357,9,48.769,12,48.923,11,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
48,4346,Buford,Jade Buford,Chv,Big Machine Spiked Coolers,49.069,12,48.472,12,48.906,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
8,4123,Berry,Josh Berry,Chv,Harrison's USA,49.1084286,13,48.334,7,48.663,9,48.913,9,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
26,3952,Truex,Ryan Truex,Tyt,Circle B Diecast,49.1116429,14,48.247,4,48.641,8,48.827,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
39,3884,Sieg,Ryan Sieg,Frd,CMRoofing.com/A-Game,49.2966,15,48.938,20,49.043,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
9,4224,Gragson,Noah Gragson,Chv,Bass Pro Shops/TrueTimber/BRCC,49.3523333,16,48.307,5,48.431,1,48.687,7,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
98,4269,Herbst,Riley Herbst,Frd,Monster Energy,49.3695333,17,48.934,19,49.101,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5184
