Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
98,4269,Herbst,Riley Herbst,Frd,Monster Energy,34.82025,16,33.239,14,33.942,12,34.478,11,34.73,9,NA,NA,NA,NA,NA,NA,Final Practice,5208
11,4093,Hemric,Daniel Hemric,Chv,AG1 - Athletic Greens,34.8212667,17,32.788,3,33.868,11,34.438,10,34.821,10,NA,NA,NA,NA,NA,NA,Final Practice,5208
9,4224,Gragson (P),Noah Gragson (P),Chv,Bass Pro Shops/TrueTimber/BRCC,34.83075,18,32.743,1,33.819,9,34.184,5,34.411,2,NA,NA,NA,NA,NA,NA,Final Practice,5208
77,4309,Bassett,Dillon Bassett,Chv,Jerry Hunt Supercenter,34.8401429,19,33.996,26,34.591,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
8,4123,Berry (P),Josh Berry (P),Chv,High Rock Vodka,34.8482353,20,32.803,4,33.647,5,34.25,8,34.542,8,NA,NA,NA,NA,NA,NA,Final Practice,5208
51,595,Clements,Jeremy Clements,Chv,Fly & Form Concrete Structures,34.9462,21,33.641,21,34.351,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
34,4187,Weatherman,Kyle Weatherman,Chv,SELE Foundation,35.0168667,22,33.56,18,34.339,15,34.702,13,35.017,12,NA,NA,NA,NA,NA,NA,Final Practice,5208
91,4315,Massey,Mason Massey,Chv,Anderson Power Services,35.01775,23,34.073,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
4,4257,Currey,Bayley Currey,Chv,KSDT CPA,35.0365,24,34.1,30,34.645,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
45,4285,Parsons(i),Stefan Parsons(i),Chv,Clear Cryptos,35.0601538,25,33.429,17,34.331,14,34.849,14,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
92,4225,Labbe,Alex Labbe,Chv,Prolon Controls / Alloy,35.1184286,26,34.112,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
31,4223,Snider,Myatt Snider,Chv,TaxSlayer,35.126,27,33.734,22,35.805,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
1,4327,Mayer (P),Sam Mayer (P),Chv,Accelerate Pros Talent,35.1293529,28,33.174,12,33.854,10,34.504,12,34.847,11,NA,NA,NA,NA,NA,NA,Final Practice,5208
48,4416,Sanchez,Nicholas Sanchez,Chv,Big Machine Racing Spiked,35.178,29,33.76,24,34.491,17,34.902,15,35.178,13,NA,NA,NA,NA,NA,NA,Final Practice,5208
02,4419,Retzlaff,Parker Retzlaff,Chv,Funkaway,35.2082727,30,34.078,29,34.652,24,35.122,18,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
5,4209,Mills(i),Matt Mills(i),Chv,J.F. Electric,35.2506,31,35.105,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
07,4313,Graf Jr,Joe Graf Jr,Frd,Bucked Up Energy,35.2751333,32,33.96,25,34.53,19,34.919,16,35.275,14,NA,NA,NA,NA,NA,NA,Final Practice,5208
28,4388,Sieg #,Kyle Sieg #,Frd,CMRroofing.com,35.3692857,33,34.157,33,34.558,21,35.053,17,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
27,4018,Burton,Jeb Burton,Chv,Larry's Lemonade Beach Bash,35.3937857,34,33.759,23,34.518,18,35.153,19,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
23,4301,Alfredo,Anthony Alfredo,Chv,Dude Wipes,35.405,35,34.344,35,35.732,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
35,4254,Emerling,Patrick Emerling,Tyt,,35.6826154,36,34.74,37,35.297,29,35.582,22,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
36,4106,Williams,Josh Williams,Chv,Star Tron/Alloy,35.7113125,37,34.061,27,34.663,25,35.153,20,35.434,15,NA,NA,NA,NA,NA,NA,Final Practice,5208
68,4364,Wright(i),Kris Wright(i),Chv,iHeart Radio,35.8894545,38,34.11,31,35.059,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
38,4316,McLaughlin,CJ McLaughlin,Frd,SciAps,36.3005,39,35.175,40,35.729,30,36.132,23,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5208
44,4430,Landauer,Julia Landauer,Chv,Atem Car Club,36.8206667,40,35.164,39,35.865,33,36.463,24,36.821,16,NA,NA,NA,NA,NA,NA,Final Practice,5208
