Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
4,4257,Currey,Bayley Currey,Chv,Chasco Constructors,31.196,22,31.06,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
36,4225,Labbe,Alex Labbe,Chv,,31.2658571,23,30.972,24,31.374,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
23,4301,Alfredo,Anthony Alfredo,Chv,First Phase,31.3317,24,30.814,22,31.161,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
78,4106,Williams,Josh Williams,Chv,Alloy Employer Services,31.38875,25,31.279,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
68,4118,Brown,Brandon Brown,Chv,Brandonbilt Foundations,31.3893333,26,30.634,18,31.072,16,31.561,11,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
91,4315,Massey,Mason Massey,Chv,SPI Asphalt LLC,31.4177273,27,31.296,34,31.46,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
44,4029,Ellis,Ryan Ellis,Chv,Limetree Marketing,31.4454444,28,31.06,28,31.514,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
51,595,Clements,Jeremy Clements,Chv,Straitline Nitro,31.4845,29,31.06,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
47,4144,Poole,Brennan Poole,Chv,American Scroll,31.5005,30,31.205,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
26,3894,Earnhardt,Jeffrey Earnhardt,Tyt,ForeverLawn,31.5195385,31,30.846,23,31.354,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
31,4223,Snider,Myatt Snider,Chv,Superior Essex,31.5345455,32,31.187,31,31.46,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
38,4316,McLaughlin,CJ McLaughlin,Frd,SciAps,31.611,33,31.403,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
08,3170,Starr,David Starr,Frd,Ticket Smarter,31.79125,34,31.038,26,31.97,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
07,4313,Graf Jr,Joe Graf Jr,Frd,G Coin,31.7913684,35,31.165,30,31.36,20,31.999,12,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
5,4209,Mills,Matt Mills,Chv,J.F. Electric,31.91975,36,31.618,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
35,4254,Emerling,Patrick Emerling,Chv,,32.97125,37,32.111,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5197
