vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,race_id
2,Brad Keselowski,Ford,5,4,2,2,375.845,417.592,41.7469,383.2802,396.927,13.6468,7.4352,20.6649,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
52,Josh Bilicki,Ford,5,4,2,2,377.98,415.228,37.2479,395.0919,407.2372,12.1453,17.1119,7.9907,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
23,Bubba Wallace,Toyota,5,4,2,2,367.411,474.555,107.144,379.6766,461.2227,81.546,12.2656,13.3322,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
00,Quin Houff,Chevrolet,6,5,2,2,497.837,526.76,28.923,504.5026,509.3741,4.8714,6.6656,17.3858,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
53,Joey Gase,Ford,6,5,2,2,494.971,525.771,30.7999,506.3044,512.2769,5.9725,11.3334,13.494,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
33,* Austin Cindric(i),Ford,6,5,2,2,498.543,526.698,28.1549,514.6793,519.0836,4.4043,16.1363,7.6143,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
51,Cody Ware,Chevrolet,6,5,2,2,499.335,533.711,34.376,512.6773,523.0876,10.4102,13.3423,10.6233,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
78,BJ McLeod(i),Ford,15,14,2,2,1076.726,1128.692,51.9659,1096.2724,1122.5317,26.2592,19.5464,6.1602,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
12,Ryan Blaney,Ford,14,13,2,2,973.965,0,0,992.2666,1007.2666,15,18.3016,0,OTHER,TRUE,FALSE,TRUE,TRUE,0,0,5009
99,Daniel Suarez,Chevrolet,15,13,2,2,1121.757,0,0,1140.4514,1155.4514,15,18.6944,0,OTHER,FALSE,FALSE,TRUE,TRUE,0,0,5009
21,Matt DiBenedetto,Ford,14,13,2,2,1008.251,0,0,1023.3984,1038.3984,15,15.1474,0,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5009
8,Tyler Reddick,Chevrolet,14,13,2,2,981.516,0,0,1005.1127,1020.1127,15,23.5967,0,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
17,Chris Buescher,Ford,14,13,2,2,980.612,0,0,995.036,1010.036,15,14.424,0,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5009
38,Anthony Alfredo #,Ford,14,13,2,2,996.371,0,0,1016.7585,1031.7585,15,20.3875,0,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
24,William Byron,Chevrolet,16,13,2,2,1302.665,1582.181,279.516,1320.9516,1572.13,251.1784,18.2866,10.0509,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
2,Brad Keselowski,Ford,16,16,2,2,1436.113,1482.523,46.4099,1443.7436,1464.9979,21.2543,7.6306,17.525,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
22,Joey Logano,Ford,16,16,2,2,1431.2639,1471.916,40.652,1436.67,1454.0537,17.3837,5.406,17.8622,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
3,Austin Dillon,Chevrolet,16,16,2,2,1429.9559,1469.2539,39.298,1438.3383,1453.6867,15.3483,8.3823,15.5672,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
5,Kyle Larson,Chevrolet,16,16,2,2,1430.638,1470.454,39.816,1438.5385,1454.2539,15.7154,7.9005,16.2,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
37,* Ryan Preece,Chevrolet,16,16,2,2,1431.773,1473.707,41.934,1441.2745,1458.4914,17.2169,9.5015,15.2155,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
20,Christopher Bell,Toyota,16,16,2,2,1429.604,1457.578,27.9739,1441.3746,1445.4452000000001,4.0706,11.7706,12.1327,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
41,Cole Custer,Ford,16,16,2,2,1435.121,1475.487,40.3659,1443.9438,1459.6593,15.7154,8.8228,15.8276,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
18,Kyle Busch,Toyota,16,16,2,2,1430.302,1458.236,27.934,1444.7112,1448.9821,4.2708,14.4092,9.2538,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
7,Corey LaJoie,Chevrolet,16,16,2,2,1432.33,1473.048,40.718,1442.3422,1458.5248,16.1826,10.0122,14.5231,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
77,Jamie McMurray,Chevrolet,16,13,2,2,1298.134,1440.056,141.922,1320.2509,1432.1282,111.8772,22.1169,7.9277,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
4,Kevin Harvick,Ford,16,16,2,2,1429.349,1468.355,39.006,1447.7475,1463.0626,15.3151,18.3985,5.2923,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
00,Quin Houff,Chevrolet,16,16,2,2,1437.858,1494.871,57.013,1444.7112,1477.3433,32.6321,6.8532,17.5276,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
47,Ricky Stenhouse Jr.,Chevrolet,16,16,2,2,1434.185,1476.755,42.57,1450.1499,1466.466,16.3161,15.9649,10.2889,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
9,Chase Elliott,Chevrolet,16,16,2,2,1430.909,1468.145,37.2359,1448.5149,1462.6289,14.1139,17.6059,5.516,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
42,Ross Chastain,Chevrolet,16,16,2,2,1433.06,1479.002,45.942,1445.5453,1467.7129,22.1676,12.4853,11.289,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
11,Denny Hamlin,Toyota,16,16,2,2,1435.664,1476.31,40.6459,1452.7191,1469.9027,17.1836,17.0551,6.4072,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
53,Joey Gase,Ford,17,16,2,2,1442.1869,1497.5909,55.404,1455.6219,1482.1814,26.5594,13.4349,15.4095,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
52,Josh Bilicki,Ford,17,16,2,2,1442.838,1500.871,58.033,1461.9282,1491.1235,29.1953,19.0902,9.7474,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
51,Cody Ware,Chevrolet,17,16,2,2,1444.2739,1505.307,61.033,1461.4287,1492.259,30.8303,17.1547,13.0479,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
23,Bubba Wallace,Toyota,16,16,2,2,1433.643,1569.698,136.055,1446.3128,1555.7217,109.4089,12.6698,13.9762,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
14,Chase Briscoe #,Ford,17,17,2,2,1572.175,1633.474,61.2989,1581.6856,1616.1864,34.5007,9.5106,17.2875,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
33,* Austin Cindric(i),Ford,17,16,2,2,1440.811,1491.226,50.415,1459.9596,1482.1147,22.1551,19.1486,9.1112,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
1,Kurt Busch,Chevrolet,17,14,2,2,1444.734,1772.755,328.021,1474.2079,1764.1577,289.9498,29.4739,8.5972,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
34,Michael McDowell,Ford,17,17,2,2,1576.126,1649.616,73.49,1583.8211,1632.9696,49.1485,7.6951,16.6463,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
77,Jamie McMurray,Chevrolet,18,15,2,2,1594.271,1692.833,98.562,1611.416,1684.1877,72.7717,17.145,8.6452,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
19,Martin Truex Jr.,Toyota,16,13,2,2,1299.891,1615.484,315.5929,1327.1911,1612.3172,285.126,27.3001,3.1667,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
47,Ricky Stenhouse Jr.,Chevrolet,22,21,2,2,2059.035,2095.067,36.032,2075.3548,2085.8652,10.5103,16.3198,9.2017,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
33,* Austin Cindric(i),Ford,24,23,2,2,2240.454,2270.756,30.3019,2257.8073,2262.9123,5.105,17.3533,7.8436,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
41,Cole Custer,Ford,25,24,2,2,2323.491,2350.523,27.032,2331.6497,2335.4534,3.8037,8.1587,15.0695,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
11,Denny Hamlin,Toyota,25,24,2,2,2325.949,2360.69,34.7409,2342.9618,2353.1386,10.1767,17.0128,7.5513,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
2,Brad Keselowski,Ford,26,25,2,2,2416.184,2446.532,30.3479,2424.1783,2429.517,5.3386,7.9943,17.0149,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
00,Quin Houff,Chevrolet,26,25,2,2,2417.2199,2447.765,30.545,2424.0115,2430.5179,6.5064,6.7915,17.247,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
4,Kevin Harvick,Ford,25,25,2,2,2409.215,2442.288,33.0729,2428.1813,2437.0901,8.9087,18.9663,5.1978,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
14,Chase Briscoe #,Ford,26,25,2,2,2420.987,2447.206,26.219,2430.1843,2433.2873,3.103,9.1973,13.9186,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
53,Joey Gase,Ford,26,25,2,2,2418.854,2450.9119,32.0579,2430.8182,2437.0244,6.2061,11.9642,13.8875,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
52,Josh Bilicki,Ford,26,25,2,2,2419.333,2449.719,30.3859,2436.0234,2441.1285,5.105,16.6904,8.5904,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
77,Jamie McMurray,Chevrolet,26,23,2,2,2424.781,2455.308,30.527,2442.8968,2447.468,4.5711,18.1158,7.8399,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
23,Bubba Wallace,Toyota,26,25,2,2,2426.111,2458.837,32.726,2438.4592,2446.7005,8.2413,12.3482,12.1364,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
34,Michael McDowell,Ford,26,25,2,2,2422.42,2459.409,36.989,2434.9556,2442.5298,7.5741,12.5356,16.8791,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
22,Joey Logano,Ford,26,26,2,2,2515,2550.931,35.931,2521.2102,2532.5547,11.3444,6.2102,18.3762,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
42,Ross Chastain,Chevrolet,27,27,2,2,2647.337,2674.6239,27.2869,2660.2178,2663.7213,3.5034,12.8808,10.9026,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
7,Corey LaJoie,Chevrolet,27,27,2,2,2646.314,2672.777,26.463,2656.1472,2659.2836,3.1364,9.8332,13.4933,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
51,Cody Ware,Chevrolet,27,27,2,2,2648.62,2679.831,31.211,2663.0206,2668.2257,5.2051,14.4006,11.6052,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
14,Chase Briscoe #,Ford,28,27,2,2,2655.0189,2680.974,25.955,2664.5898,2667.0589,2.4691,9.5708,13.915,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
78,BJ McLeod(i),Ford,27,27,2,2,2644.155,2677.073,32.9179,2663.7213,2670.6615,6.9402,19.5663,6.4114,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
18,Kyle Busch,Toyota,27,27,2,2,2644.9699,2671.397,26.427,2659.5171,2662.42,2.9028,14.5471,8.9769,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
16,* Kaz Grala,Chevrolet,27,27,2,2,2643.333,2690.031,46.6979,2661.8861,2684.8422,22.956,18.5531,5.1887,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
20,Christopher Bell,Toyota,27,27,2,2,2644.52,2696.311,51.791,2656.1472,2684.8422,28.695,11.6272,11.4687,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
78,BJ McLeod(i),Ford,39,38,2,2,3334.943,3367.451,32.5079,3353.2914,3361.2994,8.0079,18.3484,6.1515,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
14,Chase Briscoe #,Ford,38,37,2,2,3308.641,3439.726,131.085,3319.0234,3425.1946,106.1711,10.3824,14.5313,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
24,William Byron,Chevrolet,36,32,1,1,3113.96,3579.302,465.342,3127.4945,3569.466,441.9715,13.5345,9.8359,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
8,Tyler Reddick,Chevrolet,40,37,2,2,3462.575,3570.141,107.566,3482.1231,3565.3927,83.2695,19.5481,4.7482,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
77,Jamie McMurray,Chevrolet,40,38,2,2,3481.822,3552.594,70.7719,3498.8072,3544.6879,45.8807,16.9852,7.906,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
19,Martin Truex Jr.,Toyota,40,35,2,2,3458.754,3583.882,125.128,3477.9523,3580.3887,102.4363,19.1983,3.4932,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
14,Chase Briscoe #,Ford,41,39,2,2,3588.68,3635.111,46.431,3598.1112,3621.5341,23.4228,9.4312,13.5768,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
1,Kurt Busch,Chevrolet,40,35,2,2,3459.533,3573.155,113.622,3474.6157,3564.7877,90.172,15.0827,8.3672,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
14,Chase Briscoe #,Ford,42,40,2,2,3715.16,3778.826,63.666,3724.9396,3765.1791,40.2395,9.7796,13.6468,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
19,Martin Truex Jr.,Toyota,41,36,2,2,3641.03,3869.89,228.8599,3660.7065,3866.3419,205.6353,19.6765,3.548,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
2,Brad Keselowski,Ford,66,66,2,2,5056.472,5094.388,37.916,5063.8015,5078.516,14.7145,7.3295,15.8719,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
22,Joey Logano,Ford,66,66,2,2,5055.486,5093.527,38.041,5060.5316,5074.9125,14.3808,5.0456,18.6144,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
20,Christopher Bell,Toyota,66,66,2,2,5054.83,5092.226,37.3959,5066.037,5080.3178,14.2807,11.207,11.9081,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
34,Michael McDowell,Ford,66,66,2,2,5057.937,5097.805,39.868,5065.0694,5082.0528,16.9834,7.1324,15.7521,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
23,Bubba Wallace,Toyota,66,66,2,2,5055.182,5096.376,41.194,5066.8378,5085.2226,18.3848,11.6558,11.1533,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
7,Corey LaJoie,Chevrolet,66,66,2,2,5058.419,5096.88,38.461,5067.5719,5083.0205,15.4485,9.1529,13.8594,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
37,* Ryan Preece,Chevrolet,66,66,2,2,5053.886,5096.592,42.7059,5062.8329,5082.252,19.4191,8.9469,14.3399,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
5,Kyle Larson,Chevrolet,66,66,2,2,5054.401,5093.112,38.711,5061.6984,5076.7132,15.0148,7.2974,16.3987,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
42,Ross Chastain,Chevrolet,66,66,2,2,5055.819,5094.499,38.6799,5068.5729,5083.5543,14.9814,12.7539,10.9446,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
3,Austin Dillon,Chevrolet,66,66,2,2,5054.182,5092.587,38.405,5062.3324,5077.781,15.4485,8.1504,14.8059,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
33,* Austin Cindric(i),Ford,66,66,2,2,5054.65,5092.954,38.304,5070.1401,5085.9223,15.7822,15.4901,7.0316,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
41,Cole Custer,Ford,66,66,2,2,5056.14,5122.956,66.8159,5063.3452,5107.911,44.5658,7.2052,15.0449,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
11,Denny Hamlin,Toyota,66,66,2,2,5053.566,5091.3,37.734,5069.8732,5085.2216,15.3484,16.3072,6.0783,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
18,Kyle Busch,Toyota,66,66,2,2,5056.6899,5094.174,37.484,5070.3413,5085.7231,15.3818,13.6513,8.4508,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
47,Ricky Stenhouse Jr.,Chevrolet,66,66,2,2,5057.092,5096.958,39.8659,5072.7103,5089.5936,16.8833,15.6183,7.3643,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
9,Chase Elliott,Chevrolet,66,66,2,2,5057.361,5094.793,37.4319,5074.6122,5089.4268,14.8146,17.2512,5.3661,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
52,Josh Bilicki,Ford,66,66,2,2,5060.901,5113.35,52.449,5076.6141,5104.842,28.2278,15.7131,8.5079,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
51,Cody Ware,Chevrolet,67,66,2,2,5063.035,5111.08,48.045,5076.9812,5099.9038,22.9226,13.9462,11.1761,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
4,Kevin Harvick,Ford,66,66,2,2,5058.719,5096.041,37.322,5077.0145,5091.5289,14.5143,18.2955,4.512,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
53,Joey Gase,Ford,66,66,2,2,5061.463,5108.956,47.493,5072.5435,5095.733,23.1895,11.0805,13.2229,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
24,William Byron,Chevrolet,66,59,2,2,5059.082,5172.785,113.7029,5072.8437,5163.2661,90.4223,13.7617,9.5188,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5009
16,* Kaz Grala,Chevrolet,67,67,2,2,5183.224,5226.936,43.7119,5201.5733,5221.6931,20.1197,18.3493,5.2428,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
78,BJ McLeod(i),Ford,67,67,2,2,5184.6629,5239.218,54.555,5201.7735,5233.3713,31.5977,17.1105,5.8466,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
77,Jamie McMurray,Chevrolet,68,67,2,2,5195.232,5248.637,53.4049,5211.5175,5241.2467,29.7292,16.2855,7.3902,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
24,William Byron,Chevrolet,68,60,2,2,5228.5,5302.544,74.0439,5241.6814,5292.4982,50.8167,13.1814,10.0457,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5009
14,Chase Briscoe #,Ford,67,66,2,2,5184.159,5307.3639,123.2049,5192.7981,5293.3971,100.599,8.6391,13.9668,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
1,Kurt Busch,Chevrolet,67,63,2,2,5183.689,5298.035,114.3459,5198.2701,5289.7037,91.4336,14.5811,8.3312,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
19,Martin Truex Jr.,Toyota,67,60,2,2,5182.389,5318.705,136.3159,5201.3731,5315.1518,113.7786,18.9841,3.5531,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5009
8,Tyler Reddick,Chevrolet,67,63,2,2,5182.771,5318.2659,135.4949,5201.173,5313.5947,112.4217,18.402,4.6712,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5009
47,Ricky Stenhouse Jr.,Chevrolet,68,68,2,2,5317.026,5347.597,30.5709,5333.5082,5339.6142,6.106,16.4822,7.9827,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
1,Kurt Busch,Chevrolet,69,64,2,2,5353.794,5404.539,50.7449,5368.677,5396.6307,27.9537,14.883,7.9082,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
16,* Kaz Grala,Chevrolet,69,69,2,2,5450.503,5477.957,27.454,5468.8121,5472.8841,4.072,18.3091,5.0728,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
47,Ricky Stenhouse Jr.,Chevrolet,69,69,2,2,5451.717,5480.285,28.568,5467.9446,5472.7841,4.8394,16.2276,7.5009,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
14,Chase Briscoe #,Ford,69,68,2,2,5451.307,5516.874,65.567,5460.8376,5503.0138,42.1762,9.5306,13.8601,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
19,Martin Truex Jr.,Toyota,69,62,2,2,5452.513,5555.41,102.8969,5471.7163,5552.0621,80.3457,19.2033,3.3478,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5009
8,Tyler Reddick,Chevrolet,102,94,1,1,7023.029,7066.507,43.4779,7041.1724,7062.004,20.8316,18.1434,4.5029,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
53,Joey Gase,Ford,103,101,1,1,7069.377,7103.471,34.0939,7081.4241,7090.5998,9.1756,12.0471,12.8711,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
78,BJ McLeod(i),Ford,103,101,1,1,7064.308,7100.985,36.6769,7081.7911,7095.1376,13.3464,17.4831,5.8473,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
22,Joey Logano,Ford,104,103,1,1,7107.846,7135.676,27.83,7113.0228,7118.6616,5.6387,5.1768,17.0143,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
14,Chase Briscoe #,Ford,104,101,1,1,7110.352,7139.907,29.555,7119.5625,7126.1022,6.5397,9.2105,13.8047,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
41,Cole Custer,Ford,104,103,1,1,7109.62,7136.973,27.353,7117.1601,7122.0983,4.9381,7.5401,14.8746,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
33,* Austin Cindric(i),Ford,104,103,1,1,7107.946,7136.238,28.292,7123.8333,7129.1719,5.3385,15.8873,7.066,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
2,Brad Keselowski,Ford,104,103,1,1,7108.693,7136.621,27.9279,7115.5585,7121.0973,5.5387,6.8655,15.5236,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
34,Michael McDowell,Ford,104,103,1,1,7124.161,7150.884,26.7229,7130.7745,7134.9453,4.1707,6.6135,15.9386,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
4,Kevin Harvick,Ford,104,103,1,1,7109.214,7135.344,26.13,7126.8697,7130.5733,3.7036,17.6557,4.7706,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5009
20,Christopher Bell,Toyota,106,106,1,1,7244.647,7273.673,29.0259,7255.6674,7261.9735,6.3061,11.0204,11.6994,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5009
23,Bubba Wallace,Toyota,107,106,1,1,7246.123,7275.48,29.3569,7258.2366,7264.5427,6.3061,12.1136,10.9372,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5009
19,Martin Truex Jr.,Toyota,107,98,1,1,7246.862,7276.735,29.8729,7266.0442,7273.4848,7.4405,19.1822,3.2501,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5009
18,Kyle Busch,Toyota,106,106,1,1,7244.684,7274.14,29.456,7259.5712,7265.6104,6.0392,14.8872,8.5295,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5009
