vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
14,Chase Briscoe,Ford,42,41,2,2,2148.092,2209.565,61.4729,2156.6482,2194.4188,37.7705,8.5562,15.1461,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,36,35,1,5146
14,Chase Briscoe,Ford,53,52,2,2,2972.099,3064.791,92.692,2980.6581,3050.4591,69.8009,8.5591,14.3318,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,31,35,-4,5146
14,Chase Briscoe,Ford,67,67,2,2,4348.7479,4385.642,36.894,4357.0259,4371.6737,14.6477,8.2779,13.9682,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,21,2,5146
14,Chase Briscoe,Ford,107,107,1,1,6478.136,6518.56,40.4239,6486.2285,6504.8384,18.6099,8.0925,13.7215,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,16,23,-7,5146
14,Chase Briscoe,Ford,133,132,2,2,7855.638,7894.543,38.9049,7864.2296,7880.5789,16.3493,8.5916,13.964,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,14,6,5146
14,Chase Briscoe,Ford,155,155,2,2,9603.5139,9632.816,29.302,9611.6801,9617.1856,5.5055,8.1661,15.6303,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,7,9,-2,5146
15,David Ragan,Ford,37,36,1,1,1757.382,1794.992,37.6099,1767.786,1782.3998,14.6137,10.404,12.5921,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,34,34,0,5146
15,David Ragan,Ford,43,42,2,2,2264.518,2311.228,46.71,2273.9384,2297.6615,23.723,9.4204,13.5664,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,32,34,-2,5146
15,David Ragan,Ford,67,67,2,2,4346.08,4389.017,42.9369,4355.5582,4376.3445,20.7863,9.4782,12.6724,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,25,-9,5146
15,David Ragan,Ford,102,101,1,1,6220.724,6258.577,37.853,6231.0625,6246.1106,15.0481,10.3385,12.4663,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,28,30,-2,5146
15,David Ragan,Ford,133,132,2,2,7977.128,8020.938,43.81,7986.6211,8008.3804,21.7592,9.4931,12.5575,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,24,0,5146
15,David Ragan,Ford,157,156,2,2,9749.467,9797.22,47.7529,9759.4938,9784.0881,24.5942,10.0268,13.1318,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,20,0,5146
15,David Ragan,Ford,191,191,2,2,11774.706,11811.179,36.4729,11784.6183,11798.4494,13.831,9.9123,12.7295,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,11,12,-1,5146
16,Daniel Hemric(i),Chevrolet,38,37,1,1,1852.473,1888.014,35.5409,1863.2824,1874.5267,11.2443,10.8094,13.4872,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,35,38,-3,5146
16,Daniel Hemric(i),Chevrolet,43,42,2,2,2303.167,2342.216,39.0489,2311.978,2328.8615,16.8835,8.811,13.3544,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,36,36,0,5146
16,Daniel Hemric(i),Chevrolet,44,43,2,2,2402.099,2430.522,28.4229,2411.9459,2416.2502,4.3042,9.8469,14.2717,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,36,36,0,5146
16,Daniel Hemric(i),Chevrolet,47,46,1,1,2640.385,2665.639,25.2539,2649.6884,2652.1241,2.4356,9.3034,13.5148,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,36,37,-1,5146
16,Daniel Hemric(i),Chevrolet,69,68,2,2,4491.166,4533.447,42.2809,4500.2696,4519.5218,19.2521,9.1036,13.9251,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,29,26,3,5146
16,Daniel Hemric(i),Chevrolet,102,101,1,1,6219.486,6250.159,30.6729,6228.5935,6236.3676,7.7741,9.1075,13.7913,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,24,25,-1,5146
16,Daniel Hemric(i),Chevrolet,134,133,2,2,7990.696,8048.541,57.845,7999.7684,8032.0667,32.2983,9.0724,16.4742,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,19,0,5146
16,Daniel Hemric(i),Chevrolet,156,156,2,2,9731.796,9772.903,41.1069,9740.575,9759.6606,19.0856,8.779,13.2423,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,19,-18,5146
16,Daniel Hemric(i),Chevrolet,158,157,2,2,9872.983,9903.199,30.216,9883.3531,9889.7929,6.4397,10.3701,13.406,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,19,18,1,5146
16,Daniel Hemric(i),Chevrolet,191,191,2,2,11777.158,11815.933,38.775,11786.5202,11802.8362,16.316,9.3622,13.0967,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,13,2,5146
17,Chris Buescher,Ford,38,37,1,1,1802.713,1835.483,32.7699,1817.1363,1827.0791,9.9427,14.4233,8.4038,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,16,18,-2,5146
17,Chris Buescher,Ford,42,42,2,2,2255.972,2285.32,29.3479,2269.4005,2276.3742,6.9736,13.4285,8.9457,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,13,23,-10,5146
17,Chris Buescher,Ford,52,52,2,2,2964.581,3004.621,40.0399,2977.822,2996.0398,18.2177,13.241,8.5811,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,28,-13,5146
17,Chris Buescher,Ford,67,67,2,2,4349.584,4374.553,24.969,4363.3989,4366.0682,2.6693,13.8149,8.4847,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,25,6,19,5146
17,Chris Buescher,Ford,107,107,1,1,6476.783,6505.578,28.795,6490.2941,6497.2009,6.9067,13.5111,8.377,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,9,7,2,5146
17,Chris Buescher,Ford,132,132,2,2,7848.375,7890.428,42.0529,7861.5936,7882.1472,20.5535,13.2186,8.2807,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,11,-4,5146
17,Chris Buescher,Ford,155,155,2,2,9603.231,12640.115,3036.884,9616.6517,9623.7587,7.1069,13.4207,3016.3562,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,6,8,-2,5146
17,Chris Buescher,Ford,197,195,2,2,12370.038,12416.924,46.886,12383.5937,12407.9177,24.3239,13.5557,9.0062,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,17,17,0,5146
18,Kyle Busch,Toyota,37,37,1,1,1800.707,1831.339,30.6319,1811.9642,1820.2059,8.2417,11.2572,11.133,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,6,7,-1,5146
18,Kyle Busch,Toyota,63,62,2,2,3755.447,3822.921,67.4739,3767.1584,3812.2357,45.0773,11.7114,10.6852,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,30,29,1,5146
18,Kyle Busch,Toyota,65,64,2,2,3978.522,4087.915,109.393,3991.0202,4077.3019,86.2817,12.4982,10.613,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,29,29,0,5146
18,Kyle Busch,Toyota,67,66,2,2,4226.251,4351.064,124.813,4238.2382,4340.406,102.1678,11.9872,10.6579,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,29,29,0,5146
18,Kyle Busch,Toyota,69,68,2,2,4490.81,4532.919,42.1089,4503.2058,4522.458,19.2521,12.3958,10.4609,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,28,25,3,5146
18,Kyle Busch,Toyota,108,108,1,1,6526.99,6557.022,30.032,6538.3091,6546.4198,8.1106,11.3191,10.6021,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,3,4,-1,5146
18,Kyle Busch,Toyota,132,131,2,2,7728.585,7858.619,130.0339,7740.2365,7847.8539,107.6174,11.6515,10.765,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,14,21,-7,5146
18,Kyle Busch,Toyota,134,133,2,2,7991.024,8101.968,110.9439,8003.5053,8091.1869,87.6816,12.4813,10.781,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,22,-2,5146
18,Kyle Busch,Toyota,135,134,2,2,8156.691,8241.343,84.652,8168.2709,8230.6993,62.4283,11.5799,10.6436,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,22,22,0,5146
18,Kyle Busch,Toyota,155,155,2,2,9606.473,9645.329,38.8559,9618.0865,9634.9326,16.846,11.6135,10.3963,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,14,3,5146
19,Martin Truex Jr.,Toyota,37,37,1,1,1801.366,1832,30.634,1807.4931,1814.3668,6.8736,6.1271,17.6331,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,8,10,-2,5146
19,Martin Truex Jr.,Toyota,67,67,2,2,4340.83,4383.503,42.6729,4346.9163,4366.969,20.0527,6.0863,16.5339,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,18,-17,5146
19,Martin Truex Jr.,Toyota,108,108,1,1,6526.271,6553.9889,27.7179,6532.5035,6537.2414,4.7379,6.2325,16.7475,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,5146
19,Martin Truex Jr.,Toyota,132,132,2,2,7846.311,7890.239,43.9279,7852.2846,7873.6722,21.3875,5.9736,16.5667,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,10,-9,5146
19,Martin Truex Jr.,Toyota,152,151,2,2,9143.643,9222.054,78.411,9150.642,9203.7588,53.1167,6.999,18.2951,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,20,19,1,5146
19,Martin Truex Jr.,Toyota,154,153,2,2,9355.659,9459.299,103.64,9362.2237,9443.0678,80.8441,6.5647,16.2311,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,FALSE,0,0,19,19,0,5146
19,Martin Truex Jr.,Toyota,157,157,2,2,9863.762,9908.482,44.7199,9870.0402,9892.5621,22.5218,6.2782,15.9198,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,1,19,-18,5146
19,Martin Truex Jr.,Toyota,191,191,2,2,11775.104,11819.535,44.431,11781.0816,11801.268,20.1864,5.9776,18.2669,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,15,-3,5146
2,Austin Cindric #,Ford,37,36,1,1,1754.416,1788.536,34.12,1762.4179,1773.5917,11.1738,8.0019,14.9442,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,26,30,-4,5146
2,Austin Cindric #,Ford,43,42,2,2,2258.358,2289.3449,30.9869,2266.6645,2274.9394,8.2749,8.3065,14.4055,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,20,27,-7,5146
2,Austin Cindric #,Ford,67,67,2,2,4344.019,4374.935,30.916,4351.8212,4360.1623,8.3411,7.8022,14.7726,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,11,7,4,5146
2,Austin Cindric #,Ford,107,107,1,1,6475.876,6507.894,32.018,6483.8535,6491.4609,7.6073,7.9775,16.433,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,2,16,-14,5146
2,Austin Cindric #,Ford,132,132,2,2,7848.039,7884.839,36.8,7855.9882,7870.6692,14.6809,7.9492,14.1697,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,2,4,5146
2,Austin Cindric #,Ford,155,155,2,2,9602.14,9631.28,29.14,9609.7448,9616.7852,7.0403,7.6048,14.4947,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,2,2,0,5146
20,Christopher Bell,Toyota,37,37,1,1,1801.369,1831.63,30.261,1820.1392,1828.4632,8.3239,18.7702,3.1667,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,9,8,1,5146
20,Christopher Bell,Toyota,63,62,2,2,3768.426,3917.316,148.8899,3788.0465,3914.1492,126.1026,19.6205,3.1667,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,31,33,-2,5146
20,Christopher Bell,Toyota,66,64,2,2,4101.823,4220.1229,118.2999,4122.3204,4216.9562,94.6357,20.4974,3.1667,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,32,33,-1,5146
20,Christopher Bell,Toyota,133,92,2,2,7978.419,8017.923,39.5039,7997.0647,8014.7562,17.6914,18.6457,3.1667,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,35,35,0,5146
20,Christopher Bell,Toyota,156,115,2,2,9737.772,9771.676,33.9039,9756.2906,9768.5362,12.2455,18.5186,3.1397,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,35,35,0,5146
20,Christopher Bell,Toyota,175,133,1,1,10803.895,10831.767,27.8719,10823.7511,10828.2218,4.4707,19.8561,3.5451,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,35,35,0,5146
21,Harrison Burton #,Ford,38,38,1,1,1850.255,1879.669,29.4139,1868.6543,1875.9615,7.3072,18.3993,3.7074,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,3,2,1,5146
22,Joey Logano,Ford,38,38,1,1,1850.185,1879.587,29.402,1856.342,1863.5827,7.2406,6.157,16.0042,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,2,1,1,5146
22,Joey Logano,Ford,67,67,2,2,4342.168,4385.606,43.438,4349.252,4369.6383,20.3863,7.084,15.9676,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,20,-15,5146
22,Joey Logano,Ford,107,107,1,1,6477.609,6509.541,31.9319,6484.0547,6493.6974,9.6427,6.4457,15.8435,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,13,20,-7,5146
22,Joey Logano,Ford,132,132,2,2,7846.599,7888.659,42.0599,7852.6183,7871.5701,18.9518,6.0193,17.0888,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,6,-4,5146
22,Joey Logano,Ford,135,135,2,2,8233.069,9413.531,1180.462,8239.3774,8263.268,23.8906,6.3084,1150.2629,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,6,20,-14,5146
22,Joey Logano,Ford,155,151,2,2,9479.927,9580.839,100.912,9487.151,9564.5297,77.3786,7.224,16.3092,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,30,30,0,5146
22,Joey Logano,Ford,192,188,2,2,11778.021,11891.402,113.3809,11784.6517,11874.0064,89.3547,6.6307,17.3955,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,29,-2,5146
23,Bubba Wallace,Toyota,37,37,1,1,1801.821,1835.243,33.422,1819.7055,1830.3157,10.6102,17.8845,4.9272,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,12,17,-5,5146
23,Bubba Wallace,Toyota,67,67,2,2,4343.671,4387.731,44.0599,4361.2301,4383.1177,21.8876,17.5591,4.6132,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,24,-14,5146
23,Bubba Wallace,Toyota,108,108,1,1,6526.594,6554.135,27.541,6544.2176,6548.8888,4.6712,17.6236,5.2461,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,2,2,0,5146
23,Bubba Wallace,Toyota,132,132,2,2,7846.898,7885.941,39.0429,7864.2296,7880.9126,16.683,17.3316,5.0283,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,4,-1,5146
23,Bubba Wallace,Toyota,155,155,2,2,9602.379,9631.327,28.9479,9619.7548,9626.2279,6.473,17.3758,5.099,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,3,3,0,5146
24,William Byron Jr.,Chevrolet,38,37,1,1,1802.626,1833.545,30.919,1816.9027,1825.7778,8.8751,14.2767,7.7671,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,15,12,3,5146
27,* Jacques Villeneuve,Ford,38,37,1,1,1856.563,1905.979,49.4159,1876.8957,1901.8209,24.9251,20.3327,4.158,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,36,39,-3,5146
27,* Jacques Villeneuve,Ford,43,41,2,2,2266.534,2316.123,49.5889,2286.6839,2312.0093,25.3254,20.1499,4.1136,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,38,38,0,5146
27,* Jacques Villeneuve,Ford,68,68,2,2,4472.795,4524.094,51.2989,4492.5954,4520.0213,27.4258,19.8004,4.0726,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,24,-23,5146
27,* Jacques Villeneuve,Ford,110,109,1,1,6633.9309,6669.083,35.152,6652.828,6665.0067,12.1786,18.897,4.0762,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,24,30,-6,5146
27,* Jacques Villeneuve,Ford,133,131,2,2,7976.071,8022.199,46.1279,7994.9626,8018.2521,23.2894,18.8916,3.9468,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,28,-1,5146
27,* Jacques Villeneuve,Ford,179,177,1,1,10951.299,10985.7,34.4009,10970.7999,10981.6773,10.8773,19.5009,4.0226,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,25,25,0,5146
27,* Jacques Villeneuve,Ford,193,189,2,2,11917.69,11968.821,51.1309,11939.0423,11964.3338,25.2914,21.3523,4.4871,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,29,-1,5146
3,Austin Dillon,Chevrolet,38,37,1,1,1802.979,1839.32,36.3409,1819.8056,1832.7848,12.9792,16.8266,6.5351,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,17,23,-6,5146
3,Austin Dillon,Chevrolet,43,42,2,2,2261.584,2349.467,87.883,2276.7412,2342.6735,65.9322,15.1572,6.7934,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,27,37,-10,5146
3,Austin Dillon,Chevrolet,67,67,2,2,4342.578,4471.162,128.5839,4357.6933,4464.0965,106.4032,15.1153,7.0654,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,30,-24,5146
3,Austin Dillon,Chevrolet,69,68,2,2,4527.111,4587.586,60.475,4542.7787,4580.8173,38.0385,15.6677,6.7686,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,30,30,0,5146
3,Austin Dillon,Chevrolet,102,101,1,1,6219.81,6250.946,31.1359,6235.9005,6244.1419,8.2413,16.0905,6.804,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,25,27,-2,5146
3,Austin Dillon,Chevrolet,131,128,2,2,7621.431,7698.363,76.932,7636.4635,7691.3735,54.91,15.0325,6.9894,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,28,31,-3,5146
3,Austin Dillon,Chevrolet,133,131,2,2,7980.225,8029.223,48.9979,7996.1972,8021.5553,25.3581,15.9722,7.6676,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,29,30,-1,5146
3,Austin Dillon,Chevrolet,175,173,1,1,10803.225,10837.511,34.286,10819.2132,10830.3238,11.1106,15.9882,7.1871,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,27,28,-1,5146
3,Austin Dillon,Chevrolet,191,186,2,2,11623.709,11673.182,49.4729,11647.3441,11664.3942,17.0501,23.6351,8.7877,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,31,-1,5146
31,Justin Haley,Chevrolet,38,38,1,1,1851.222,1887.303,36.081,1862.4148,1875.3943,12.9794,11.1928,11.9086,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5,5,0,5146
31,Justin Haley,Chevrolet,43,42,2,2,2262.123,2304.267,42.1439,2272.8039,2292.5564,19.7524,10.6809,11.7105,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,32,-4,5146
31,Justin Haley,Chevrolet,52,51,2,2,2868.995,2936.849,67.854,2886.0613,2924.4146,38.3533,17.0663,12.4343,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,34,35,-1,5146
31,Justin Haley,Chevrolet,54,53,2,2,3109.994,3309.861,199.8669,3127.3073,3297.5266,170.2193,17.3133,12.3343,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,34,38,-4,5146
31,Justin Haley,Chevrolet,65,63,2,2,3977.147,4066.214,89.067,3992.0546,4054.0236,61.969,14.9076,12.1903,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,32,33,-1,5146
31,Justin Haley,Chevrolet,67,65,2,2,4227.866,4308.117,80.251,4243.5101,4305.171,61.6609,15.6441,2.9459,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,32,33,-1,5146
31,Justin Haley,Chevrolet,68,67,2,2,4475.409,4514.397,38.988,4491.3619,4501.9713,10.6093,15.9529,12.4256,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,33,33,0,5146
31,Justin Haley,Chevrolet,109,107,1,1,6567.828,6609.606,41.7779,6581.422,6597.8386,16.4165,13.594,11.7673,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,31,32,-1,5146
31,Justin Haley,Chevrolet,132,129,2,2,7737.529,7830.989,93.4599,7750.656,7818.6656,68.0095,13.127,12.3233,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,29,30,-1,5146
31,Justin Haley,Chevrolet,134,131,2,2,7989.219,8026.427,37.2079,8002.6044,8013.4817,10.8772,13.3854,12.9452,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,30,29,1,5146
31,Justin Haley,Chevrolet,155,152,2,2,9478.929,9540.887,61.958,9492.3559,9527.0416,34.6857,13.4269,13.8453,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,29,-1,5146
