vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,race_id
9,Chase Elliott,Chevrolet,199,199,2,2,12329.15,12370.741,41.591,12335.1788,12355.7992,20.6203,6.0288,14.9417,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
43,Bubba Wallace,Chevrolet,199,199,2,2,12328.715,12361.977,33.262,12334.6783,12347.2575,12.5791,5.9633,14.7194,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,4871
42,Kyle Larson,Chevrolet,199,199,2,2,12324.916,12361.357,36.441,12333.9776,12347.1908,13.2131,9.0616,14.1661,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
22,Joey Logano,Ford,199,198,2,2,12169.29,13026.709,857.4189,12172.8175,13008.6391,835.8216,3.5275,18.0698,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
77,Ross Chastain(i),Chevrolet,199,198,2,2,12166.198,12918.063,751.8649,12186.4643,12913.7121,727.2477,20.2663,4.3508,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
8,Tyler Reddick #,Chevrolet,199,198,2,2,12141.894,0,0,12158.1688,12173.1688,15,16.2748,0,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
95,Christopher Bell #,Toyota,199,198,2,2,12126.64,12201.891,75.251,12130.9409,12185.5549,54.6139,4.3009,16.336,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
10,Aric Almirola,Ford,198,194,2,2,12103.642,12142.445,38.8029,12125.1019,12139.4493,14.3474,21.4599,2.9956,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,4871
88,Alex Bowman,Chevrolet,195,192,2,2,11912.967,0,0,11927.3005,11942.3005,15,14.3335,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
66,* Timmy Hill(i),Ford,195,192,2,2,11854.95,12002.524,147.5739,11869.6406,11993.6308,123.9902,14.6906,8.8931,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
21,Matt DiBenedetto,Ford,194,191,2,2,11703.654,11827.1479,123.4939,11719.4179,11820.9054,101.4874,15.7639,6.2425,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
3,Austin Dillon,Chevrolet,194,193,2,2,11699.815,11829.596,129.7809,11709.7751,11818.2846,108.5095,9.9601,11.3113,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
38,John Hunter Nemechek #,Ford,194,193,2,2,11698.132,11810.518,112.386,11707.6063,11797.6308,90.0245,9.4743,12.8871,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
62,* Brendan Gaughan(i),Chevrolet,194,192,2,2,11697.197,11805.395,108.198,11716.5141,11800.9331,84.419,19.3171,4.4618,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,4871
36,David Ragan,Ford,194,193,2,2,11696.748,11739.284,42.536,11702.9007,11722.9204,20.0197,6.1527,16.3635,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
66,* Timmy Hill(i),Ford,193,191,2,2,11586.35,11766.834,180.484,11601.2647,11758.0854,156.8207,14.9147,8.7485,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
88,Alex Bowman,Chevrolet,192,190,2,2,11562.948,11696.507,133.5589,11578.6416,11685.6464,107.0047,15.6936,10.8605,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
19,Martin Truex Jr.,Toyota,189,186,2,2,11306.711,0,0,11309.8925,11324.8925,15,3.1815,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
48,Jimmie Johnson,Chevrolet,188,184,2,2,11239.341,0,0,11250.6411,11265.6411,15,11.3001,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
19,Martin Truex Jr.,Toyota,188,186,2,2,11187.779,0,0,11194.7169,11209.7169,15,6.9379,0,OTHER,FALSE,FALSE,TRUE,TRUE,0,0,4871
43,Bubba Wallace,Chevrolet,188,187,2,2,11180.299,11234.231,53.9319,11186.6088,11218.3071,31.6982,6.3098,15.9238,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
36,David Ragan,Ford,188,187,2,2,11177.736,11236.481,58.7449,11184.2064,11220.3091,36.1026,6.4704,16.1718,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,4871
16,* Justin Haley(i),Chevrolet,187,186,2,2,11049.025,11131.793,82.768,11054.8736,11114.6096,59.736,5.8486,17.1833,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
51,Joey Gase(i),Chevrolet,186,180,2,2,11038.637,11078.678,40.0409,11053.3721,11071.757,18.3848,14.7351,6.9209,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
47,Ricky Stenhouse Jr.,Chevrolet,186,183,2,2,11035.7819,11141.87,106.088,11055.9413,11139.5744,83.633,20.159300000000002,2.2955,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
10,Aric Almirola,Ford,186,184,2,2,11005.345,11132.911,127.566,11026.7113,11129.0124,102.3011,21.3663,3.8985,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
43,Bubba Wallace,Chevrolet,186,185,2,2,10921.378,11047.986,126.608,10927.3766,11033.2148,105.8381,5.9986,14.7711,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
8,Tyler Reddick #,Chevrolet,186,185,2,2,10920.744,11035.461,114.7169,10934.5504,11027.8428,93.2923,13.8064,7.6181,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
77,Ross Chastain(i),Chevrolet,186,185,2,2,10918.252,10995.457,77.2049,10936.1853,10991.8404,55.655,17.9333,3.6165,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
3,Austin Dillon,Chevrolet,186,185,2,2,10916.715,11026.044,109.3289,10926.3423,11014.8436,88.5013,9.6273,11.2003,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
62,* Brendan Gaughan(i),Chevrolet,186,184,2,2,10916.681,10995.133,78.4519,10936.0185,10990.4724,54.4538,19.3375,4.6605,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
38,John Hunter Nemechek #,Ford,186,185,2,2,10916.184,11025.42,109.236,10925.7417,11013.1281,87.3864,9.5577,12.2918,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
36,David Ragan,Ford,186,185,2,2,10913.522,11045.878,132.3559,10920.1362,11029.6779,109.5417,6.6142,16.2,ONE_WHEEL_CHANGE,FALSE,FALSE,TRUE,FALSE,0,0,4871
17,Chris Buescher,Ford,186,185,2,2,10912.802,10969.598,56.796,10922.8722,10955.5045,32.6323,10.0702,14.0934,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,4871
15,Brennan Poole #,Chevrolet,185,184,2,2,10912.169,10953.57,41.4009,10919.4021,10938.4876,19.0855,7.2331,15.0823,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
20,Erik Jones,Toyota,185,183,2,2,10910.949,11032.829,121.8799,10923.5395,11024.3059,100.7663,12.5905,8.523,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
66,* Timmy Hill(i),Ford,185,184,2,2,10910.558,10957.241,46.6829,10924.0734,10950.1659,26.0925,13.5154,7.075,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
16,* Justin Haley(i),Chevrolet,185,184,2,2,10837.801,10907.718,69.917,10843.5238,10891.3713,47.8474,5.7228,16.3466,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
19,Martin Truex Jr.,Toyota,185,184,2,2,10774.176,11037.998,263.822,10783.7298,11020.8308,237.1009,9.5538,17.1671,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
37,Ryan Preece,Chevrolet,184,184,2,2,10763.967,10801.54,37.573,10766.9803,10784.0301,17.0498,3.0133,17.5098,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
42,Kyle Larson,Chevrolet,184,184,2,2,10762.412,10799.749,37.3369,10771.8516,10785.8653,14.0136,9.4396,13.8837,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
32,Corey LaJoie,Ford,184,184,2,2,10762.1119,10803.147,41.035,10776.6563,10794.9742,18.3178,14.5443,8.1727,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
12,Ryan Blaney,Ford,184,184,2,2,10761.227,10818.185,56.9579,10775.4885,10808.6528,33.1643,14.2615,9.5321,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
27,* Reed Sorenson,Chevrolet,184,184,2,2,10760.9069,10892.923,132.016,10771.6181,10879.7244,108.1063,10.7111,13.1985,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
13,Ty Dillon,Chevrolet,184,184,2,2,10760.457,10824.449,63.992,10774.5876,10811.8574,37.2698,14.1306,12.5915,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
34,Michael McDowell,Ford,184,184,2,2,10759.981,10800.833,40.852,10772.7525,10790.7367,17.9841,12.7715,10.0962,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
4,Kevin Harvick,Ford,184,184,2,2,10759.463,10795.745,36.282,10776.9899,10790.3697,13.3797,17.5269,5.3752,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
14,Clint Bowyer,Ford,184,184,2,2,10758.555,13331.0849,2572.5299,10770.2501,10786.0654,15.8153,11.6951,2545.0195,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
10,Aric Almirola,Ford,184,183,2,2,10748.417,10906.921,158.504,10777.6239,10903.6481,126.0242,29.2069,3.2728,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
48,Jimmie Johnson,Chevrolet,184,183,2,2,10694.95,10951.1299,256.1799,10705.5514,10931.9075,226.3561,10.6014,19.2224,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
43,Bubba Wallace,Chevrolet,184,183,2,2,10693.64,10767.436,73.796,10699.3786,10750.8959,51.5173,5.7386,16.54,ONE_WHEEL_CHANGE,FALSE,TRUE,FALSE,FALSE,0,0,4871
16,* Justin Haley(i),Chevrolet,184,183,2,2,10616.074,11488.904,872.83,10621.6646,11471.3706,849.706,5.5906,17.5333,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
62,* Brendan Gaughan(i),Chevrolet,184,182,2,2,10609.441,11482.53,873.089,10628.6714,11476.8708,848.1993,19.2304,5.6591,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
8,Tyler Reddick #,Chevrolet,184,183,2,2,10606.258,11487.392,881.134,10621.4644,11478.8978,857.4333,15.2064,8.4941,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
36,David Ragan,Ford,184,183,2,2,10605.676,11469.813,864.137,10612.5552,11452.1465,839.5912,6.8792,17.6664,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
88,Alex Bowman,Chevrolet,184,183,2,2,10601.4959,11626.29,1024.794,10616.1588,11616.591,1000.4322,14.6628,9.6989,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
77,Ross Chastain(i),Chevrolet,184,183,2,2,10599.291,11481.1299,881.839,10619.2613,11477.5371,858.2757,19.9703,3.5928,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
38,John Hunter Nemechek #,Ford,184,183,2,2,10598.0939,11472.151,874.057,10608.4836,11459.9592,851.4755,10.3896,12.1917,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
21,Matt DiBenedetto,Ford,184,183,2,2,10585.899,11656.703,1070.804,10605.047,11649.2394,1044.1924,19.148,7.4635,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
3,Austin Dillon,Chevrolet,184,183,2,2,10585.337,11476.02,890.683,10595.4043,11464.1906,868.7862,10.0673,11.8293,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
17,Chris Buescher,Ford,184,183,2,2,10576.5229,11472.644,896.121,10585.7618,11458.8306,873.0688,9.2388,13.8133,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
1,Kurt Busch,Chevrolet,184,183,2,2,10569.581,0,0,10584.5606,10596.5637,12.003,14.9796,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
20,Erik Jones,Toyota,175,174,1,1,10151.29,10247.519,96.2289,10163.9255,10239.4022,75.4766,12.6355,8.1167,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
51,Joey Gase(i),Chevrolet,175,169,1,1,10146.852,10195.168,48.3159,10166.7616,10188.8189,22.0572,19.9096,6.349,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
41,Cole Custer #,Ford,174,173,1,1,10108.582,0,0,10119.9803,10134.9803,15,11.3983,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
42,Kyle Larson,Chevrolet,174,173,1,1,10073.734,10109.271,35.537,10082.8088,10095.3211,12.5122,9.0748,13.9498,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
66,* Timmy Hill(i),Ford,174,173,1,1,10070.471,10136.73,66.259,10084.644,10129.789,45.145,14.173,6.9409,FOUR_WHEEL_CHANGE,FALSE,TRUE,TRUE,TRUE,0,0,4871
43,Bubba Wallace,Chevrolet,173,173,1,1,10068.381,10100.9,32.519,10073.9335,10085.5449,11.6113,5.5525,15.355,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
3,Austin Dillon,Chevrolet,173,173,1,1,10065.863,10100.396,34.533,10075.2348,10089.3819,14.1471,9.3718,11.014,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
13,Ty Dillon,Chevrolet,173,173,1,1,10062.666,10099.712,37.046,10074.7343,10089.7823,15.048,12.0683,9.9296,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
48,Jimmie Johnson,Chevrolet,173,173,1,1,10062.655,10099.179,36.5239,10070.4634,10084.8108,14.3473,7.8084,14.3681,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
1,Kurt Busch,Chevrolet,173,173,1,1,10062.182,10100.636,38.4539,10071.9649,10088.1808,16.2158,9.7829,12.4551,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
88,Alex Bowman,Chevrolet,173,173,1,1,10061.354,10097.929,36.575,10074.2004,10088.4811,14.2806,12.8464,9.4478,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
16,* Justin Haley(i),Chevrolet,173,172,1,1,10020.789,10053.529,32.7399,10026.0856,10037.9306,11.8449,5.2966,15.5983,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
37,Ryan Preece,Chevrolet,173,172,1,1,10020.605,10056.276,35.671,10023.4163,10039.2652,15.8488,2.8113,17.0107,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
8,Tyler Reddick #,Chevrolet,173,172,1,1,10019.414,10054.4,34.9859,10032.5586,10047.0728,14.5142,13.1446,7.3271,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
77,Ross Chastain(i),Chevrolet,173,172,1,1,10019.035,10050.394,31.359,10035.6283,10047.1396,11.5112,16.5933,3.2543,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
9,Chase Elliott,Chevrolet,173,172,1,1,10018.623,10052.394,33.771,10023.5832,10037.5302,13.947,4.9602,14.8637,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
47,Ricky Stenhouse Jr.,Chevrolet,172,171,1,1,10011.61,10143.356,131.7459,10033.6921,10141.365,107.6729,22.0821,1.9909,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
15,Brennan Poole #,Chevrolet,171,169,1,1,9928.711,9960.745,32.034,9935.4941,9947.2055,11.7113,6.7831,13.5394,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
19,Martin Truex Jr.,Toyota,171,170,1,1,9927.087,9959.946,32.859,9933.1585,9943.7354,10.5769,6.0715,16.2105,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
41,Cole Custer #,Ford,170,169,1,1,9885.688,9914.952,29.2639,9897.4883,9906.0301,8.5418,11.8003,8.9218,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
21,Matt DiBenedetto,Ford,170,169,1,1,9885.105,9915.744,30.639,9899.4236,9909.9674,10.5437,14.3186,5.7765,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
38,John Hunter Nemechek #,Ford,170,169,1,1,9884.761,9916.51,31.7489,9893.6845,9904.5286,10.844,8.9235,11.9813,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
62,* Brendan Gaughan(i),Chevrolet,170,169,1,1,9884.373,9921.591,37.218,9904.8289,9917.4748,12.6458,20.4559,4.1161,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
95,Christopher Bell #,Toyota,170,169,1,1,9884.14,9915.765,31.625,9888.4794,9900.0575,11.5781,4.3394,15.7074,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
4,Kevin Harvick,Ford,170,169,1,1,9884.063,9917.624,33.5609,9902.8269,9912.303,9.476,18.7639,5.3209,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
27,* Reed Sorenson,Chevrolet,170,169,1,1,9884.054,9915.47,31.4159,9895.2861,9903.0605,7.7743,11.2321,12.4094,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
12,Ryan Blaney,Ford,170,169,1,1,9883.669,9919.069,35.3999,9897.1213,9911.5022,14.3809,13.4523,7.5667,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4871
32,Corey LaJoie,Ford,170,169,1,1,9883.611,9917.42,33.8089,9898.7229,9909.1332,10.4103,15.1119,8.2867,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
34,Michael McDowell,Ford,170,169,1,1,9883.397,9916.753,33.3559,9896.5874,9906.6641,10.0766,13.1904,10.0888,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
14,Clint Bowyer,Ford,170,169,1,1,9883.035,9913.401,30.3659,9895.186,9901.7926,6.6065,12.151,11.6083,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
20,Erik Jones,Toyota,170,169,1,1,9882.504,9912.914,30.4099,9894.6522,9904.4285,9.7763,12.1482,8.4854,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
36,David Ragan,Ford,170,169,1,1,9882.038,9914.551,32.5129,9888.6129,9898.4226,9.8096,6.5749,16.1283,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
11,Denny Hamlin,Toyota,170,169,1,1,9881.471,9911.654,30.183,9894.8857,9905.0625,10.1767,13.4147,6.5914,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
10,Aric Almirola,Ford,170,169,1,1,9881.2549,9913.177,31.922,9901.0919,9910.4345,9.3425,19.8369,2.7424,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
18,Kyle Busch,Toyota,170,169,1,1,9881.173,9910.269,29.0959,9895.3862,9904.1282,8.7419,14.2132,6.1407,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
6,Ryan Newman,Ford,170,169,1,1,9880.968,9914.104,33.1359,9899.7572,9910.3344,10.5771,18.7892,3.7695,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
22,Joey Logano,Ford,170,169,1,1,9880.929,9910.716,29.787,9883.1749,9893.5177,10.3428,2.2459,17.1982,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
2,Brad Keselowski,Ford,170,169,1,1,9880.571,9911.704,31.1329,9895.82,9907.1979,11.3779,15.249,4.506,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
17,Chris Buescher,Ford,170,169,1,1,9879.593,9913.1479,33.5549,9888.6462,9900.0909,11.4446,9.0532,13.057,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4871
51,Joey Gase(i),Chevrolet,134,131,2,2,8160.518,8198.731,38.2129,8175.5706,8192.2537,16.683,15.0526,6.4772,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
27,* Reed Sorenson,Chevrolet,134,133,2,2,8158.504,8188.72,30.216,8169.6648,8175.4038,5.739,11.1608,13.3161,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
34,Michael McDowell,Ford,134,133,2,2,8157.458,8182.51,25.052,8170.2988,8172.7679,2.4691,12.8408,9.742,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
62,* Brendan Gaughan(i),Chevrolet,134,133,2,2,8156.758,8184.414,27.6559,8175.7708,8180.4755,4.7047,19.0128,3.9384,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
14,Clint Bowyer,Ford,134,133,2,2,8156.227,8181.928,25.701,8168.3302,8170.6658,2.3356,12.1032,11.2621,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
32,Corey LaJoie,Ford,134,133,2,2,8154.944,8181.108,26.1639,8169.0308000000005,8172.9347,3.9038,14.0868,8.1732,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
41,Cole Custer #,Ford,134,133,2,2,8154.833,8181.334,26.501,8166.1948,8171.8336,5.6388,11.3618,9.5003,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
10,Aric Almirola,Ford,134,133,2,2,8154.529,8179.886,25.3569,8174.3027,8177.1722,2.8694,19.7737,2.7137,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
6,Ryan Newman,Ford,133,133,2,2,8150.267,8176.306,26.0389,8168.9631,8172.5333,3.5702,18.6961,3.7726,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
9,Chase Elliott,Chevrolet,133,133,2,2,8148.038,8180.134,32.096,8153.5813,8164.4254,10.8441,5.5433,15.7085,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4871
