race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,pole_winner_laptime,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,race_purse,race_comments,attendance,radio_broadcaster,television_broadcaster,master_race_id,short_name
4448,2,2015,Kansas Lottery 300,1,FALSE,41,Kansas Speedway,2015-10-17T16:00:00,2015-10-17T16:00:00,2015-10-17T00:00:00,300,306,200,204,40,1810,184.906,NA,7,2,8,42,121.455,02:31:10,1470945,"Kyle Busch won the Kansas Lottery 300, his 75th career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars 
dropped to the rear of the field for the reasons indicated: Nos. 9 (backup car), 28 and 62 (unapproved adjustments).",0,MRN,NBCSN,2721,Kansas
4422,2,2015,Boyd Gaming 300,1,FALSE,42,Las Vegas Motor Speedway,2015-03-07T16:00:00,2015-03-07T16:00:00,2015-03-07T00:00:00,300,300,200,200,40,3873,184.332,NA,13,7,6,34,126.021,02:22:50,1483607,"Austin Dillon won the Boyd Gaming 300 at Las Vegas Motor Speedway, his third victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: #4, 13, 89 (unapproved adjustments), #52 (missed driver meeting).",0,PRN,FS1,2573,Las Vegas
4425,2,2015,O'Reilly Auto Parts 300,1,FALSE,43,Texas Motor Speedway,2015-04-10T20:30:00,2015-04-10T20:30:00,2015-04-10T00:00:00,300,300,200,200,40,4059,185.166,NA,15,8,6,30,132.989,02:15:21,1465164,"Erik Jones won the O'Reilly 300 at Texas Motor Speedway, his first victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated:  #22, 52, 74 (unapproved adjustments).",0,PRN,FS1,2576,Texas
4450,2,2015,O'Reilly Auto Parts Challenge,1,FALSE,43,Texas Motor Speedway,2015-11-07T15:30:00,2015-11-07T15:30:00,1900-01-01T00:00:00,300,300,200,200,40,0,0,NA,17,7,4,23,139.607,02:08:56,1288388,"Brad Keselowski won the O'Reilly Auto Parts Challenge, his 34th career NASCAR XFINITY Series victory. Prior to the start of the race, the 
following cars dropped to the rear of the field for the reasons indicated: Nos. 6 (back up car), 92 (missed driver introductions) and 89 
(missed driver meeting).",0,PRN,NBC,3794,Texas
4434,2,2015,Kentucky 300,1,FALSE,61,Kentucky Speedway,2015-07-10T19:30:00,2015-07-10T19:30:00,2015-07-10T00:00:00,300,300,200,200,40,0,0,NA,10,6,5,24,136.054,02:12:18,1237781,"Brad Keselowski won the Kentucky 300, his 33rd career NASCAR XFINITY Series victory. Prior to the start of the race, no cars dropped to the rear of the 
field.",0,PRN,NBCSN,2709,Kentucky
4446,2,2015,VisitMyrtleBeach.com 300,1,FALSE,61,Kentucky Speedway,2015-09-26T20:00:00,2015-09-26T20:00:00,2015-09-26T00:00:00,300,301.5,200,201,40,4113,179.856,NA,17,7,10,55,110.238,02:44:06,1147489,"Ryan Blaney won the VisitMyrtleBeach.com 300 at Kentucky Speedway, his fourth career victory in the NASCAR XFINITY Series and his second at the track. Prior to the start of the race the following cars dropped to the rear of the field for the reasons indicated: No. 54 (driver change and unapproved adjustments), No. 89 (unapproved adjustments).",0,PRN,NBCSN,4082,Kentucky
4441,2,2015,Nationwide Children's Hospital 200 at Mid-Ohio,1,FALSE,72,Mid-Ohio Sports Car Course,2015-08-15T15:30:00,2015-08-15T15:30:00,2015-08-15T00:00:00,203.22,180,90,75,40,3911,96.056,NA,8,6,8,25,67.493,02:30:33,1135156,"Regan Smith won the Nationwide Children's Hospital 200 at Mid-Ohio Sports Car Course, his fifth victory in the NASCAR XFINITY Series. Prior to the start of the race the following cars dropped to the rear of the field for the reasons indicated: No. 0 (unapproved adjustments), No. 01 (driver change).",0,MRN,NBCSN,4229,Mid-Ohio
4428,2,2015,Winn Dixie 300,1,TRUE,82,Talladega Superspeedway,2015-05-02T15:00:00,2015-05-02T15:00:00,2015-05-02T00:00:00,324.52,300.58,113,113,40,3873,180.54,NA,23,11,6,31,126.901,02:22:07,1333400,"Joey Logano won the Winn Dixie 300 at Talladega Superspeedway, his 24th victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: #10 (driver change), #20, #54 (unapproved adjustments during impound), #17 (missing drivers meeting).",0,MRN,FOX,2447,Talladega
4421,2,2015,Axalta Faster Tougher Brighter 200,1,FALSE,84,Phoenix International Raceway,2015-03-14T16:00:00,2015-03-14T16:00:00,2015-03-14T00:00:00,200,200,200,200,40,3859,135.201,NA,7,4,4,26,109.141,01:49:57,1209621,"Joey Logano won the Axalta Faster. Tougher. Brighter. 200 at Phoenix International Raceway, his 22nd victory in the NASCAR XFINITY Series and second 
at Phoenix. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated:  #13 and #40 (driver change); #56 
(unapproved adjustments). ",0,MRN,FOX,2837,Phoenix
4451,2,2015,DAV 200 Honoring America's Veterans,1,FALSE,84,Phoenix International Raceway,2015-11-14T16:00:00,2015-11-14T16:00:00,2015-11-14T00:00:00,200,200,200,200,40,454,138.504,NA,5,3,3,18,113.583,01:45:39,1368296,"Kyle Busch won the DAV 200 Honoring America's Veterans, his 76th career NASCAR XFINITY Series victory.",0,MRN,NBCSN,2860,Phoenix
4431,2,2015,Buckle Up 200 presented by Click It or Ticket,1,FALSE,103,Dover International Speedway,2015-05-30T14:30:00,2015-05-30T14:30:00,2015-05-30T00:00:00,200,200,200,200,40,4025,153.991,NA,7,5,4,23,115.774,01:43:39,1188426,"Chris Buescher won the Buckle Up 200 presented by Click It or Ticket, his third career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: No. 0 (unapproved adjustments); Nos. 13 and 40 (driver change).",0,MRN,FOX,2141,Dover
4447,2,2015,Hisense 200,1,FALSE,103,Dover International Speedway,2015-10-03T15:30:00,2015-10-03T15:30:00,1900-01-01T00:00:00,200,200,200,200,40,0,0,NA,5,4,4,29,105.156,01:54:07,1188426,"Regan Smith won the Hisense 200, his sixth career NASCAR XFINITY Series victory.",0,MRN,NBCSN,2275,Dover
4420,2,2015,Alert Today Florida 300,1,TRUE,105,Daytona International Speedway,2015-02-21T15:30:00,2015-02-21T15:30:00,2015-02-21T00:00:00,300,300,120,120,40,3873,190.251,NA,24,9,4,17,148.781,02:00:59,2665847,"Ryan Reed won the Alert Today Florida 300 at Daytona International Speedway, his first victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field: #44 (Unapproved Adjustments), #10 (Driver Change), #18, 8, 01 (Backup Car).",0,MRN,FS1,2131,Daytona
4435,2,2015,Subway Firecracker 250,1,TRUE,105,Daytona International Speedway,2015-07-04T19:30:00,2015-07-04T19:30:00,2015-07-04T00:00:00,250,260,100,104,40,4113,180.256,NA,9,5,7,24,132.804,01:57:28,1431552,"Austin Dillon won the Subway Firecracker 250, his fifth career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: No. 74 (missing driver intros), No. 52 (unapproved adjustments).",0,MRN,NBCSN,2744,Daytona
4443,2,2015,Hisense 250,1,FALSE,111,Atlanta Motor Speedway,2015-02-28T14:00:00,2015-02-28T14:00:00,2015-02-28T00:00:00,300.3,251.02,163,163,40,3859,184.162,NA,4,3,3,12,149.813,01:40:32,1112550,"Kevin Harvick won the Hisense 250 at Atlanta Motor Speedway, his 45th victory in the NASCAR XFINITY Series and fourth at Atlanta. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: #14 (unapproved adjustments).",0,PRN,FS1,2432,Atlanta
4438,2,2015,Lilly Diabetes 250,1,FALSE,123,Indianapolis Motor Speedway,2015-07-25T15:30:00,2015-07-25T15:30:00,2015-07-25T00:00:00,250,250,100,100,40,454,180.527,NA,8,6,3,16,136.529,01:49:52,1571956,"Kyle Busch won the Lilly Diabetes 250, his 72nd career NASCAR XFINITY Series victory. Prior to the start of the race, no cars dropped to the rear of the 
field.",0,IMS,NBC,4074,Indy
4432,2,2015,Great Clips 250 benefiting Paralyzed Veterans of America,1,FALSE,133,Michigan International Speedway,2015-06-13T13:30:00,2015-06-13T13:30:00,2015-06-13T00:00:00,250,250,125,125,40,3859,193.637,NA,13,7,8,26,132.567,01:53:09,1145097,"Kyle Busch won the Great Clips 250 Benefiting Paralyzed Veterans of America, his 71st career NASCAR XFINITY Series victory. Prior to the start of the race, the following car dropped to the rear of the field for the reason indicated: No. 26 (unapproved adjustments).",0,MRN,FS1,2450,Michigan
4436,2,2015,Lakes Region 200,1,FALSE,138,New Hampshire Motor Speedway,2015-07-18T16:00:00,2015-07-18T16:00:00,2015-07-18T00:00:00,211.6,211.6,200,200,40,1361,131.026,NA,12,7,6,38,98.342,02:09:06,1062701,"Denny Hamlin won the Lakes Region 200, his 13th career NASCAR XFINITY Series victory, and first at New Hampshire Motor Speedway. Prior to the start of the race, the following car dropped to the rear of the field for the reason indicated: No. 24 (unapproved adjustment).",0,PRN,NBCSN,2395,New Hampshire
4440,2,2015,Zippo 200,1,FALSE,157,Watkins Glen International,2015-08-08T15:00:00,2015-08-08T15:00:00,2015-08-08T00:00:00,200.9,200.9,82,82,40,3859,124.308,NA,9,4,7,20,84.059,02:23:31,1048964,"Joey Logano won the Zippo 200 at The Glen, his 25th career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: Nos. 25 and 88 (unapproved adjustment), No. 40 (back up car and driver change).",0,MRN,NBCSN,2530,Watkins-Glen
4430,2,2015,Hisense 300,1,FALSE,162,Charlotte Motor Speedway,2015-05-23T14:30:00,2015-05-23T14:30:00,2015-05-23T00:00:00,300,300,200,200,40,3873,184.615,NA,9,7,3,22,139.824,02:08:44,1157940,"Austin Dillon won the Hisense 300, his fourth career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of  the field for the reason indicated: No. 55, 84 (unapproved adjustments).",0,PRN,FOX,2143,Charlotte
4449,2,2015,Drive for the Cure 300 Pres by Blue Cross and Blue Shield of NC,1,FALSE,162,Charlotte Motor Speedway,2015-10-09T20:00:00,2015-10-09T20:00:00,2015-10-09T00:00:00,300,300,200,200,40,3873,183.524,NA,7,5,3,13,152.027,01:58:24,1187909,"Austin Dillon won the Drive for the Cure 300 presented by Blue Cross Blue Shield of North Carolina, his sixth career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: Nos. 13, 14 (unapproved adjustments).",0,PRN,NBCSN,2157,Charlotte
4429,2,2015,3M 250,1,FALSE,206,Iowa Speedway,2015-05-17T14:00:00,2015-05-17T14:00:00,2015-05-16T00:00:00,218.75,226.62,250,259,40,3957,134.391,NA,9,5,9,54,94.242,02:24:17,1353405,"Chris Buescher won the 3M 250 at Iowa Speedway, his second victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: Nos. 13, 29, 40, 42, 70 (unapproved adjustments); No. 20 (driver change).",0,MRN,FS1,3961,Iowa
4439,2,2015,US Cellular 250 presented by New Holland,1,FALSE,206,Iowa Speedway,2015-08-01T20:00:00,2015-08-01T20:00:00,2015-08-01T00:00:00,218.75,227.5,250,260,40,4113,133.441,NA,6,4,8,41,103.383,02:12:02,1353405,"Ryan Blaney won the U.S. Cellular 250 presented by New Holland, his third victory in the NASCAR XFINITY Series and first at Iowa Speedway. Prior to the start of the race the No. 54 dropped to the rear of the field for a driver change.",0,MRN,NBCSN,3713,Iowa
