Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,30.87475,1,30.553,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
42,4326,Hocevar #,Carson Hocevar #,Chv,Scott's/GMPartsNow,30.9041111,2,30.409,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
2,4204,Creed,Sheldon Creed,Chv,Liftkits4less.com,30.9414375,3,30.417,4,30.691,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
38,4231,Gilliland,Todd Gilliland,Frd,The Pete Store,30.99725,4,30.711,12,31.063,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
98,4268,Eckes,Christian Eckes,Tyt,Farm Paint/Curb Records,31.04875,5,30.622,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
4,4092,Nemechek,John Hunter Nemechek,Tyt,Mobil 1,31.0666667,6,30.408,2,31.146,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
15,4342,Gray,Tanner Gray,Frd,Ford Performance,31.1074286,7,30.467,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
16,4133,Hill,Austin Hill,Tyt,United Rentals,31.1149167,8,30.391,1,31.256,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
21,4272,Smith,Zane Smith,Chv,Good Sam,31.1784286,9,30.712,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
88,694,Crafton,Matt Crafton,Tyt,Jack Links/Menards,31.2284286,10,30.612,8,31.418,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
19,4297,Kraus,Derek Kraus,Tyt,NAPA Power Premium Plus,31.2935294,11,30.635,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
66,4235,Majeski,Ty Majeski,Tyt,SimCraft,31.3301111,12,30.842,16,31.249,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
13,2911,Sauter,Johnny Sauter,Tyt,Tenda Equine & Pet Care Products,31.3455,13,30.71,11,31.126,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
18,4312,Smith #,Chandler Smith #,Tyt,Safelite AutoGlass,31.45685,14,30.55,6,31.321,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
99,4107,Rhodes,Ben Rhodes,Tyt,Bombardier LearJet 75,31.4926667,15,30.863,19,31.576,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
26,4296,Ankrum,Tyler Ankrum,Chv,LiUNA!,31.5600588,16,30.896,20,31.501,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
1,4366,Deegan #,Hailie Deegan #,Frd,Toter/Engine Ice,31.59875,17,30.863,18,31.753,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
24,4391,Wood,Jack Wood,Chv,Chevy Accessories,31.6133,18,31.028,21,31.647,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
9,3978,Enfinger,Grant Enfinger,Chv,Camping World,31.7219091,19,30.767,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
56,3984,Hill,Timmy Hill,Chv,Hill Motorsports,31.743,20,31.478,26,31.794,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
32,4373,Holmes,Bret Holmes,Chv,SOUTHERN STATES BANK,31.7447778,21,31.184,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
12,4271,Fogleman,Tate Fogleman,Chv,Da-Quick Clip/Operation KARE,31.8855,22,31.575,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
40,3952,Truex,Ryan Truex,Chv,Marquis Spas,31.961,23,30.846,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
45,4257,Currey,Bayley Currey,Chv,Niece,31.9775714,24,31.043,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
30,4323,Bohn,Danny Bohn,Tyt,North American Motor Car,32.0181429,25,31.61,29,32.115,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
04,4262,Roper,Cory Roper,Frd,CarQuest Auto Parts,32.1318571,26,31.668,30,31.974,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
23,4295,Purdy #,Chase Purdy #,Chv,BamaBuggies.com,32.1815294,27,30.78,15,31.602,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
22,4189,Self,Austin Wayne Self,Chv,GOTEXAN/AM Technical Solutions,32.1973571,28,31.78,32,32.391,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
02,4364,Wright #,Kris Wright #,Chv,First National Bank,32.2171818,29,31.426,25,31.844,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
41,4256,Cram,Dawson Cram,Chv,Camping World,32.2547692,30,31.563,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
14,4236,Hutchens III,Trey Hutchens III,Chv,Heintz Bros. Performance,32.6174545,31,32.172,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
51,4367,Dollar,Drew Dollar,Tyt,Sunbelt Rentals,32.62725,32,31.75,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
34,4316,McLaughlin,CJ McLaughlin,Tyt,Sci Aps,32.942375,33,32.146,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
3,4382,McGee,Keith McGee,Chv,Easy Care/BG Services/Bommarito,32.9606,34,32.243,35,32.761,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
33,4138,Ogata,Akinori Ogata,Chv,Good Sam,33.635,35,33.635,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
10,608,Cobb,Jennifer Jo Cobb,Frd,Fastener Supply Company,34.4247143,36,33.304,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
20,4192,Boyd,Spencer Boyd,Chv,Credit MRI,34.5355,37,32.637,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
25,2550,Peters,Timothy Peters,Chv,Rackley Roofing,35.2765,38,31.226,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5130
