Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
1,4366,Deegan #,Hailie Deegan #,Frd,Monster,20.3364762,1,19.418,3,19.544,1,19.745,2,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
2,4204,Creed,Sheldon Creed,Chv,Chevy Accessories,20.6031702,2,19.525,8,19.789,9,20.3,8,21.12,6,NA,NA,NA,NA,NA,NA,Practice 1,5125
04,4228,Briscoe(i),Chase Briscoe(i),Frd,TexaCon Cut Stone/Huffy,20.7305789,3,19.432,4,20.9,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
42,4326,Hocevar #,Carson Hocevar #,Chv,Scott's/GMPartsNow,21.1425333,4,19.396,2,19.596,3,19.78,3,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
24,4306,Lessard,Raphael Lessard,Chv,Chevy Accessories,21.3866552,5,19.384,1,19.547,2,21.324,26,21.13,7,NA,NA,NA,NA,NA,NA,Practice 1,5125
4,4092,Nemechek,John Hunter Nemechek,Tyt,Mobil 1,21.3963056,6,19.592,11,19.717,8,19.803,4,20.774,3,NA,NA,NA,NA,NA,NA,Practice 1,5125
44,4030,Larson(i),Kyle Larson(i),Chv,Rich Mar Florist/Circle B,21.4225556,7,19.603,12,20.071,22,21.032,21,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,21.615,8,19.465,5,19.636,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
19,4297,Kraus,Derek Kraus,Tyt,Incredible Bank,21.6518182,9,20.205,37,20.414,33,20.527,11,21.214,9,21.26,4,NA,NA,NA,NA,Practice 1,5125
12,4271,Fogleman,Tate Fogleman,Chv,Solid Rock Carriers,21.6757353,10,20.734,40,20.81,36,20.855,17,21.115,5,NA,NA,NA,NA,NA,NA,Practice 1,5125
26,4296,Ankrum,Tyler Ankrum,Chv,LiUNA!,21.7260313,11,19.579,9,19.843,10,21.437,28,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
38,4231,Gilliland,Todd Gilliland,Frd,Speedco,21.8731613,12,19.502,7,19.613,4,19.667,1,19.723,1,20.301,1,NA,NA,NA,NA,Practice 1,5125
25,2550,Peters,Timothy Peters,Chv,Rackley Roofing,21.9035714,13,20.145,36,21.228,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
17,1416,Harvick(i),Kevin Harvick(i),Frd,Hunt Brothers Pizza,22.1131739,14,19.706,16,19.928,13,19.994,6,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
62,4377,Friesen,Jessica Friesen,Tyt,Halmar International,22.1625957,15,19.76,19,19.998,16,20.095,7,21.265,10,NA,NA,NA,NA,NA,NA,Practice 1,5125
13,2911,Sauter,Johnny Sauter,Tyt,Vivitar/RealTree,22.2308966,16,19.899,26,19.953,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
6,214,Benning,Norm Benning,Chv,MDF A Sign Company/Camping World,22.40975,17,20.635,39,21.009,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
33,4223,Snider(i),Myatt Snider(i),Chv,Louisiana Hot Sauce,22.4718667,18,19.811,20,19.988,15,21.962,34,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
88,694,Crafton,Matt Crafton,Tyt,Denail Aire/Menards,22.5523902,19,19.688,14,19.898,11,20.941,19,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
21,4272,Smith,Zane Smith,Chv,,22.6667045,20,19.695,15,20.196,25,21.054,22,21.158,8,21.224,3,NA,NA,NA,NA,Practice 1,5125
45,4038,Moffitt,Brett Moffitt,Chv,Circle B Diecast,22.6682381,21,19.588,10,19.924,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
56,4329,Marlar(i),Mike Marlar(i),Chv,LIftKits4Less.com,22.689871,22,19.883,25,20.413,32,21.467,29,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
51,3368,Truex Jr.(i),Martin Truex Jr.(i),Tyt,Auto-Owners Insurance,22.7636923,23,19.97,29,20.066,21,21.123,23,21.509,11,NA,NA,NA,NA,NA,NA,Practice 1,5125
99,4107,Rhodes,Ben Rhodes,Tyt,Bombardier LearJet 75,22.8686216,24,19.729,18,20.167,23,21.548,31,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
9,4287,Rohrbaugh,Codie Rohrbaugh,Chv,Grant County Mulch,22.9947667,25,20.036,31,20.37,28,21.159,24,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
15,4342,Gray,Tanner Gray,Frd,Ford Performance,23.1402895,26,19.483,6,19.665,6,20.821,16,22.673,12,NA,NA,NA,NA,NA,NA,Practice 1,5125
40,3952,Truex,Ryan Truex,Chv,CircleBDiecast.com,23.1458148,27,20.104,34,20.389,30,21.331,27,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
20,4192,Boyd,Spencer Boyd,Chv,EcoTwist,23.1777241,28,21.169,43,21.347,43,21.483,30,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
41,4122,Erickson,Cody Erickson,Chv,Thunder Seed,23.2258491,29,20.113,35,20.63,34,20.727,13,20.963,4,NA,NA,NA,NA,NA,NA,Practice 1,5125
75,3914,Kligerman,Parker Kligerman,Chv,Food Country USA,23.3581,30,19.881,24,19.998,17,20.736,14,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
49,4375,Gordon,Andrew Gordon,Chv,Staar Trucking,23.5160417,31,19.935,28,20.825,37,23.466,37,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
11,4025,Wallace(i),Bubba Wallace(i),Tyt,Columbia Outdoor Clothing,23.5180909,32,19.849,22,20.396,31,20.816,15,26.135,13,NA,NA,NA,NA,NA,NA,Practice 1,5125
23,4295,Purdy #,Chase Purdy #,Chv,BamaBuggies.com,23.5254203,33,19.62,13,19.705,7,19.978,5,20.252,2,21.221,2,22.184,1,NA,NA,Practice 1,5125
39,2394,Newman(i),Ryan Newman(i),Frd,Coca-Cola/Aggressive Hydraulics,23.5858571,34,20.233,38,20.685,35,20.857,18,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
18,4312,Smith #,Chandler Smith #,Tyt,JBL,23.6310541,35,19.901,27,20.007,19,20.987,20,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
98,3978,Enfinger,Grant Enfinger,Tyt,Champion/Curb Records,24.018234,36,19.821,21,20.006,18,20.681,12,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
02,4113,Suarez(i),Daniel Suarez(i),Chv,AMR/GoPro Motorplex,24.06852,37,20.894,42,21.178,41,21.902,33,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
30,4323,Bohn,Danny Bohn,Tyt,North American Motor Car,24.1207879,38,19.993,30,20.234,27,23.351,36,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
22,4189,Self,Austin Wayne Self,Chv,GOTEXAN/AM,24.3298919,39,19.725,17,20.017,20,23.029,35,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
83,4275,Collins,Trevor Collins,Chv,CMI Insulation,24.3338571,40,20.841,41,21.094,40,21.288,25,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
3,4074,Heffner,JR Heffner,Chv,A. Colarusso & Son Inc.,24.4073659,41,20.069,33,20.217,26,20.44,10,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
16,4133,Hill,Austin Hill,Tyt,United Rentals,24.7733667,42,20.069,32,20.178,24,20.337,9,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
34,4148,Griffin,Jake Griffin,Tyt,Great Escapes RV Center,25.0339643,43,19.879,23,20.385,29,21.874,32,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5125
