Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
21,4272,Smith,Zane Smith,Chv,MRC Construction,141.0565714,1,137.395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
99,4107,Rhodes,Ben Rhodes,Tyt,Bombardier LearJet 75,142.5108333,2,138.768,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
02,4191,Grala,Kaz Grala,Chv,Young's Building Systems,142.64,3,139.563,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
2,4204,Creed,Sheldon Creed,Chv,,143.1838333,4,137.735,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
42,4326,Hocevar #,Carson Hocevar #,Chv,PlainsCapital/MG Machinery,143.659,5,140.288,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
4,4092,Nemechek,John Hunter Nemechek,Tyt,ROMCO,144.6756364,6,139.899,10,141.027,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
16,4133,Hill,Austin Hill,Tyt,United Rentals,144.7083333,7,140.112,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
32,4327,Mayer,Sam Mayer,Chv,Camping World,144.9036667,8,139.893,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
45,4257,Currey,Bayley Currey,Chv,Chasco Constructors,145.0616667,9,141.415,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
9,3978,Enfinger,Grant Enfinger,Chv,Good Sam Club,145.1353333,10,138.472,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
22,4189,Self,Austin Wayne Self,Chv,GOTEXAN/AM Technical Solutions,146.0291667,11,140.772,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,146.0533333,12,141.072,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
18,4312,Smith #,Chandler Smith #,Tyt,Safelite AutoGlass,146.072,13,139.829,8,142.017,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
51,4370,Chase,Parker Chase,Tyt,Vertical Bridge,146.4188571,14,139.937,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
24,4391,Wood,Jack Wood,Chv,Chevy Accessories,146.6722222,15,141.968,26,143.696,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
15,4342,Gray,Tanner Gray,Frd,Ford Performance,146.6725,16,141.844,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
38,4231,Gilliland,Todd Gilliland,Frd,Crosley Brands,147.5346667,17,139.493,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
11,4132,Murphy,Camden Murphy,Chv,Inox Supreme Lubricants,148.0011429,18,140.183,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
26,4296,Ankrum,Tyler Ankrum,Chv,Circle B Diecast,148.2014,19,141.245,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
04,4262,Roper,Cory Roper,Frd,CarQuest Auto Parts,148.708,20,144.85,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5129
