vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,race_id
7,Korbin Forrister,Toyota,82,81,2,2,6350.85,6409.187,58.3369,6359.5846,6389.581,29.9963,8.7346,19.6059,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
22,Austin Wayne Self,Chevrolet,80,80,1,1,6257.753,6301.567,43.814,6272.464,6290.6487,18.1846,14.711,10.9182,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4747
18,Noah Gragson,Toyota,79,77,2,2,6121.378,6201.792,80.414,6141.1957,6198.4252,57.2295,19.8177,3.3667,ONE_WHEEL_CHANGE,FALSE,FALSE,TRUE,FALSE,0,0,4747
22,Austin Wayne Self,Chevrolet,78,77,2,2,5873.7,5971.03,97.3299,5888.3385,5959.5089,71.1703,14.6385,11.521,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
45,Justin Fontaine #,Chevrolet,78,77,2,2,5873.001,5924.74,51.7389,5888.0048,5914.3309,26.326,15.0038,10.409,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
49,Wendell Chavous,Chevrolet,78,77,2,2,5872.3549,5957.52,85.165,5886.2363,5944.8827,58.6463,13.8813,12.6372,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
98,Grant Enfinger,Ford,78,76,2,2,5871.5,5915.385,43.885,5880.297,5900.851,20.554,8.797,14.5339,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
88,Matt Crafton,Ford,78,77,2,2,5870.854,5917.421,46.567,5887.1706,5910.0933000000005,22.9227,16.3166,7.3276,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
15,Robby Lyons,Chevrolet,78,77,2,2,5870.407,5948.242,77.835,5887.5043,5942.1206,54.6163,17.0973,6.1213,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
83,Scott Stenzel,Chevrolet,78,77,2,2,5869.222,5952.686,83.4639,5879.6964,5937.4538,57.7574,10.4744,15.2321,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
02,Austin Hill,Chevrolet,77,77,2,2,5865.1719,5914.751,49.579,5880.8976,5907.3312,26.4336,15.7256,7.4197,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
18,Noah Gragson,Toyota,77,74,2,2,5744.674,5852.193,107.519,5764.4968,5848.8262,84.3294,19.8228,3.3667,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
22,Austin Wayne Self,Chevrolet,76,75,2,2,5617.6139,5680.064,62.45,5631.929,5668.0982,36.1691,14.315,11.9657,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
18,Noah Gragson,Toyota,75,72,2,2,5487.256,5583.844,96.5879,5506.9347,5580.4772,73.5425,19.6787,3.3667,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
2,Cody Coughlin,Chevrolet,75,74,2,2,5486.9,5549.441,62.541,5501.596,5539.1999,37.6038,14.696,10.241,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
22,Austin Wayne Self,Chevrolet,73,73,2,2,5347.444,5465.035,117.5909,5362.6207,5451.9425,89.3218,15.1767,13.0924,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
13,Myatt Snider #,Ford,73,72,2,2,5275.393,5686.99,411.5969,5306.2297,5684.0821,377.8523,30.8367,2.9078,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
18,Noah Gragson,Toyota,73,70,2,2,5259.326,5346.194,86.868,5279.7362,5341.9306,62.1943,20.4102,4.2633,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
2,Cody Coughlin,Chevrolet,73,72,2,2,5256.631,5315.495,58.8639,5274.1641,5305.1944,31.0302,17.5331,10.3005,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
47,Chris Fontaine,Chevrolet,68,65,2,2,4951.389,0,0,4954.8373,4969.8373,15,3.4483,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
47,Chris Fontaine,Chevrolet,68,65,2,2,4942.847,0,0,4946.2953,4961.2953,15,3.4483,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
98,Grant Enfinger,Ford,68,66,2,2,4912.001,4954.121,42.1199,4920.7126,4939.698,18.9853,8.7116,14.4229,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
45,Justin Fontaine #,Chevrolet,68,67,2,2,4911.396,4940.7389,29.3429,4925.5841,4929.855,4.2708,14.1881,10.8839,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
15,Robby Lyons,Chevrolet,67,67,2,2,4906.258,4939.711,33.453,4924.5831,4933.325,8.7419,18.3251,6.3859,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
6,Norm Benning,Chevrolet,67,67,2,2,4905.087,4942.728,37.6409,4923.0816,4934.8265,11.7448,17.9946,7.9014,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
25,Dalton Sargeant #,Chevrolet,67,66,2,2,4796.344,4841.119,44.7749,4803.5937,4824.2141,20.6203,7.2497,16.9048,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
75,Parker Kligerman,Chevrolet,67,65,2,2,4784.686,4876.661,91.975,4798.0216,4865.6373,67.6157,13.3356,11.0236,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
83,Scott Stenzel,Chevrolet,66,66,2,2,4779.62,4819.908,40.288,4790.6132,4805.6281,15.0148,10.9932,14.2798,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
45,Justin Fontaine #,Chevrolet,66,66,2,2,4778.97,4812.499,33.5289,4793.1824,4799.9558,6.7733,14.2124,12.5431,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
88,Matt Crafton,Ford,66,65,2,2,4712.338,4785.917,73.579,4728.8167,4778.0319,49.2151,16.4787,7.885,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
47,Chris Fontaine,Chevrolet,66,65,2,2,4661.728,0,0,4669.557,4700.922,31.3649,7.829,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
49,Wendell Chavous,Chevrolet,66,65,2,2,4661.28,4763.91,102.63,4676.4305,4751.1307,74.7001,15.1505,12.7792,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
3,Jordan Anderson,Toyota,66,65,2,2,4655.009,4697.43,42.421,4668.5226,4684.5719,16.0493,13.5136,12.858,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
2,Cody Coughlin,Chevrolet,65,65,2,2,4654.079,4682.252,28.173,4666.2203,4673.1272,6.9068,12.1413,9.1247,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
68,Clay Greenfield,Chevrolet,65,65,2,2,4653.936,4685.392,31.456,4665.286,4671.1586,5.8725,11.35,14.2333,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
22,Austin Wayne Self,Chevrolet,65,65,2,2,4653.4799,4684.232,30.752,4667.5883,4673.4942,5.9058,14.1083,10.7377,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
98,Grant Enfinger,Ford,65,64,2,2,4653.057,4767.562,114.505,4661.9161,4752.7393,90.8232,8.8591,14.8226,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
7,Korbin Forrister,Toyota,65,65,2,2,4650.9309,4713.4979,62.567,4657.4449,4694.2443,36.7994,6.5139,19.2536,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4747
16,Brett Moffitt,Toyota,65,65,2,2,4649.99,4683.808,33.818,4661.4156,4671.6925,10.2768,11.4256,12.1154,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4747
4,David Gilliland,Toyota,65,65,2,2,4649.667,4677.104,27.4369,4669.0231,4672.927,3.9038,19.3561,4.1769,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
24,Justin Haley,Chevrolet,65,65,2,2,4649.343,4683.081,33.738,4664.919,4674.3951,9.476,15.576,8.6858,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
41,Ben Rhodes,Ford,65,65,2,2,4648.96,4676.667,27.707,4666.4205,4671.6925,5.2719,17.4605,4.9745,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
51,Spencer Davis,Toyota,65,65,2,2,4648.643,4679.465,30.822,4662.8837,4670.7582,7.8745,14.2407,8.7067,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
13,Myatt Snider #,Ford,65,65,2,2,4648.213,4683.912,35.699,4667.4882,4680.935,13.4467,19.2752,2.9769,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,4747
52,Stewart Friesen,Chevrolet,65,65,2,2,4647.884,4676.965,29.081,4664.0848,4671.0251,6.9402,16.2008,5.9398,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4747
