Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
18,4093,Hemric (P),Daniel Hemric (P),Tyt,Poppy Bank,28.1358,1,26.359,1,27.347,1,27.347,1,27.347,1,NA,NA,NA,NA,NA,NA,Final Practice,5120
19,4085,Jones,Brandon Jones,Tyt,Menards/Pelonis,28.1983529,2,26.962,6,27.941,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
20,4217,Burton,Harrison Burton,Tyt,DEX Imaging,28.2328387,3,27.936,23,28.053,7,28.186,5,28.254,3,NA,NA,NA,NA,NA,NA,Final Practice,5120
22,4180,Cindric (P),Austin Cindric (P),Frd,CarShop,28.2366429,4,27.526,16,28.262,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
54,4092,Nemechek(i),John Hunter Nemechek(i),Tyt,Mobil 1,28.2472,5,27.61,19,27.795,3,27.91,2,28.291,4,NA,NA,NA,NA,NA,NA,Final Practice,5120
16,3774,Allmendinger (P),AJ Allmendinger (P),Chv,Hyperice,28.2795484,6,27.096,10,27.757,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
7,34,Allgaier,Justin Allgaier,Chv,BRANDT,28.3880323,7,27.963,24,28.103,11,28.363,11,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
9,4224,Gragson (P),Noah Gragson (P),Chv,Bass Pro Shops/TrueTimber/BRCC,28.4310833,8,27.613,20,27.833,4,27.961,3,28.052,2,28.156,1,28.254,1,28.336,1,Final Practice,5120
10,4018,Burton,Jeb Burton,Chv,Nutrien Ag Solutions,28.4499167,9,27.846,21,28.208,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
11,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,28.4512778,10,27.867,22,28.091,9,28.173,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
38,3884,Sieg,Ryan Sieg,Frd,CMRoofing.com/A-Game,28.4547083,11,26.678,3,28.086,8,28.219,8,28.353,7,28.448,3,NA,NA,NA,NA,Final Practice,5120
2,4223,Snider,Myatt Snider,Chv,TaxSlayer,28.4769375,12,26.645,2,28.102,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
26,4146,Lupton,Dylan Lupton,Tyt,Marques General Engineering,28.481625,13,28.11,26,28.287,19,28.287,10,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
07,3669,Yeley,JJ Yeley,Chv,Firman Power Equipment,28.5046364,14,28.338,32,28.552,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
51,595,Clements,Jeremy Clements,Chv,First Pacific Funding,28.52704,15,27.472,14,28.05,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5120
