Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
36,4225,Labbe,Alex Labbe,Chv,Can-Am,139.51525,1,138.94,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
18,4093,Hemric,Daniel Hemric,Tyt,Poppy Bank,140.3146667,2,137.845,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
10,4018,Burton,Jeb Burton,Chv,Nutrien Ag Solutions,140.3468333,3,139.203,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
11,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,140.413,4,139.671,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
16,3774,Allmendinger,AJ Allmendinger,Chv,Pit Boss Grills,140.4341667,5,138.61,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
23,3816,Lally,Andy Lally,Chv,The A Team/MFI Fantasy Racing,140.6768333,6,140.049,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
98,4269,Herbst,Riley Herbst,Frd,Monster Energy,141.02675,7,139.618,11,140.936,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
20,4217,Burton,Harrison Burton,Tyt,DEX Imaging,141.4654286,8,139.812,14,140.421,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
54,454,Busch(i),Kyle Busch(i),Tyt,Skittles Gummies,141.5469091,9,137.989,4,139.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
6,4390,Pumpelly,Spencer Pumpelly,Chv,Fast Life/GridRival,141.6022,10,139.812,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5098
