Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
39,3884,Sieg,Ryan Sieg,Chv,CMR Roofing,41.545,1,41.165,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
98,4228,Briscoe,Chase Briscoe,Frd,Production Alliance Group,41.6963333,2,41.298,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
7,34,Allgaier,Justin Allgaier,Chv,BRANDT,41.79575,3,41.305,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
9,4224,Gragson,Noah Gragson,Chv,Nationwide Children's,41.8379091,4,40.646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
22,4180,Cindric,Austin Cindric,Frd,Odyssey Battery,41.9215714,5,40.904,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
8,4093,Hemric,Daniel Hemric,Chv,Poppy Bank,41.9258,6,41.049,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
19,4085,Jones,Brandon Jones,Tyt,Toyota Service Centers,42.012625,7,41.057,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
10,4001,Chastain,Ross Chastain,Chv,Nutrien Ag Solutions,42.03275,8,41.28,7,41.865,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
51,595,Clements,Jeremy Clements,Chv,Repairables.com,42.19475,9,41.984,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
20,4217,Burton #,Harrison Burton #,Tyt,Dex Imaging,42.2143077,10,41.099,5,41.525,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
1,3861,Annett,Michael Annett,Chv,AHA/Pilot Flying J,42.2979231,11,41.872,13,42.23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
11,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,42.3181667,12,41.692,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
21,4301,Alfredo,Anthony Alfredo,Chv,Anderson's Pure Maple Syrup,42.3316923,13,41.38,10,41.77,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
61,4133,Hill(i),Austin Hill(i),Tyt,AISIN Group,42.376,14,41.954,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
92,4106,Williams,Josh Williams,Chv,Silverton Hotel & Casino,42.4173333,15,42.174,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
18,4269,Herbst #,Riley Herbst #,Tyt,Monster,42.5364167,16,41.641,11,42.415,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
52,3669,Yeley,JJ Yeley,Chv,Circle Track Warehouse,42.5705,17,42.366,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
44,3902,Martins,Tommy Joe Martins,Chv,AAN Adjusters,42.7055,18,42.218,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
02,4038,Moffitt(i),Brett Moffitt(i),Chv,Robert B Our,42.75,19,42.181,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
89,3808,Cassill,Landon Cassill,Chv,Visone RV,42.884,20,42.884,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
13,4232,Finchum,Chad Finchum,Tyt,MANSCAPED,42.92525,21,42.187,19,42.774,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4913
