Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
12,1816,Keselowski(i),Brad Keselowski(i),Frd,XPEL,27.9042308,1,27.734,4,27.78,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
7,34,Allgaier,Justin Allgaier,Chv,BRANDT,27.9146429,2,27.752,6,27.84,5,27.914,3,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
98,4228,Briscoe,Chase Briscoe,Frd,Ford Performance Racing School,27.9282222,3,27.774,7,27.827,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
39,3884,Sieg,Ryan Sieg,Chv,CMRRoofing.com,27.9392308,4,27.696,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
10,4001,Chastain,Ross Chastain,Chv,Nutrien Ag Solutions,28.0187619,5,27.563,1,27.643,1,27.838,1,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
20,4217,Burton #,Harrison Burton #,Tyt,Dex Imaging,28.0536429,6,27.75,5,27.807,3,27.899,2,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
9,4224,Gragson,Noah Gragson,Chv,Nationwide Children's,28.094,7,27.873,9,27.904,6,27.951,4,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
54,454,Busch(i),Kyle Busch(i),Tyt,Twix Cookies & Cream,28.1074667,8,27.929,11,28.071,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
11,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,28.1216842,9,27.868,8,27.993,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
19,4085,Jones,Brandon Jones,Tyt,Menards/Turtle Wax,28.184625,10,27.927,10,28.009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4912
