Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
19,4085,Jones,Brandon Jones,Tyt,Menards/Jeld-Wen,31.0715217,1,30.569,4,31.185,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
10,4001,Chastain,Ross Chastain,Chv,Chevy Accessories,31.1646087,2,30.529,1,30.617,1,30.85,1,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
9,4224,Gragson,Noah Gragson,Chv,Bass Pro Shops/BRCC,31.1887778,3,30.677,7,30.915,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
21,4223,Snider,Myatt Snider,Chv,TaxSlayer,31.2567222,4,30.842,12,31.065,6,31.113,2,31.177,1,NA,NA,NA,NA,NA,NA,Final Practice,4911
98,4228,Briscoe,Chase Briscoe,Frd,Ford Performance Racing School,31.2662258,5,30.565,3,31.221,9,31.363,5,31.458,2,NA,NA,NA,NA,NA,NA,Final Practice,4911
20,4217,Burton #,Harrison Burton #,Tyt,Dex Imaging,31.277027,6,30.805,10,30.971,4,31.278,3,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
7,34,Allgaier,Justin Allgaier,Chv,BRANDT,31.3009583,7,30.646,5,31.198,8,31.355,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
0,3973,McLeod,BJ McLeod,Chv,TeamJDMotorsports.com,31.301,8,31.301,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
22,4180,Cindric,Austin Cindric,Frd,MoneyLion,31.34704,9,30.655,6,30.702,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
39,3884,Sieg,Ryan Sieg,Chv,CMR Roofing,31.3506111,10,30.808,11,31.348,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
68,4118,Brown,Brandon Brown,Chv,Vero,31.3592381,11,30.557,2,31.292,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
51,595,Clements,Jeremy Clements,Chv,Repairables.com,31.3860588,12,31.121,15,31.381,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
11,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,31.4633333,13,30.761,9,31.026,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
1,3861,Annett,Michael Annett,Chv,AHA/Pilot Flying J,31.6100714,14,31.026,14,31.371,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
18,4269,Herbst #,Riley Herbst #,Tyt,Monster,31.753871,15,31.175,16,31.313,11,32.036,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
02,4038,Moffitt(i),Brett Moffitt(i),Chv,Robert B Our Chevroley,31.76595,16,31.452,20,31.566,17,31.729,6,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
90,4225,Labbe,Alex Labbe,Chv,Larue Snowblowers,31.7938667,17,31.512,21,31.705,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
07,4110,Black II,Ray Black II,Chv,CDA Tech,31.8046429,18,31.325,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
4,4150,Little #,Jesse Little #,Chv,Series Seating,31.833381,19,30.952,13,31.541,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
8,4093,Hemric,Daniel Hemric,Chv,South Point Hotel & Casino,31.8610833,20,30.687,8,31.389,15,32.532,9,32.363,3,NA,NA,NA,NA,NA,NA,Final Practice,4911
52,3669,Yeley,JJ Yeley,Chv,,31.8765,21,31.528,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
92,4106,Williams,Josh Williams,Chv,Silverton Hotel & Casino,31.8804545,22,31.567,23,31.748,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
44,3902,Martins,Tommy Joe Martins,Chv,AAN Adjusters,32.0297619,23,31.619,24,31.887,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
61,3984,Hill(i),Timmy Hill(i),Tyt,,32.041,24,31.888,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
93,4004,Gase,Joey Gase,Chv,NVDonor.org,32.36975,25,31.94,27,32.095,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
99,4315,Massey,Mason Massey,Tyt,Gerber Collision & Glass,32.3984091,26,31.863,25,32.365,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
08,4313,Graf Jr #,Joe Graf Jr #,Chv,CORE Development Group,32.4430303,27,31.372,19,31.604,18,31.943,7,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
6,3170,Starr,David Starr,Chv,TeamJDMotorsports.com,32.4903077,28,32.131,28,32.466,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
74,4187,Weatherman,Kyle Weatherman,Chv,Finlay Cadillac,32.7395,29,32.395,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
13,4232,Finchum,Chad Finchum,Tyt,MBM Motorsports,32.8725882,30,32.393,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
15,4258,Lyons II,Robby Lyons II,Chv,Sunwest Construction,33.3229444,31,32.82,31,33.326,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
5,4209,Mills,Matt Mills,Chv,J F Electric,33.9385,32,33.334,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
47,2384,Nemechek(i),Joe Nemechek(i),Chv,Charlie Daniels,33.943,33,33.536,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,4911
