Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
9,4062,Elliott,Chase Elliott,Chv,Kelley Blue Book,71.9573,1,71.308,2,71.76,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
16,3774,Allmendinger(i),AJ Allmendinger(i),Chv,Action Industries,72.08225,2,71.438,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
17,3989,Buescher,Chris Buescher,Frd,Fastenal,72.1721667,3,71.746,6,71.856,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
8,4065,Reddick,Tyler Reddick,Chv,KCMG,72.1879333,4,71.755,8,71.955,5,72.095,2,72.188,1,NA,NA,NA,NA,NA,NA,Final Practice,5172
99,4113,Suarez,Daniel Suarez,Chv,Princess Cruises,72.2558333,5,71.803,9,72,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
18,454,Busch,Kyle Busch,Tyt,Snickers,72.5149167,6,72.072,19,72.336,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
5,4030,Larson,Kyle Larson,Chv,HendrickCars.com,72.5201538,7,71.293,1,71.603,1,71.685,1,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
22,3859,Logano,Joey Logano,Frd,Shell Pennzoil,72.66975,8,71.958,15,72.085,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
3,3873,Dillon,Austin Dillon,Chv,Bass Pro Shops/TRACKER Off Road,72.6742,9,72.271,26,72.496,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
12,4023,Blaney,Ryan Blaney,Frd,Wurth,72.7874545,10,72.033,17,72.671,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
20,4153,Bell,Christopher Bell,Tyt,DeWalt,72.8142857,11,71.976,16,72.449,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
41,4104,Custer,Cole Custer,Frd,HaasTooling.com,72.8365455,12,72.336,28,72.932,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
11,1361,Hamlin,Denny Hamlin,Tyt,Sport Clips Haircuts,72.8716667,13,71.95,14,72.205,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
1,4001,Chastain,Ross Chastain,Chv,Worldwide Express,72.9977,14,71.883,11,72.298,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
4,1416,Harvick,Kevin Harvick,Frd,Busch Light,73.138625,15,72.455,31,72.934,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
15,4413,Hand,Joey Hand,Frd,FordPro.com,73.1513,16,72.135,23,72.461,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
43,4059,Jones,Erik Jones,Chv,FOCUSfactor,73.3072727,17,72.231,25,72.575,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5172
