Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
5,4030,Larson (P),Kyle Larson (P),Chv,HendrickCars.com,30.63325,1,29.89,19,30.099,12,30.229,5,30.397,2,30.524,1,NA,NA,NA,NA,Final Practice,5174
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Bass Pro Shops,30.6984167,2,29.614,5,29.84,2,30.163,1,30.359,1,30.568,2,NA,NA,NA,NA,Final Practice,5174
24,4184,Byron (P),William Byron (P),Chv,Valvoline,30.7802917,3,29.536,2,29.882,4,30.211,4,30.528,6,NA,NA,NA,NA,NA,NA,Final Practice,5174
43,4059,Jones,Erik Jones,Chv,FOCUSfactor,30.7855789,4,29.538,3,29.925,6,31.166,27,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5174
48,4045,Bowman (P),Alex Bowman (P),Chv,Ally,30.8018182,5,29.787,12,29.929,8,30.289,8,30.541,9,30.742,8,NA,NA,NA,NA,Final Practice,5174
9,4062,Elliott (P),Chase Elliott (P),Chv,NAPA/Children's,30.82288,6,29.83,14,30.027,10,30.931,26,31.099,20,NA,NA,NA,NA,NA,NA,Final Practice,5174
14,4228,Briscoe (P),Chase Briscoe (P),Frd,HighPoint.com Lady in Black,30.9006,7,29.956,24,30.434,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5174
1,4001,Chastain (P),Ross Chastain (P),Chv,Worldwide Express,30.90376,8,29.676,8,29.871,3,30.175,2,30.45,3,30.705,7,30.904,5,NA,NA,Final Practice,5174
2,4180,Cindric # (P),Austin Cindric # (P),Frd,Discount Tire,30.9261739,9,29.324,1,29.712,1,30.2,3,30.498,5,NA,NA,NA,NA,NA,NA,Final Practice,5174
20,4153,Bell (P),Christopher Bell (P),Tyt,Yahoo!,30.9878966,10,29.837,15,30.011,9,30.329,10,30.538,8,30.684,5,30.819,2,NA,NA,Final Practice,5174
18,454,Busch (P),Kyle Busch (P),Tyt,M&M's,30.9882941,11,29.939,23,30.089,11,30.392,12,30.549,11,30.677,3,30.805,1,30.902,1,Final Practice,5174
8,4065,Reddick (P),Tyler Reddick (P),Chv,Lenovo,30.9955833,12,29.56,4,29.898,5,30.274,7,30.568,12,NA,NA,NA,NA,NA,NA,Final Practice,5174
16,4093,Hemric(i),Daniel Hemric(i),Chv,AG1 by Athletic Greens,30.9979444,13,29.996,25,30.276,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5174
41,4104,Custer,Cole Custer,Frd,Feeding America/Wow Wow,31.0081053,14,29.632,7,30.231,21,31.38,29,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5174
99,4113,Suarez (P),Daniel Suarez (P),Chv,Jockey,31.0090417,15,29.839,16,30.099,13,30.505,13,30.714,13,NA,NA,NA,NA,NA,NA,Final Practice,5174
42,4013,Dillon,Ty Dillon,Chv,EG3 Technologies,31.0187826,16,29.908,20,30.337,26,30.557,16,30.847,18,NA,NA,NA,NA,NA,NA,Final Practice,5174
34,3832,McDowell,Michael McDowell,Frd,Fr8Auctions.com,31.0409091,17,29.871,17,30.168,17,30.544,15,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5174
11,1361,Hamlin (P),Denny Hamlin (P),Tyt,Sport Clips Haircuts,31.045871000000002,18,29.711,9,29.929,7,30.241,6,30.495,4,30.685,6,30.856,4,31.01,3,Final Practice,5174
