Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
38,4231,Gilliland #,Todd Gilliland #,Frd,First Phase Credit Card,47.7365789,1,46.717,3,47.201,1,47.293,1,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
48,4045,Bowman,Alex Bowman,Chv,Ally,47.78,2,47.121,12,47.352,5,47.502,5,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
6,1816,Keselowski,Brad Keselowski,Frd,Kohler Generators,47.89415,3,46.729,4,47.211,3,47.297,3,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
17,3989,Buescher,Chris Buescher,Frd,Fastenal,47.9239524,4,46.736,5,47.286,4,47.341,4,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
34,3832,McDowell,Michael McDowell,Frd,Love's Travel Stops,47.966087,5,46.696,1,47.203,2,47.296,2,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
9,4062,Elliott,Chase Elliott,Chv,NAPA Auto Parts,48.0283571,6,47.114,11,47.356,6,47.505,6,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
23,4025,Wallace,Bubba Wallace,Tyt,McDonald's,48.099,7,47.081,7,47.533,12,47.731,9,47.913,2,NA,NA,NA,NA,NA,NA,Practice 1,5146
18,454,Busch,Kyle Busch,Tyt,M&M's,48.1094615,8,47.089,10,47.49,9,47.906,11,47.957,4,NA,NA,NA,NA,NA,NA,Practice 1,5146
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Bass Pro Shops,48.1906667,9,47.075,6,47.716,13,47.92,12,48.02,5,NA,NA,NA,NA,NA,NA,Practice 1,5146
20,4153,Bell,Christopher Bell,Tyt,DeWalt,48.2154231,10,47.497,15,47.943,15,48.031,13,48.096,6,NA,NA,NA,NA,NA,NA,Practice 1,5146
45,453,Busch,Kurt Busch,Tyt,Monster Energy,48.2361053,11,47.085,9,47.526,11,47.725,8,47.907,1,NA,NA,NA,NA,NA,NA,Practice 1,5146
5,4030,Larson,Kyle Larson,Chv,HendrickCars.com,48.2903529,12,47.133,13,47.361,7,47.538,7,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Express,48.343619,13,47.083,8,47.506,10,47.884,10,47.955,3,NA,NA,NA,NA,NA,NA,Practice 1,5146
4,1416,Harvick,Kevin Harvick,Frd,Busch Light #BUSCHRACETEAM,48.7644167,14,47.552,16,48.282,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Kroger/Irish Spring,48.8016667,15,47.386,14,47.832,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
44,243,Biffle(i),* Greg Biffle(i),Chv,Grambling State University,49.0007,16,47.827,17,48.174,16,49.001,14,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
24,4184,Byron Jr.,William Byron Jr.,Chv,Axalta,49.0818571,17,48.556,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
21,4217,Burton #,Harrison Burton #,Frd,Motorcraft/DEX Imaging,49.2784,18,49.043,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
15,2674,Ragan,David Ragan,Frd,Select Blinds,49.2960667,19,46.713,2,47.455,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
3,3873,Dillon,Austin Dillon,Chv,Bass Pro Shops/Tracker Off Road,49.492,20,48.661,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
2,4180,Cindric #,Austin Cindric #,Frd,Discount Tire,49.516875,21,49.051,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
1,4001,Chastain,Ross Chastain,Chv,Advent Health,49.5458571,22,49.285,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,5146
