Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
4,1416,Harvick,Kevin Harvick,Frd,Hunt Brothers Pizza,29.6685294,27,29.325,27,29.381,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5177
41,4104,Custer,Cole Custer,Frd,Autodesk/HaasTooling.com,29.680625,28,29.214,22,29.473,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5177
9,4062,Elliott (P),Chase Elliott (P),Chv,NAPA Auto Parts,29.685875,29,29.189,19,29.38,14,29.486,5,29.576,3,NA,NA,NA,NA,NA,NA,Final Practice,5177
99,4113,Suarez (P),Daniel Suarez (P),Chv,Aguas Frescas,29.7401429,30,29.174,17,29.455,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5177
14,4228,Briscoe (P),Chase Briscoe (P),Frd,Rush Truck Centers/Cummins,29.762,31,29.19,20,29.52,25,29.667,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5177
51,4125,Ware,Cody Ware,Frd,Nurtec ODT,29.8922222,32,29.626,33,29.94,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5177
77,3808,Cassill(i),Landon Cassill(i),Chv,WearMe,29.9251667,33,29.668,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5177
16,4224,Gragson(i),Noah Gragson(i),Chv,Freedom by Ed Morse,29.92656,34,29.332,28,29.481,20,29.635,7,29.707,4,29.764,2,NA,NA,NA,NA,Final Practice,5177
15,4142,Smithley(i),Garrett Smithley(i),Frd,Trophy Tractor,29.971,35,29.777,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5177
78,3973,McLeod(i),BJ McLeod(i),Frd,Boss Truck Shops,30.1796,36,29.913,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5177
