Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
1,4001,Chastain,Ross Chastain,Chv,Worldwide Express,54.0833333,1,53.661,1,54.002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
48,4045,Bowman,Alex Bowman,Chv,Ally,54.097625,2,53.921,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
43,4059,Jones,Erik Jones,Chv,FOCUSfactor,54.162,3,53.891,6,54.05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
9,4062,Elliott,Chase Elliott,Chv,NAPA Auto Parts,54.1814211,4,53.948,10,54.016,3,54.051,1,54.07,1,NA,NA,NA,NA,NA,NA,Final Practice,5168
20,4153,Bell,Christopher Bell,Tyt,Rheem,54.1854545,5,53.688,2,54.006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
99,4113,Suarez,Daniel Suarez,Chv,CommScope,54.2068571,6,53.781,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Office,54.2316667,7,54.092,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
18,454,Busch,Kyle Busch,Tyt,M&Ms,54.239,8,53.918,7,54.128,6,54.268,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
23,4025,Wallace,Bubba Wallace,Tyt,DoorDash,54.301,9,54.125,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
45,453,Busch,Kurt Busch,Tyt,McDonald's,54.3492727,10,53.808,4,54.087,5,54.304,3,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
8,4065,Reddick,Tyler Reddick,Chv,Sheetz,54.3645556,11,53.92,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
24,4184,Byron,William Byron,Chv,RaptorTough.com,54.42425,12,54.173,13,54.391,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
2,4180,Cindric #,Austin Cindric #,Frd,Keystone Light,54.4775714,13,54.181,15,54.554,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Kroger/SweetLeaf,54.5361,14,54.362,19,54.421,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
3,3873,Dillon,Austin Dillon,Chv,BREZTRI,54.5367,15,54.303,18,54.621,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
17,3989,Buescher,Chris Buescher,Frd,Wyndham Resorts,54.6009091,16,54.284,17,54.447,10,54.584,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
34,3832,McDowell,Michael McDowell,Frd,Fr8Auctions.com,54.64625,17,54.454,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
5,4030,Larson,Kyle Larson,Chv,HendrickCars.com,54.6508,18,53.833,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,DeWalt,54.6591818,19,54.176,14,54.547,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
22,3859,Logano,Joey Logano,Frd,Verizon Frontline,54.6966923,20,54.266,16,54.437,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5168
