Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
1,4001,Chastain,Ross Chastain,Chv,Advent Health,136.0201667,1,135.262,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
34,3832,McDowell,Michael McDowell,Frd,Love's Travel Stops,136.191,2,135.469,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
41,4104,Custer,Cole Custer,Frd,HaasTooling.com,136.2582,3,135.622,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
42,4013,Dillon,Ty Dillon,Chv,Allegiant,136.3081667,4,135.533,9,136.079,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
20,4153,Bell,Christopher Bell,Tyt,Yahoo!,136.3352,5,135.899,12,136.335,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
48,4045,Bowman,Alex Bowman,Chv,Ally,136.4422,6,136.186,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
8,4065,Reddick,Tyler Reddick,Chv,3CHI,136.619,7,134.943,2,135.618,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
14,4228,Briscoe,Chase Briscoe,Frd,HighPoint.com,136.6834,8,134.663,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
16,3774,Allmendinger(i),AJ Allmendinger(i),Chv,Gold Fish Casino Slots,136.7873333,9,136.58,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
99,4113,Suarez,Daniel Suarez,Chv,Jockey,137.141,10,135.576,10,136.124,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
12,4023,Blaney,Ryan Blaney,Frd,Menards/Dutch Boy,137.176,11,135.956,13,136.555,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
6,1816,Keselowski,Brad Keselowski,Frd,Kohler Generators,137.20875,12,136.498,19,136.907,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
9,4062,Elliott,Chase Elliott,Chv,NAPA Auto Parts,137.254875,13,136.684,21,136.985,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
18,454,Busch,Kyle Busch,Tyt,Skittles America Mix,137.46075,14,136.742,22,137.146,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
23,4025,Wallace,Bubba Wallace,Tyt,Columbia Sportswear Company,137.5495714,15,136.187,16,137.086,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
15,4413,Hand,Joey Hand,Frd,FordPro.com,137.56,16,135.34,7,137.353,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
3,3873,Dillon,Austin Dillon,Chv,Dow Salutes Veterans,137.6675,17,136.337,17,136.909,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
21,4217,Burton #,Harrison Burton #,Frd,Motorcraft/Quick Lane,137.8385,18,136.934,29,137.579,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
22,3859,Logano,Joey Logano,Frd,Shell Pennzoil,137.874375,19,136.744,23,137.096,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
4,1416,Harvick,Kevin Harvick,Frd,Busch Light Apple,137.885375,20,137.463,32,137.6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Express,137.921875,21,136.928,28,137.431,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
43,4059,Jones,Erik Jones,Chv,U.S. Air Force,137.9978,22,137.742,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
77,4213,Bilicki(i),Josh Bilicki(i),Chv,Zeigler Auto Group,138.0194286,23,136.755,24,137.718,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
31,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,138.08925,24,136.758,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
51,4125,Ware,Cody Ware,Frd,Nurtec ODT Military Salutes,138.0932,25,136.186,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
7,4096,LaJoie,Corey LaJoie,Chv,Built.com,138.277625,26,137.884,35,138.139,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
10,40,Almirola,Aric Almirola,Frd,Haas Automation,138.9828333,27,137.264,31,138.355,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
24,4184,Byron,William Byron,Chv,RaptorTough.com,139.106875,28,136.766,26,137.026,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
38,4231,Gilliland #,Todd Gilliland #,Frd,Ruedebusch Dev & Construction,139.179625,29,138.289,36,138.952,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
2,4180,Cindric #,Austin Cindric #,Frd,Discount Tire,139.228,30,135.274,4,135.756,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
45,453,Busch,Kurt Busch,Tyt,Monster Energy,139.7075,31,137.841,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Pick'n Save/Velveeta,140.54575,32,136.859,27,137.503,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Bass Pro Shops Red White Blue,140.7841667,33,136.489,18,137.258,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
5,4030,Larson,Kyle Larson,Chv,HendrickCars.com,141.31,34,135.278,5,135.706,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
27,4339,Hezemans(i),* Loris Hezemans(i),Frd,Hezeberg Engineering Systems,143.2912,35,137.116,30,143.291,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
78,4389,Tilley,Kyle Tilley,Frd,Patriot Military Family FDN,144.157,36,142.726,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
17,3989,Buescher,Chris Buescher,Frd,Fastenal,149.0918571,37,135.314,6,153.817,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5165
