Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
18,454,Busch,Kyle Busch,Tyt,M&M's,30.25345,1,29.732,6,29.873,3,30.425,20,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
2,4180,Cindric #,Austin Cindric #,Frd,Menards/Libman,30.28285,2,29.399,1,29.759,2,30.296,9,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
9,4062,Elliott,Chase Elliott,Chv,NAPA,30.2961429,3,29.742,7,30.004,7,30.187,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
1,4001,Chastain,Ross Chastain,Chv,Coca-Cola,30.4218125,4,29.685,4,30.019,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
5,4030,Larson,Kyle Larson,Chv,Hendrickcars.com,30.4785714,5,29.775,9,29.971,6,30.242,5,30.525,1,NA,NA,NA,NA,NA,NA,Final Practice,5157
23,4025,Wallace,Bubba Wallace,Tyt,MoneyLion,30.4930625,6,29.854,14,30.124,19,30.351,15,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
16,4093,Hemric(i),Daniel Hemric(i),Chv,AGI by Athletic Greens,30.5104167,7,30.052,27,30.775,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
45,453,Busch,Kurt Busch,Tyt,McDonald's Throwback,30.53892,8,29.925,20,30.078,12,30.301,10,30.697,4,NA,NA,NA,NA,NA,NA,Final Practice,5157
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Express,30.56644,9,29.544,3,30.132,20,30.334,11,30.57,2,NA,NA,NA,NA,NA,NA,Final Practice,5157
8,4065,Reddick,Tyler Reddick,Chv,3CHI,30.5804737,10,29.694,5,29.879,4,30.136,3,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
43,4059,Jones,Erik Jones,Chv,FOCUSfactor,30.586,11,30.011,24,30.18,21,30.476,22,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
99,4113,Suarez,Daniel Suarez,Chv,Coca-Cola,30.60568,12,29.756,8,30.019,9,30.25,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
10,40,Almirola,Aric Almirola,Frd,Haas Automation/Smithfield,30.6245,13,30.087,30,30.282,24,30.353,16,30.779,8,NA,NA,NA,NA,NA,NA,Final Practice,5157
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Auto-Owners Insurance,30.6608889,14,30.099,32,30.375,30,30.415,19,30.718,5,NA,NA,NA,NA,NA,NA,Final Practice,5157
14,4228,Briscoe,Chase Briscoe,Frd,Mahindra Tractors,30.6733333,15,29.902,18,30.086,14,30.247,7,30.673,3,NA,NA,NA,NA,NA,NA,Final Practice,5157
48,4045,Bowman,Alex Bowman,Chv,Ally Throwback,30.6969231,16,29.867,16,30.081,13,30.348,14,30.819,9,NA,NA,NA,NA,NA,NA,Final Practice,5157
12,4023,Blaney,Ryan Blaney,Frd,Advance Auto Parts,30.7008519,17,29.838,12,29.968,5,30.085,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
6,1816,Keselowski,Brad Keselowski,Frd,Socios.com,30.7205926,18,29.927,21,30.123,18,30.371,17,30.934,10,NA,NA,NA,NA,NA,NA,Final Practice,5157
24,4184,Byron,William Byron,Chv,Axalta,30.7280833,19,29.995,23,30.3,27,30.372,18,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
31,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,30.7363571,20,30.07,29,30.283,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
3,3873,Dillon,Austin Dillon,Chv,Huk Performance Fishing,30.7412083,21,29.842,13,30.114,16,30.335,12,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Kroger/Nature Valley,30.7510385,22,29.814,11,30.03,10,30.244,6,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
4,1416,Harvick,Kevin Harvick,Frd,Rheem Chasing a Cure,30.7566667,23,29.861,15,30.117,17,30.341,13,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
22,3859,Logano,Joey Logano,Frd,Shell Pennzoil,30.7652581,24,29.532,2,29.756,1,30.04,1,31.069,11,NA,NA,NA,NA,NA,NA,Final Practice,5157
51,4125,Ware,Cody Ware,Frd,Nurtec ODT,30.7676667,25,30.025,26,30.512,31,30.705,28,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
17,3989,Buescher,Chris Buescher,Frd,Socios.com,30.7870455,26,29.885,17,30.289,26,30.519,26,30.729,6,NA,NA,NA,NA,NA,NA,Final Practice,5157
15,3669,Yeley(i),JJ Yeley(i),Frd,Ollie's Bargain Outlet,30.8318182,27,30.4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
41,4104,Custer,Cole Custer,Frd,HaasTooling.com,30.9203043,28,30.019,25,30.319,28,30.503,25,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
42,4013,Dillon,Ty Dillon,Chv,Petty GMS,30.9336087,29,29.805,10,30.089,15,30.498,24,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
38,4231,Gilliland #,Todd Gilliland #,Frd,Black's Tire,31.0066364,30,30.436,34,30.586,32,30.631,27,30.755,7,NA,NA,NA,NA,NA,NA,Final Practice,5157
34,3832,McDowell,Michael McDowell,Frd,Navage Nasal Care,31.0200526,31,29.92,19,30.074,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
20,4153,Bell,Christopher Bell,Tyt,SiriusXM,31.0332593,32,29.988,22,30.281,23,31.075,29,31.188,12,NA,NA,NA,NA,NA,NA,Final Practice,5157
21,4217,Burton #,Harrison Burton #,Frd,DEX Imaging,31.1594074,33,30.091,31,30.255,22,30.495,23,31.461,13,NA,NA,NA,NA,NA,NA,Final Practice,5157
7,4096,LaJoie,Corey LaJoie,Chv,Stacking Pennies,31.2542222,34,30.055,28,30.36,29,30.453,21,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
77,3808,Cassill(i),Landon Cassill(i),Chv,Voyager: Crypto for All,31.7291111,35,30.998,35,31.281,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
78,3973,McLeod,BJ McLeod,Frd,,34.065,36,34.065,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5157
