Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
23,4025,Wallace,Bubba Wallace,Tyt,Root Insurance,30.2401163,1,29.609,1,29.91,2,29.985,1,30.096,1,30.213,3,NA,NA,NA,NA,Final Practice,5164
18,454,Busch,Kyle Busch,Tyt,Pedigree,30.2442553,2,29.751,2,29.86,1,30.064,3,30.108,2,30.185,2,NA,NA,NA,NA,Final Practice,5164
14,4228,Briscoe,Chase Briscoe,Frd,Mahindra Tractors,30.2627742,3,30.021,16,30.085,11,30.312,17,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Bass Pro Shops,30.2721429,4,29.964,10,30.096,12,30.148,7,30.199,5,NA,NA,NA,NA,NA,NA,Final Practice,5164
8,4065,Reddick,Tyler Reddick,Chv,3CHI,30.2919512,5,29.84,3,29.951,4,30.152,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Office,30.3090488,6,29.936,9,29.986,6,30.092,5,30.21,6,NA,NA,NA,NA,NA,NA,Final Practice,5164
1,4001,Chastain,Ross Chastain,Chv,Jockey,30.3210556,7,29.913,7,30.022,7,30.075,4,30.11,3,30.156,1,NA,NA,NA,NA,Final Practice,5164
5,4030,Larson,Kyle Larson,Chv,HendrickCars.com,30.333,8,29.847,4,29.945,3,30.051,2,30.131,4,NA,NA,NA,NA,NA,NA,Final Practice,5164
16,3774,Allmendinger(i),AJ Allmendinger(i),Chv,Gold Fish Casino Slots,30.34428,9,30.123,20,30.323,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
20,4153,Bell,Christopher Bell,Tyt,DeWalt,30.3594643,10,29.97,11,30.068,9,30.213,10,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
43,4059,Jones,Erik Jones,Chv,FOCUSfactor,30.3854483,11,29.994,13,30.248,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
48,4045,Bowman,Alex Bowman,Chv,Ally Music City,30.3905789,12,30,15,30.181,17,30.271,15,30.33,10,NA,NA,NA,NA,NA,NA,Final Practice,5164
24,4184,Byron,William Byron,Chv,Valvoline,30.4143784,13,29.852,5,29.985,5,30.128,6,30.239,7,NA,NA,NA,NA,NA,NA,Final Practice,5164
9,4062,Elliott,Chase Elliott,Chv,NAPA Auto Parts,30.4297442,14,30.064,18,30.129,14,30.243,12,30.276,9,30.28,4,NA,NA,NA,NA,Final Practice,5164
99,4113,Suarez,Daniel Suarez,Chv,Tootsies Orchid Lounge,30.4323636,15,29.996,14,30.123,13,30.399,21,30.491,16,30.551,7,NA,NA,NA,NA,Final Practice,5164
22,3859,Logano,Joey Logano,Frd,Shell Pennzoil,30.4344595,16,30.126,21,30.16,16,30.243,11,30.388,11,NA,NA,NA,NA,NA,NA,Final Practice,5164
45,453,Busch,Kurt Busch,Tyt,Monster Energy,30.4655952,17,29.905,6,30.273,21,30.34,19,30.398,12,30.473,6,NA,NA,NA,NA,Final Practice,5164
7,4096,LaJoie,Corey LaJoie,Chv,Schluter Systems,30.488531299999998,18,30.077,19,30.142,15,30.289,16,30.421,14,NA,NA,NA,NA,NA,NA,Final Practice,5164
10,40,Almirola,Aric Almirola,Frd,Haas Automation,30.4923902,19,30.026,17,30.081,10,30.254,13,30.406,13,NA,NA,NA,NA,NA,NA,Final Practice,5164
12,4023,Blaney,Ryan Blaney,Frd,Advance Auto Parts,30.4992642,20,29.917,8,30.035,8,30.179,9,30.261,8,30.358,5,NA,NA,NA,NA,Final Practice,5164
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Kroger/Entenmann's,30.5193704,21,30.159,22,30.268,20,30.539,25,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
31,4172,Haley,Justin Haley,Chv,LeafFilter Gutter Protection,30.5211212,22,30.167,23,30.227,18,30.27,14,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
42,4013,Dillon,Ty Dillon,Chv,Black Rifle Coffee Company,30.5295938,23,30.247,28,30.322,25,30.41,23,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
41,4104,Custer,Cole Custer,Frd,Dixie Vodka,30.5416216,24,30.223,27,30.314,24,30.371,20,30.432,15,NA,NA,NA,NA,NA,NA,Final Practice,5164
34,3832,McDowell,Michael McDowell,Frd,Love's Travel Stops,30.5464063,25,30.186,24,30.306,23,30.339,18,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
17,3989,Buescher,Chris Buescher,Frd,Fastenal,30.5584333,26,30.194,25,30.413,29,30.57,26,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5164
2,4180,Cindric #,Austin Cindric #,Frd,Menards/Duracell,30.6185938,27,30.21,26,30.345,27,30.434,24,30.515,17,NA,NA,NA,NA,NA,NA,Final Practice,5164
