Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,4,54,Ty Gibbs,Tyt,4368,1,5188,8
1,35.87,154.558,3,54,Ty Gibbs,Tyt,4368,1,5188,1
2,31.915,173.711,4,54,Ty Gibbs,Tyt,4368,1,5188,1
3,31.737,174.686,5,54,Ty Gibbs,Tyt,4368,1,5188,1
4,31.7,174.890,4,54,Ty Gibbs,Tyt,4368,1,5188,1
5,31.091,178.315,4,54,Ty Gibbs,Tyt,4368,1,5188,1
6,31.694,174.923,6,54,Ty Gibbs,Tyt,4368,1,5188,1
7,31.261,177.346,5,54,Ty Gibbs,Tyt,4368,1,5188,1
8,31.365,176.758,5,54,Ty Gibbs,Tyt,4368,1,5188,1
9,31.522,175.877,5,54,Ty Gibbs,Tyt,4368,1,5188,1
10,31.438,176.347,5,54,Ty Gibbs,Tyt,4368,1,5188,1
11,31.61,175.388,5,54,Ty Gibbs,Tyt,4368,1,5188,1
12,31.464,176.201,5,54,Ty Gibbs,Tyt,4368,1,5188,1
13,31.571,175.604,5,54,Ty Gibbs,Tyt,4368,1,5188,1
14,31.471,176.162,5,54,Ty Gibbs,Tyt,4368,1,5188,1
15,31.575,175.582,5,54,Ty Gibbs,Tyt,4368,1,5188,1
16,31.467,176.185,5,54,Ty Gibbs,Tyt,4368,1,5188,1
17,31.505,175.972,5,54,Ty Gibbs,Tyt,4368,1,5188,1
18,31.171,177.858,5,54,Ty Gibbs,Tyt,4368,1,5188,1
19,31.427,176.409,5,54,Ty Gibbs,Tyt,4368,1,5188,1
20,31.101,178.258,4,54,Ty Gibbs,Tyt,4368,1,5188,1
21,36.099,153.578,4,54,Ty Gibbs,Tyt,4368,1,5188,2
22,89.405,62.010,5,54,Ty Gibbs,Tyt,4368,1,5188,2
23,99.181,55.898,3,54,Ty Gibbs,Tyt,4368,1,5188,2
24,106.551,52.031,3,54,Ty Gibbs,Tyt,4368,1,5188,2
25,99.248,55.860,4,54,Ty Gibbs,Tyt,4368,1,5188,2
26,100.004,55.438,3,54,Ty Gibbs,Tyt,4368,1,5188,1
27,35.149,157.729,3,54,Ty Gibbs,Tyt,4368,1,5188,1
28,31.474,176.145,3,54,Ty Gibbs,Tyt,4368,1,5188,1
29,31.413,176.487,3,54,Ty Gibbs,Tyt,4368,1,5188,1
30,31.45,176.280,3,54,Ty Gibbs,Tyt,4368,1,5188,1
31,31.702,174.879,3,54,Ty Gibbs,Tyt,4368,1,5188,1
32,31.563,175.649,4,54,Ty Gibbs,Tyt,4368,1,5188,1
33,31.257,177.368,4,54,Ty Gibbs,Tyt,4368,1,5188,1
34,31.269,177.300,4,54,Ty Gibbs,Tyt,4368,1,5188,1
35,31.178,177.818,4,54,Ty Gibbs,Tyt,4368,1,5188,1
36,31.259,177.357,4,54,Ty Gibbs,Tyt,4368,1,5188,1
37,31.308,177.079,4,54,Ty Gibbs,Tyt,4368,1,5188,1
38,31.451,176.274,7,54,Ty Gibbs,Tyt,4368,1,5188,1
39,31.427,176.409,10,54,Ty Gibbs,Tyt,4368,1,5188,1
40,31.588,175.510,14,54,Ty Gibbs,Tyt,4368,1,5188,2
41,50.058,110.752,14,54,Ty Gibbs,Tyt,4368,1,5188,2
42,89.05,62.257,14,54,Ty Gibbs,Tyt,4368,1,5188,2
43,100.4,55.219,15,54,Ty Gibbs,Tyt,4368,1,5188,2
44,100.51,55.159,14,54,Ty Gibbs,Tyt,4368,1,5188,2
45,100.773,55.015,14,54,Ty Gibbs,Tyt,4368,1,5188,2
46,103.386,53.624,14,54,Ty Gibbs,Tyt,4368,1,5188,2
47,88.629,62.553,12,54,Ty Gibbs,Tyt,4368,1,5188,1
48,35.43,156.478,13,54,Ty Gibbs,Tyt,4368,1,5188,1
49,31.47,176.168,13,54,Ty Gibbs,Tyt,4368,1,5188,1
50,31.553,175.704,14,54,Ty Gibbs,Tyt,4368,1,5188,1
51,31.95,173.521,15,54,Ty Gibbs,Tyt,4368,1,5188,1
52,31.383,176.656,17,54,Ty Gibbs,Tyt,4368,1,5188,1
53,31.283,177.221,18,54,Ty Gibbs,Tyt,4368,1,5188,1
54,31.159,177.926,17,54,Ty Gibbs,Tyt,4368,1,5188,1
55,31.219,177.584,17,54,Ty Gibbs,Tyt,4368,1,5188,1
56,31.445,176.308,17,54,Ty Gibbs,Tyt,4368,1,5188,1
57,31.75,174.614,19,54,Ty Gibbs,Tyt,4368,1,5188,1
58,31.398,176.572,18,54,Ty Gibbs,Tyt,4368,1,5188,1
59,31.498,176.011,18,54,Ty Gibbs,Tyt,4368,1,5188,1
60,31.49,176.056,17,54,Ty Gibbs,Tyt,4368,1,5188,1
61,31.567,175.626,19,54,Ty Gibbs,Tyt,4368,1,5188,1
62,31.756,174.581,19,54,Ty Gibbs,Tyt,4368,1,5188,1
63,31.418,176.459,19,54,Ty Gibbs,Tyt,4368,1,5188,1
64,31.134,178.069,19,54,Ty Gibbs,Tyt,4368,1,5188,1
65,31.295,177.153,19,54,Ty Gibbs,Tyt,4368,1,5188,1
66,31.586,175.521,18,54,Ty Gibbs,Tyt,4368,1,5188,1
67,31.939,173.581,19,54,Ty Gibbs,Tyt,4368,1,5188,1
68,31.367,176.746,18,54,Ty Gibbs,Tyt,4368,1,5188,1
69,31.502,175.989,18,54,Ty Gibbs,Tyt,4368,1,5188,1
70,31.08,178.378,18,54,Ty Gibbs,Tyt,4368,1,5188,1
71,31.287,177.198,18,54,Ty Gibbs,Tyt,4368,1,5188,1
72,31.364,176.763,17,54,Ty Gibbs,Tyt,4368,1,5188,1
73,31.369,176.735,17,54,Ty Gibbs,Tyt,4368,1,5188,1
74,31.195,177.721,17,54,Ty Gibbs,Tyt,4368,1,5188,1
75,30.991,178.891,17,54,Ty Gibbs,Tyt,4368,1,5188,1
76,30.696,180.610,17,54,Ty Gibbs,Tyt,4368,1,5188,1
77,31.151,177.972,16,54,Ty Gibbs,Tyt,4368,1,5188,1
78,31.297,177.142,17,54,Ty Gibbs,Tyt,4368,1,5188,1
79,31.144,178.012,17,54,Ty Gibbs,Tyt,4368,1,5188,1
80,30.825,179.854,15,54,Ty Gibbs,Tyt,4368,1,5188,1
81,48.792,113.625,15,54,Ty Gibbs,Tyt,4368,1,5188,2
82,92.894,59.681,15,54,Ty Gibbs,Tyt,4368,1,5188,2
83,107.082,51.773,10,54,Ty Gibbs,Tyt,4368,1,5188,2
84,109.676,50.549,30,54,Ty Gibbs,Tyt,4368,1,5188,2
85,101.572,54.582,29,54,Ty Gibbs,Tyt,4368,1,5188,2
86,107.863,51.399,29,54,Ty Gibbs,Tyt,4368,1,5188,2
87,81.46,68.058,23,54,Ty Gibbs,Tyt,4368,1,5188,2
88,92.801,59.741,20,54,Ty Gibbs,Tyt,4368,1,5188,1
89,35.458,156.354,19,54,Ty Gibbs,Tyt,4368,1,5188,1
90,31.846,174.088,21,54,Ty Gibbs,Tyt,4368,1,5188,1
91,31.632,175.266,20,54,Ty Gibbs,Tyt,4368,1,5188,1
92,31.759,174.565,17,54,Ty Gibbs,Tyt,4368,1,5188,1
93,31.244,177.442,14,54,Ty Gibbs,Tyt,4368,1,5188,1
94,31.278,177.249,10,54,Ty Gibbs,Tyt,4368,1,5188,1
95,31.614,175.365,10,54,Ty Gibbs,Tyt,4368,1,5188,1
96,31.481,176.106,8,54,Ty Gibbs,Tyt,4368,1,5188,1
97,31.305,177.096,7,54,Ty Gibbs,Tyt,4368,1,5188,1
98,31.213,177.618,6,54,Ty Gibbs,Tyt,4368,1,5188,1
99,31.181,177.801,5,54,Ty Gibbs,Tyt,4368,1,5188,1
100,31.323,176.995,3,54,Ty Gibbs,Tyt,4368,1,5188,1
101,31.509,175.950,4,54,Ty Gibbs,Tyt,4368,1,5188,1
102,31.391,176.611,4,54,Ty Gibbs,Tyt,4368,1,5188,1
103,31.267,177.312,3,54,Ty Gibbs,Tyt,4368,1,5188,1
104,31.183,177.789,2,54,Ty Gibbs,Tyt,4368,1,5188,1
105,31.42,176.448,3,54,Ty Gibbs,Tyt,4368,1,5188,1
106,34.223,161.996,2,54,Ty Gibbs,Tyt,4368,1,5188,2
107,89.26,62.111,3,54,Ty Gibbs,Tyt,4368,1,5188,2
108,100.171,55.345,2,54,Ty Gibbs,Tyt,4368,1,5188,2
109,100.153,55.355,2,54,Ty Gibbs,Tyt,4368,1,5188,2
110,100.359,55.242,2,54,Ty Gibbs,Tyt,4368,1,5188,2
111,100.03,55.423,2,54,Ty Gibbs,Tyt,4368,1,5188,2
112,97.003,57.153,3,54,Ty Gibbs,Tyt,4368,1,5188,1
113,35.101,157.944,2,54,Ty Gibbs,Tyt,4368,1,5188,2
114,67.079,82.649,2,54,Ty Gibbs,Tyt,4368,1,5188,2
115,93.848,59.074,2,54,Ty Gibbs,Tyt,4368,1,5188,2
116,105.234,52.683,2,54,Ty Gibbs,Tyt,4368,1,5188,2
117,109.926,50.434,2,54,Ty Gibbs,Tyt,4368,1,5188,2
118,109.984,50.407,2,54,Ty Gibbs,Tyt,4368,1,5188,2
119,110.545,50.152,2,54,Ty Gibbs,Tyt,4368,1,5188,2
120,109.388,50.682,2,54,Ty Gibbs,Tyt,4368,1,5188,2
121,102.206,54.243,2,54,Ty Gibbs,Tyt,4368,1,5188,2
122,97.237,57.015,3,54,Ty Gibbs,Tyt,4368,1,5188,1
123,35.273,157.174,3,54,Ty Gibbs,Tyt,4368,1,5188,1
124,31.36,176.786,2,54,Ty Gibbs,Tyt,4368,1,5188,1
125,31.25,177.408,2,54,Ty Gibbs,Tyt,4368,1,5188,1
126,31.254,177.385,2,54,Ty Gibbs,Tyt,4368,1,5188,1
127,31.379,176.679,2,54,Ty Gibbs,Tyt,4368,1,5188,1
128,31.327,176.972,2,54,Ty Gibbs,Tyt,4368,1,5188,1
129,38.288,144.797,2,54,Ty Gibbs,Tyt,4368,1,5188,2
130,87.785,63.154,2,54,Ty Gibbs,Tyt,4368,1,5188,2
131,100.373,55.234,2,54,Ty Gibbs,Tyt,4368,1,5188,2
132,100.278,55.286,2,54,Ty Gibbs,Tyt,4368,1,5188,2
133,97.12,57.084,3,54,Ty Gibbs,Tyt,4368,1,5188,1
134,35.003,158.386,2,54,Ty Gibbs,Tyt,4368,1,5188,1
135,31.338,176.910,2,54,Ty Gibbs,Tyt,4368,1,5188,1
136,31.304,177.102,3,54,Ty Gibbs,Tyt,4368,1,5188,1
137,31.052,178.539,3,54,Ty Gibbs,Tyt,4368,1,5188,1
138,31.189,177.755,3,54,Ty Gibbs,Tyt,4368,1,5188,1
139,36.053,153.774,3,54,Ty Gibbs,Tyt,4368,1,5188,2
140,87.676,63.233,4,54,Ty Gibbs,Tyt,4368,1,5188,2
141,99.984,55.449,4,54,Ty Gibbs,Tyt,4368,1,5188,2
142,100.545,55.139,4,54,Ty Gibbs,Tyt,4368,1,5188,2
143,95.067,58.317,2,54,Ty Gibbs,Tyt,4368,1,5188,1
144,35.092,157.985,6,54,Ty Gibbs,Tyt,4368,1,5188,1
145,31.272,177.283,7,54,Ty Gibbs,Tyt,4368,1,5188,1
146,31.262,177.340,5,54,Ty Gibbs,Tyt,4368,1,5188,1
147,31.165,177.892,5,54,Ty Gibbs,Tyt,4368,1,5188,1
148,31.36,176.786,5,54,Ty Gibbs,Tyt,4368,1,5188,1
149,31.724,174.757,6,54,Ty Gibbs,Tyt,4368,1,5188,1
150,31.459,176.229,6,54,Ty Gibbs,Tyt,4368,1,5188,1
151,31.486,176.078,8,54,Ty Gibbs,Tyt,4368,1,5188,1
152,31.214,177.613,9,54,Ty Gibbs,Tyt,4368,1,5188,1
153,34.856,159.054,7,54,Ty Gibbs,Tyt,4368,1,5188,2
154,88.414,62.705,7,54,Ty Gibbs,Tyt,4368,1,5188,2
155,112.055,49.476,7,54,Ty Gibbs,Tyt,4368,1,5188,2
156,110.278,50.273,7,54,Ty Gibbs,Tyt,4368,1,5188,2
157,110.295,50.265,7,54,Ty Gibbs,Tyt,4368,1,5188,2
158,110.594,50.129,7,54,Ty Gibbs,Tyt,4368,1,5188,2
159,111.194,49.859,7,54,Ty Gibbs,Tyt,4368,1,5188,2
160,100.715,55.046,6,54,Ty Gibbs,Tyt,4368,1,5188,1
161,47.34,117.110,5,54,Ty Gibbs,Tyt,4368,1,5188,2
162,86.76,63.900,4,54,Ty Gibbs,Tyt,4368,1,5188,2
163,100.29,55.280,4,54,Ty Gibbs,Tyt,4368,1,5188,2
164,100.766,55.019,4,54,Ty Gibbs,Tyt,4368,1,5188,2
165,95.509,58.047,4,54,Ty Gibbs,Tyt,4368,1,5188,1
166,821.422,6.749,3,54,Ty Gibbs,Tyt,4368,1,5188,2
167,123.861,44.760,3,54,Ty Gibbs,Tyt,4368,1,5188,2
168,102.476,54.100,3,54,Ty Gibbs,Tyt,4368,1,5188,2
169,100.633,55.091,3,54,Ty Gibbs,Tyt,4368,1,5188,2
170,96.371,57.528,3,54,Ty Gibbs,Tyt,4368,1,5188,1
171,34.999,158.405,2,54,Ty Gibbs,Tyt,4368,1,5188,1
172,31.277,177.255,1,54,Ty Gibbs,Tyt,4368,1,5188,4
0,NA,NA,14,21,Austin Hill,Chv,4133,2,5188,8
1,35.59,155.774,12,21,Austin Hill,Chv,4133,2,5188,1
2,31.847,174.082,13,21,Austin Hill,Chv,4133,2,5188,1
3,31.631,175.271,11,21,Austin Hill,Chv,4133,2,5188,1
4,31.715,174.807,11,21,Austin Hill,Chv,4133,2,5188,1
5,31.422,176.437,11,21,Austin Hill,Chv,4133,2,5188,1
6,31.377,176.690,11,21,Austin Hill,Chv,4133,2,5188,1
7,31.795,174.367,15,21,Austin Hill,Chv,4133,2,5188,1
8,31.746,174.636,16,21,Austin Hill,Chv,4133,2,5188,1
9,31.614,175.365,18,21,Austin Hill,Chv,4133,2,5188,1
10,31.254,177.385,17,21,Austin Hill,Chv,4133,2,5188,1
11,31.665,175.083,16,21,Austin Hill,Chv,4133,2,5188,1
12,31.385,176.645,14,21,Austin Hill,Chv,4133,2,5188,1
13,31.779,174.455,16,21,Austin Hill,Chv,4133,2,5188,1
14,31.142,178.023,12,21,Austin Hill,Chv,4133,2,5188,1
15,31.445,176.308,12,21,Austin Hill,Chv,4133,2,5188,1
16,31.159,177.926,11,21,Austin Hill,Chv,4133,2,5188,1
17,31.461,176.218,12,21,Austin Hill,Chv,4133,2,5188,1
18,31.218,177.590,13,21,Austin Hill,Chv,4133,2,5188,1
19,31.231,177.516,13,21,Austin Hill,Chv,4133,2,5188,1
20,31.046,178.574,11,21,Austin Hill,Chv,4133,2,5188,1
