Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,8,16,AJ Allmendinger,Chv,3774,1,5211,8
1,56.887,168.334,8,16,AJ Allmendinger,Chv,3774,1,5211,1
2,51.457,186.097,7,16,AJ Allmendinger,Chv,3774,1,5211,1
3,63.741,150.233,6,16,AJ Allmendinger,Chv,3774,1,5211,2
4,122.508,78.166,6,16,AJ Allmendinger,Chv,3774,1,5211,2
5,137.558,69.614,6,16,AJ Allmendinger,Chv,3774,1,5211,2
6,134.332,71.286,5,16,AJ Allmendinger,Chv,3774,1,5211,1
7,56.126,170.616,4,16,AJ Allmendinger,Chv,3774,1,5211,1
8,51.058,187.551,3,16,AJ Allmendinger,Chv,3774,1,5211,1
9,51.179,187.108,2,16,AJ Allmendinger,Chv,3774,1,5211,1
10,51.437,186.169,2,16,AJ Allmendinger,Chv,3774,1,5211,1
11,51.947,184.342,8,16,AJ Allmendinger,Chv,3774,1,5211,1
12,51.759,185.011,8,16,AJ Allmendinger,Chv,3774,1,5211,1
13,51.289,186.707,5,16,AJ Allmendinger,Chv,3774,1,5211,1
14,51.887,184.555,10,16,AJ Allmendinger,Chv,3774,1,5211,1
15,51.357,186.459,7,16,AJ Allmendinger,Chv,3774,1,5211,1
16,51.239,186.889,4,16,AJ Allmendinger,Chv,3774,1,5211,1
17,51.108,187.368,4,16,AJ Allmendinger,Chv,3774,1,5211,1
18,51.28,186.739,4,16,AJ Allmendinger,Chv,3774,1,5211,1
19,51.487,185.989,4,16,AJ Allmendinger,Chv,3774,1,5211,1
20,51.526,185.848,4,16,AJ Allmendinger,Chv,3774,1,5211,1
21,51.413,186.256,4,16,AJ Allmendinger,Chv,3774,1,5211,1
22,51.523,185.859,4,16,AJ Allmendinger,Chv,3774,1,5211,1
23,51.395,186.322,4,16,AJ Allmendinger,Chv,3774,1,5211,1
24,51.571,185.686,3,16,AJ Allmendinger,Chv,3774,1,5211,1
25,51.788,184.908,6,16,AJ Allmendinger,Chv,3774,1,5211,2
26,72.422,132.225,6,16,AJ Allmendinger,Chv,3774,1,5211,2
27,161.307,59.365,29,16,AJ Allmendinger,Chv,3774,1,5211,2
28,114.738,83.460,18,16,AJ Allmendinger,Chv,3774,1,5211,2
29,130.767,73.229,18,16,AJ Allmendinger,Chv,3774,1,5211,2
30,132.388,72.333,16,16,AJ Allmendinger,Chv,3774,1,5211,1
31,55.773,171.696,12,16,AJ Allmendinger,Chv,3774,1,5211,1
32,51.438,186.166,12,16,AJ Allmendinger,Chv,3774,1,5211,1
33,51.506,185.920,13,16,AJ Allmendinger,Chv,3774,1,5211,1
34,51.23,186.922,11,16,AJ Allmendinger,Chv,3774,1,5211,1
35,51.314,186.616,13,16,AJ Allmendinger,Chv,3774,1,5211,1
36,51.174,187.126,11,16,AJ Allmendinger,Chv,3774,1,5211,1
37,51.438,186.166,11,16,AJ Allmendinger,Chv,3774,1,5211,1
38,51.495,185.960,9,16,AJ Allmendinger,Chv,3774,1,5211,1
39,51.557,185.736,13,16,AJ Allmendinger,Chv,3774,1,5211,1
40,51.429,186.198,13,16,AJ Allmendinger,Chv,3774,1,5211,1
41,51.451,186.119,14,16,AJ Allmendinger,Chv,3774,1,5211,1
42,51.673,185.319,9,16,AJ Allmendinger,Chv,3774,1,5211,1
43,52.077,183.882,13,16,AJ Allmendinger,Chv,3774,1,5211,1
44,51.863,184.640,13,16,AJ Allmendinger,Chv,3774,1,5211,1
45,51.821,184.790,14,16,AJ Allmendinger,Chv,3774,1,5211,1
46,51.859,184.655,13,16,AJ Allmendinger,Chv,3774,1,5211,1
47,51.644,185.423,7,16,AJ Allmendinger,Chv,3774,1,5211,1
48,51.675,185.312,9,16,AJ Allmendinger,Chv,3774,1,5211,1
49,51.03,187.654,6,16,AJ Allmendinger,Chv,3774,1,5211,1
50,51.276,186.754,3,16,AJ Allmendinger,Chv,3774,1,5211,1
51,66.022,145.043,3,16,AJ Allmendinger,Chv,3774,1,5211,2
52,154.103,62.140,22,16,AJ Allmendinger,Chv,3774,1,5211,2
53,120.487,79.477,10,16,AJ Allmendinger,Chv,3774,1,5211,2
54,135.208,70.824,9,16,AJ Allmendinger,Chv,3774,1,5211,2
55,132.908,72.050,10,16,AJ Allmendinger,Chv,3774,1,5211,1
56,55.771,171.702,8,16,AJ Allmendinger,Chv,3774,1,5211,1
57,51.09,187.434,6,16,AJ Allmendinger,Chv,3774,1,5211,1
58,51.122,187.317,2,16,AJ Allmendinger,Chv,3774,1,5211,1
59,51.645,185.420,1,16,AJ Allmendinger,Chv,3774,1,5211,1
60,51.57,185.689,2,16,AJ Allmendinger,Chv,3774,1,5211,1
61,51.471,186.047,2,16,AJ Allmendinger,Chv,3774,1,5211,1
62,51.049,187.584,2,16,AJ Allmendinger,Chv,3774,1,5211,1
63,51.021,187.687,2,16,AJ Allmendinger,Chv,3774,1,5211,1
64,51.645,185.420,2,16,AJ Allmendinger,Chv,3774,1,5211,1
65,51.713,185.176,2,16,AJ Allmendinger,Chv,3774,1,5211,1
66,51.612,185.538,2,16,AJ Allmendinger,Chv,3774,1,5211,1
67,51.655,185.384,2,16,AJ Allmendinger,Chv,3774,1,5211,1
68,51.881,184.576,2,16,AJ Allmendinger,Chv,3774,1,5211,1
69,80.078,119.583,22,16,AJ Allmendinger,Chv,3774,1,5211,1
70,60.092,159.356,22,16,AJ Allmendinger,Chv,3774,1,5211,1
71,50.875,188.226,13,16,AJ Allmendinger,Chv,3774,1,5211,1
72,50.901,188.130,13,16,AJ Allmendinger,Chv,3774,1,5211,1
73,50.827,188.404,7,16,AJ Allmendinger,Chv,3774,1,5211,1
74,50.678,188.958,7,16,AJ Allmendinger,Chv,3774,1,5211,1
75,50.674,188.973,7,16,AJ Allmendinger,Chv,3774,1,5211,1
76,50.948,187.956,7,16,AJ Allmendinger,Chv,3774,1,5211,1
77,50.881,188.204,7,16,AJ Allmendinger,Chv,3774,1,5211,1
78,51.127,187.298,7,16,AJ Allmendinger,Chv,3774,1,5211,1
79,51.249,186.852,7,16,AJ Allmendinger,Chv,3774,1,5211,1
80,51.292,186.696,7,16,AJ Allmendinger,Chv,3774,1,5211,1
81,51.344,186.507,2,16,AJ Allmendinger,Chv,3774,1,5211,1
82,51.34,186.521,2,16,AJ Allmendinger,Chv,3774,1,5211,1
83,51.339,186.525,2,16,AJ Allmendinger,Chv,3774,1,5211,1
84,51.287,186.714,2,16,AJ Allmendinger,Chv,3774,1,5211,1
85,51.119,187.328,2,16,AJ Allmendinger,Chv,3774,1,5211,1
86,51.049,187.584,2,16,AJ Allmendinger,Chv,3774,1,5211,1
87,50.986,187.816,2,16,AJ Allmendinger,Chv,3774,1,5211,1
88,50.937,187.997,2,16,AJ Allmendinger,Chv,3774,1,5211,1
89,50.844,188.341,2,16,AJ Allmendinger,Chv,3774,1,5211,1
90,50.955,187.931,2,16,AJ Allmendinger,Chv,3774,1,5211,1
91,51.087,187.445,2,16,AJ Allmendinger,Chv,3774,1,5211,1
92,51.182,187.097,2,16,AJ Allmendinger,Chv,3774,1,5211,1
93,51.184,187.090,2,16,AJ Allmendinger,Chv,3774,1,5211,1
94,50.959,187.916,2,16,AJ Allmendinger,Chv,3774,1,5211,1
95,51.13,187.287,2,16,AJ Allmendinger,Chv,3774,1,5211,1
96,51.097,187.408,2,16,AJ Allmendinger,Chv,3774,1,5211,1
97,51.112,187.353,2,16,AJ Allmendinger,Chv,3774,1,5211,1
