Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,5,7,Justin Allgaier,Chv,34,1,5198,8
1,33.528,142.806,8,7,Justin Allgaier,Chv,34,1,5198,1
2,31.578,151.625,6,7,Justin Allgaier,Chv,34,1,5198,1
3,31.528,151.865,5,7,Justin Allgaier,Chv,34,1,5198,1
4,31.53,151.855,5,7,Justin Allgaier,Chv,34,1,5198,1
5,31.603,151.505,5,7,Justin Allgaier,Chv,34,1,5198,1
6,31.704,151.022,5,7,Justin Allgaier,Chv,34,1,5198,1
7,31.732,150.889,4,7,Justin Allgaier,Chv,34,1,5198,1
8,31.77,150.708,4,7,Justin Allgaier,Chv,34,1,5198,1
9,31.827,150.438,4,7,Justin Allgaier,Chv,34,1,5198,1
10,31.85,150.330,4,7,Justin Allgaier,Chv,34,1,5198,1
11,31.869,150.240,3,7,Justin Allgaier,Chv,34,1,5198,1
12,31.884,150.169,3,7,Justin Allgaier,Chv,34,1,5198,1
13,31.932,149.944,3,7,Justin Allgaier,Chv,34,1,5198,1
14,32.096,149.177,3,7,Justin Allgaier,Chv,34,1,5198,1
15,31.965,149.789,2,7,Justin Allgaier,Chv,34,1,5198,1
16,32.058,149.354,2,7,Justin Allgaier,Chv,34,1,5198,1
17,32.139,148.978,2,7,Justin Allgaier,Chv,34,1,5198,1
18,32.179,148.793,2,7,Justin Allgaier,Chv,34,1,5198,1
19,32.241,148.507,1,7,Justin Allgaier,Chv,34,1,5198,1
20,32.217,148.617,1,7,Justin Allgaier,Chv,34,1,5198,1
21,32.171,148.830,1,7,Justin Allgaier,Chv,34,1,5198,1
22,32.266,148.391,1,7,Justin Allgaier,Chv,34,1,5198,1
23,32.25,148.465,1,7,Justin Allgaier,Chv,34,1,5198,1
24,32.299,148.240,1,7,Justin Allgaier,Chv,34,1,5198,1
25,32.212,148.640,1,7,Justin Allgaier,Chv,34,1,5198,1
26,32.306,148.208,1,7,Justin Allgaier,Chv,34,1,5198,1
27,32.35,148.006,1,7,Justin Allgaier,Chv,34,1,5198,1
28,32.47,147.459,1,7,Justin Allgaier,Chv,34,1,5198,1
29,32.255,148.442,1,7,Justin Allgaier,Chv,34,1,5198,1
30,32.538,147.151,1,7,Justin Allgaier,Chv,34,1,5198,1
31,32.702,146.413,1,7,Justin Allgaier,Chv,34,1,5198,1
32,32.593,146.903,1,7,Justin Allgaier,Chv,34,1,5198,1
33,32.431,147.637,1,7,Justin Allgaier,Chv,34,1,5198,1
34,32.726,146.306,1,7,Justin Allgaier,Chv,34,1,5198,1
35,32.622,146.772,1,7,Justin Allgaier,Chv,34,1,5198,1
36,32.41,147.732,1,7,Justin Allgaier,Chv,34,1,5198,1
37,32.708,146.386,1,7,Justin Allgaier,Chv,34,1,5198,1
38,32.578,146.970,1,7,Justin Allgaier,Chv,34,1,5198,1
39,32.601,146.867,1,7,Justin Allgaier,Chv,34,1,5198,1
40,32.655,146.624,1,7,Justin Allgaier,Chv,34,1,5198,1
41,32.671,146.552,1,7,Justin Allgaier,Chv,34,1,5198,1
42,32.853,145.740,1,7,Justin Allgaier,Chv,34,1,5198,1
43,32.637,146.705,1,7,Justin Allgaier,Chv,34,1,5198,1
44,32.896,145.550,1,7,Justin Allgaier,Chv,34,1,5198,1
45,33.444,143.165,1,7,Justin Allgaier,Chv,34,1,5198,1
46,44.267,108.162,1,7,Justin Allgaier,Chv,34,1,5198,2
47,74.98,63.857,1,7,Justin Allgaier,Chv,34,1,5198,2
48,107.458,44.557,15,7,Justin Allgaier,Chv,34,1,5198,2
49,64.007,74.804,1,7,Justin Allgaier,Chv,34,1,5198,2
50,85.349,56.099,1,7,Justin Allgaier,Chv,34,1,5198,2
51,89.635,53.417,1,7,Justin Allgaier,Chv,34,1,5198,2
52,90.532,52.887,1,7,Justin Allgaier,Chv,34,1,5198,1
53,32.598,146.880,1,7,Justin Allgaier,Chv,34,1,5198,1
54,31.441,152.285,1,7,Justin Allgaier,Chv,34,1,5198,1
55,31.642,151.318,1,7,Justin Allgaier,Chv,34,1,5198,1
56,31.669,151.189,1,7,Justin Allgaier,Chv,34,1,5198,1
57,31.764,150.737,1,7,Justin Allgaier,Chv,34,1,5198,1
58,31.826,150.443,1,7,Justin Allgaier,Chv,34,1,5198,1
59,31.85,150.330,1,7,Justin Allgaier,Chv,34,1,5198,1
60,31.916,150.019,1,7,Justin Allgaier,Chv,34,1,5198,1
61,31.851,150.325,1,7,Justin Allgaier,Chv,34,1,5198,1
62,31.966,149.784,1,7,Justin Allgaier,Chv,34,1,5198,1
63,32.019,149.536,1,7,Justin Allgaier,Chv,34,1,5198,1
64,32.001,149.620,1,7,Justin Allgaier,Chv,34,1,5198,1
65,32.053,149.378,1,7,Justin Allgaier,Chv,34,1,5198,1
66,32.051,149.387,1,7,Justin Allgaier,Chv,34,1,5198,1
67,32.041,149.434,1,7,Justin Allgaier,Chv,34,1,5198,1
68,32.058,149.354,1,7,Justin Allgaier,Chv,34,1,5198,1
69,32.068,149.308,1,7,Justin Allgaier,Chv,34,1,5198,1
70,32.133,149.006,1,7,Justin Allgaier,Chv,34,1,5198,1
71,32.13,149.020,1,7,Justin Allgaier,Chv,34,1,5198,1
72,32.094,149.187,1,7,Justin Allgaier,Chv,34,1,5198,1
73,32.173,148.820,1,7,Justin Allgaier,Chv,34,1,5198,1
74,32.282,148.318,1,7,Justin Allgaier,Chv,34,1,5198,1
75,32.259,148.424,1,7,Justin Allgaier,Chv,34,1,5198,1
76,32.358,147.970,1,7,Justin Allgaier,Chv,34,1,5198,1
77,32.706,146.395,1,7,Justin Allgaier,Chv,34,1,5198,1
78,32.326,148.116,1,7,Justin Allgaier,Chv,34,1,5198,1
79,32.404,147.760,1,7,Justin Allgaier,Chv,34,1,5198,1
80,32.26,148.419,1,7,Justin Allgaier,Chv,34,1,5198,1
81,32.497,147.337,1,7,Justin Allgaier,Chv,34,1,5198,1
82,32.245,148.488,1,7,Justin Allgaier,Chv,34,1,5198,1
83,32.305,148.212,1,7,Justin Allgaier,Chv,34,1,5198,1
84,32.395,147.801,1,7,Justin Allgaier,Chv,34,1,5198,1
85,32.37,147.915,1,7,Justin Allgaier,Chv,34,1,5198,1
86,32.346,148.024,1,7,Justin Allgaier,Chv,34,1,5198,1
87,32.6,146.871,1,7,Justin Allgaier,Chv,34,1,5198,1
88,32.632,146.727,1,7,Justin Allgaier,Chv,34,1,5198,1
89,32.653,146.633,1,7,Justin Allgaier,Chv,34,1,5198,1
90,32.592,146.907,1,7,Justin Allgaier,Chv,34,1,5198,1
91,44.342,107.979,1,7,Justin Allgaier,Chv,34,1,5198,2
92,75.202,63.669,1,7,Justin Allgaier,Chv,34,1,5198,2
93,107.833,44.402,13,7,Justin Allgaier,Chv,34,1,5198,2
94,66.689,71.796,2,7,Justin Allgaier,Chv,34,1,5198,2
95,84.016,56.989,2,7,Justin Allgaier,Chv,34,1,5198,2
96,87.599,54.658,2,7,Justin Allgaier,Chv,34,1,5198,1
97,33.056,144.845,1,7,Justin Allgaier,Chv,34,1,5198,1
98,31.965,149.789,1,7,Justin Allgaier,Chv,34,1,5198,1
99,32.028,149.494,2,7,Justin Allgaier,Chv,34,1,5198,1
100,31.802,150.557,1,7,Justin Allgaier,Chv,34,1,5198,1
101,31.914,150.028,1,7,Justin Allgaier,Chv,34,1,5198,1
102,31.845,150.353,1,7,Justin Allgaier,Chv,34,1,5198,1
103,31.903,150.080,1,7,Justin Allgaier,Chv,34,1,5198,1
104,31.823,150.457,1,7,Justin Allgaier,Chv,34,1,5198,1
105,35.595,134.513,1,7,Justin Allgaier,Chv,34,1,5198,2
106,72.219,66.298,1,7,Justin Allgaier,Chv,34,1,5198,2
107,86.189,55.552,1,7,Justin Allgaier,Chv,34,1,5198,2
108,86.12,55.597,1,7,Justin Allgaier,Chv,34,1,5198,2
109,86.063,55.634,1,7,Justin Allgaier,Chv,34,1,5198,1
110,32.619,146.786,1,7,Justin Allgaier,Chv,34,1,5198,1
111,31.607,151.485,1,7,Justin Allgaier,Chv,34,1,5198,1
112,31.619,151.428,1,7,Justin Allgaier,Chv,34,1,5198,1
113,31.643,151.313,1,7,Justin Allgaier,Chv,34,1,5198,1
114,31.731,150.893,1,7,Justin Allgaier,Chv,34,1,5198,1
115,31.866,150.254,1,7,Justin Allgaier,Chv,34,1,5198,1
116,31.826,150.443,1,7,Justin Allgaier,Chv,34,1,5198,2
117,44.275,108.142,1,7,Justin Allgaier,Chv,34,1,5198,2
118,72.834,65.739,1,7,Justin Allgaier,Chv,34,1,5198,2
119,105.643,45.322,18,7,Justin Allgaier,Chv,34,1,5198,2
120,83.979,57.014,12,7,Justin Allgaier,Chv,34,1,5198,2
121,99.741,48.004,13,7,Justin Allgaier,Chv,34,1,5198,2
122,85.483,56.011,12,7,Justin Allgaier,Chv,34,1,5198,1
123,33.642,142.322,9,7,Justin Allgaier,Chv,34,1,5198,1
124,39.722,120.538,8,7,Justin Allgaier,Chv,34,1,5198,2
125,84.426,56.712,8,7,Justin Allgaier,Chv,34,1,5198,2
126,96.214,49.764,9,7,Justin Allgaier,Chv,34,1,5198,2
127,93.17,51.390,9,7,Justin Allgaier,Chv,34,1,5198,2
128,94.87,50.469,9,7,Justin Allgaier,Chv,34,1,5198,2
129,94.716,50.551,9,7,Justin Allgaier,Chv,34,1,5198,2
130,92.933,51.521,10,7,Justin Allgaier,Chv,34,1,5198,1
