Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
45,4235,Majeski #,Ty Majeski #,Chv,Plan B Sales,48.163,1,46.63,3,47.277,2,47.855,2,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
18,4268,Eckes #,Christian Eckes #,Tyt,Safelite AutoGlass,48.191,2,47.529,13,47.687,3,47.946,3,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
02,4271,Fogleman #,Tate Fogleman #,Chv,Solid Rock Carriers,48.198,3,47.55,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
23,4038,Moffitt,Brett Moffitt,Chv,CMRroofing.com,48.223,4,47.47,9,47.754,6,48.071,5,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
2,4204,Creed,Sheldon Creed,Chv,Chevy.com/Trench Shoring,48.2770588,5,47.478,10,47.752,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
21,4272,Smith #,Zane Smith #,Chv,ICON Vehicle Dynamics,48.37155,6,46.59,1,47.276,1,47.592,1,47.964,1,NA,NA,NA,NA,NA,NA,Practice 1,4942
22,4189,Self,Austin Wayne Self,Chv,AM Technical Solutions/GOTEXAN,48.46475,7,47.489,11,47.753,5,48.025,4,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
04,4262,Roper,Cory Roper,Frd,Alliance Aviation,48.7438333,8,47.538,14,48.413,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
99,4107,Rhodes,Ben Rhodes,Frd,Food Lion/Carolina Nut,48.7568,9,47.521,12,48.281,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
88,694,Crafton,Matt Crafton,Frd,Mold Armor/Menards,48.8707778,10,47.797,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
26,4296,Ankrum,Tyler Ankrum,Chv,Liuna!,48.9272143,11,47.469,8,47.855,8,48.082,6,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
98,3978,Enfinger,Grant Enfinger,Frd,Champion/Curb Records,48.9795333,12,48.067,23,48.626,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
87,2384,Nemechek,Joe Nemechek,Frd,Fleetwing/DAB,48.99125,13,46.675,4,48.256,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
68,3936,Greenfield,Clay Greenfield,Tyt,Rackley Roofing,49.003,14,49.003,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
56,4300,Dean,Gus Dean,Chv,MASHONIT,49.0225,15,47.461,7,47.826,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
15,4342,Gray #,Tanner Gray #,Frd,Ford/Ford Performance,49.0302857,16,47.811,18,48.62,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
8,4092,Nemechek(i),John Hunter Nemechek(i),Frd,Fire Alarm Services,49.0687619,17,46.761,5,48.163,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
38,4231,Gilliland,Todd Gilliland,Frd,Black's Tire & Wheel,49.12975,18,47.868,20,48.582,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,49.1543,19,48.067,22,48.568,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
44,4196,Decker,Natalie Decker,Chv,N29 Technologies LLC,49.328625,20,47.664,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
51,4269,Herbst(i),Riley Herbst(i),Tyt,Mobil 1,49.3775,21,46.628,2,49.455,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
7,4111,Forrister,Korbin Forrister,Tyt,50 Egg Music,49.4035909,22,47.316,6,48.038,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
16,4133,Hill,Austin Hill,Tyt,United Rentals,49.5114,23,48.145,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
28,4127,Dauzat,Bryan Dauzat,Chv,FDNY/AMERICAN GENOMICS,49.74325,24,47.857,19,50.427,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
20,4192,Boyd,Spencer Boyd,Chv,CuraLife,49.849,25,49.719,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
19,4297,Kraus #,Derek Kraus #,Tyt,SHOCKWAVE,49.9918571,26,47.983,21,49.023,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
97,4150,Little(i),Jesse Little(i),Chv,Teletrac Navman,50.0693333,27,49.726,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
10,608,Cobb,Jennifer Jo Cobb,Chv,Driven2Honor.org,50.1773333,28,49.603,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
9,4287,Rohrbaugh,Codie Rohrbaugh,Chv,GCM/CR7 Motorsports,50.3125,29,49.951,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
3,4139,Anderson,Jordan Anderson,Chv,K-Seal/Bommarito.com,50.646,30,50.556,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
30,4144,Poole(i),Brennan Poole(i),Tyt,Spartan Mosquito,50.764,31,50.764,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
6,214,Benning,Norm Benning,Chv,H & H Transport,50.7978333,32,49.269,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
4,4306,Lessard #,Raphael Lessard #,Tyt,JBL,50.859125,33,48.226,25,48.591,16,50.149,7,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
49,4240,Ciccarelli,Ray Ciccarelli,Chv,CMI Motorsports,50.8968571,34,48.548,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
96,3997,Peck,Todd Peck,Chv,Holla Vodka,51.525,35,51.06,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4942
