Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,28,54,Kyle Busch,Tyt,454,1,4926,8
1,34.247,157.678,24,54,Kyle Busch,Tyt,454,1,4926,1
2,31.892,169.321,22,54,Kyle Busch,Tyt,454,1,4926,1
3,31.226,172.933,19,54,Kyle Busch,Tyt,454,1,4926,1
4,36.657,147.312,21,54,Kyle Busch,Tyt,454,1,4926,2
5,68.372,78.980,21,54,Kyle Busch,Tyt,454,1,4926,2
6,91.829,58.805,20,54,Kyle Busch,Tyt,454,1,4926,2
7,97.484,55.394,20,54,Kyle Busch,Tyt,454,1,4926,2
8,99.435,54.307,20,54,Kyle Busch,Tyt,454,1,4926,1
9,34.179,157.992,14,54,Kyle Busch,Tyt,454,1,4926,1
10,31.995,168.776,13,54,Kyle Busch,Tyt,454,1,4926,1
11,31.123,173.505,13,54,Kyle Busch,Tyt,454,1,4926,1
12,31.225,172.938,12,54,Kyle Busch,Tyt,454,1,4926,1
13,30.968,174.374,11,54,Kyle Busch,Tyt,454,1,4926,1
14,31.685,170.428,11,54,Kyle Busch,Tyt,454,1,4926,1
15,31.006,174.160,10,54,Kyle Busch,Tyt,454,1,4926,1
16,31.038,173.980,10,54,Kyle Busch,Tyt,454,1,4926,1
17,31.076,173.768,10,54,Kyle Busch,Tyt,454,1,4926,1
18,31.375,172.112,9,54,Kyle Busch,Tyt,454,1,4926,2
19,52.354,103.144,9,54,Kyle Busch,Tyt,454,1,4926,2
20,88.772,60.830,9,54,Kyle Busch,Tyt,454,1,4926,2
21,93.275,57.893,9,54,Kyle Busch,Tyt,454,1,4926,2
22,91.219,59.198,9,54,Kyle Busch,Tyt,454,1,4926,2
23,88.297,61.157,10,54,Kyle Busch,Tyt,454,1,4926,1
24,33.313,162.099,10,54,Kyle Busch,Tyt,454,1,4926,1
25,30.994,174.227,10,54,Kyle Busch,Tyt,454,1,4926,1
26,31.244,172.833,9,54,Kyle Busch,Tyt,454,1,4926,1
27,31.079,173.751,9,54,Kyle Busch,Tyt,454,1,4926,1
28,31.29,172.579,8,54,Kyle Busch,Tyt,454,1,4926,1
29,31.008,174.149,8,54,Kyle Busch,Tyt,454,1,4926,1
30,31.101,173.628,6,54,Kyle Busch,Tyt,454,1,4926,1
31,30.992,174.239,6,54,Kyle Busch,Tyt,454,1,4926,1
32,30.816,175.234,5,54,Kyle Busch,Tyt,454,1,4926,1
33,31.036,173.991,5,54,Kyle Busch,Tyt,454,1,4926,1
34,31.098,173.645,5,54,Kyle Busch,Tyt,454,1,4926,1
35,31.081,173.740,5,54,Kyle Busch,Tyt,454,1,4926,1
36,31.147,173.371,5,54,Kyle Busch,Tyt,454,1,4926,1
37,31.276,172.656,5,54,Kyle Busch,Tyt,454,1,4926,1
38,31.396,171.996,5,54,Kyle Busch,Tyt,454,1,4926,1
39,31.17,173.244,5,54,Kyle Busch,Tyt,454,1,4926,1
40,31.091,173.684,4,54,Kyle Busch,Tyt,454,1,4926,1
41,31.15,173.355,4,54,Kyle Busch,Tyt,454,1,4926,1
42,31.423,171.849,4,54,Kyle Busch,Tyt,454,1,4926,1
43,30.933,174.571,4,54,Kyle Busch,Tyt,454,1,4926,1
44,31.306,172.491,4,54,Kyle Busch,Tyt,454,1,4926,1
45,31.475,171.565,3,54,Kyle Busch,Tyt,454,1,4926,1
46,45.837,117.809,3,54,Kyle Busch,Tyt,454,1,4926,2
47,85.469,63.181,3,54,Kyle Busch,Tyt,454,1,4926,2
48,92.111,58.625,1,54,Kyle Busch,Tyt,454,1,4926,2
49,93.921,57.495,1,54,Kyle Busch,Tyt,454,1,4926,2
50,92.799,58.190,2,54,Kyle Busch,Tyt,454,1,4926,2
51,92.31,58.499,26,54,Kyle Busch,Tyt,454,1,4926,1
52,33.918,159.208,25,54,Kyle Busch,Tyt,454,1,4926,1
53,30.899,174.763,24,54,Kyle Busch,Tyt,454,1,4926,1
54,31.306,172.491,20,54,Kyle Busch,Tyt,454,1,4926,1
55,30.874,174.904,18,54,Kyle Busch,Tyt,454,1,4926,1
56,30.989,174.255,16,54,Kyle Busch,Tyt,454,1,4926,1
57,31.43,171.810,16,54,Kyle Busch,Tyt,454,1,4926,1
58,31.673,170.492,16,54,Kyle Busch,Tyt,454,1,4926,1
59,31.375,172.112,15,54,Kyle Busch,Tyt,454,1,4926,1
60,31.014,174.115,14,54,Kyle Busch,Tyt,454,1,4926,1
61,31.092,173.678,12,54,Kyle Busch,Tyt,454,1,4926,1
62,30.778,175.450,12,54,Kyle Busch,Tyt,454,1,4926,1
63,30.816,175.234,12,54,Kyle Busch,Tyt,454,1,4926,1
64,30.917,174.661,12,54,Kyle Busch,Tyt,454,1,4926,1
65,30.844,175.075,12,54,Kyle Busch,Tyt,454,1,4926,1
66,31.268,172.701,11,54,Kyle Busch,Tyt,454,1,4926,1
67,32.267,167.354,11,54,Kyle Busch,Tyt,454,1,4926,2
68,51.601,104.649,11,54,Kyle Busch,Tyt,454,1,4926,2
69,77.184,69.963,11,54,Kyle Busch,Tyt,454,1,4926,2
70,93.435,57.794,11,54,Kyle Busch,Tyt,454,1,4926,2
71,91.764,58.847,11,54,Kyle Busch,Tyt,454,1,4926,2
72,86.659,62.313,12,54,Kyle Busch,Tyt,454,1,4926,1
73,33.071,163.285,10,54,Kyle Busch,Tyt,454,1,4926,1
74,31.192,173.121,9,54,Kyle Busch,Tyt,454,1,4926,1
75,34.902,154.719,9,54,Kyle Busch,Tyt,454,1,4926,2
76,83.554,64.629,8,54,Kyle Busch,Tyt,454,1,4926,2
77,93.886,57.517,8,54,Kyle Busch,Tyt,454,1,4926,2
78,96.109,56.186,7,54,Kyle Busch,Tyt,454,1,4926,1
79,32.577,165.761,7,54,Kyle Busch,Tyt,454,1,4926,1
80,31.027,174.042,7,54,Kyle Busch,Tyt,454,1,4926,1
81,31.116,173.544,7,54,Kyle Busch,Tyt,454,1,4926,1
82,31.274,172.667,8,54,Kyle Busch,Tyt,454,1,4926,1
83,30.882,174.859,6,54,Kyle Busch,Tyt,454,1,4926,1
84,30.936,174.554,5,54,Kyle Busch,Tyt,454,1,4926,1
85,30.907,174.718,5,54,Kyle Busch,Tyt,454,1,4926,1
86,31.027,174.042,5,54,Kyle Busch,Tyt,454,1,4926,1
87,31.139,173.416,5,54,Kyle Busch,Tyt,454,1,4926,1
88,31.196,173.099,5,54,Kyle Busch,Tyt,454,1,4926,1
89,31.161,173.294,5,54,Kyle Busch,Tyt,454,1,4926,1
90,31.106,173.600,5,54,Kyle Busch,Tyt,454,1,4926,1
91,45.363,119.040,5,54,Kyle Busch,Tyt,454,1,4926,2
92,81.135,66.556,5,54,Kyle Busch,Tyt,454,1,4926,2
93,93.514,57.745,3,54,Kyle Busch,Tyt,454,1,4926,2
94,93.725,57.615,6,54,Kyle Busch,Tyt,454,1,4926,2
95,92.171,58.587,5,54,Kyle Busch,Tyt,454,1,4926,2
96,88.493,61.022,5,54,Kyle Busch,Tyt,454,1,4926,1
97,32.443,166.446,2,54,Kyle Busch,Tyt,454,1,4926,1
98,31.02,174.081,2,54,Kyle Busch,Tyt,454,1,4926,1
99,31.118,173.533,3,54,Kyle Busch,Tyt,454,1,4926,1
100,31.364,172.172,4,54,Kyle Busch,Tyt,454,1,4926,1
101,30.898,174.769,3,54,Kyle Busch,Tyt,454,1,4926,1
102,30.652,176.171,3,54,Kyle Busch,Tyt,454,1,4926,1
103,30.606,176.436,3,54,Kyle Busch,Tyt,454,1,4926,1
104,30.773,175.479,3,54,Kyle Busch,Tyt,454,1,4926,1
105,30.821,175.205,3,54,Kyle Busch,Tyt,454,1,4926,1
106,31.351,172.243,2,54,Kyle Busch,Tyt,454,1,4926,1
107,34.062,158.534,2,54,Kyle Busch,Tyt,454,1,4926,2
108,83.945,64.328,2,54,Kyle Busch,Tyt,454,1,4926,2
109,93.315,57.869,2,54,Kyle Busch,Tyt,454,1,4926,2
110,92.687,58.261,2,54,Kyle Busch,Tyt,454,1,4926,2
111,89.31,60.464,2,54,Kyle Busch,Tyt,454,1,4926,1
112,32.549,165.904,2,54,Kyle Busch,Tyt,454,1,4926,1
113,30.607,176.430,2,54,Kyle Busch,Tyt,454,1,4926,1
114,30.578,176.598,2,54,Kyle Busch,Tyt,454,1,4926,1
115,30.716,175.804,1,54,Kyle Busch,Tyt,454,1,4926,1
116,30.832,175.143,1,54,Kyle Busch,Tyt,454,1,4926,1
117,31.058,173.868,1,54,Kyle Busch,Tyt,454,1,4926,2
118,48.423,111.517,1,54,Kyle Busch,Tyt,454,1,4926,2
119,89.054,60.637,3,54,Kyle Busch,Tyt,454,1,4926,2
120,101.898,52.994,16,54,Kyle Busch,Tyt,454,1,4926,2
121,89.116,60.595,15,54,Kyle Busch,Tyt,454,1,4926,2
122,85.996,62.794,16,54,Kyle Busch,Tyt,454,1,4926,1
123,32.661,165.335,11,54,Kyle Busch,Tyt,454,1,4926,1
124,30.898,174.769,9,54,Kyle Busch,Tyt,454,1,4926,1
125,31.197,173.094,8,54,Kyle Busch,Tyt,454,1,4926,1
126,30.846,175.063,7,54,Kyle Busch,Tyt,454,1,4926,1
127,30.653,176.165,7,54,Kyle Busch,Tyt,454,1,4926,1
128,30.83,175.154,6,54,Kyle Busch,Tyt,454,1,4926,1
129,30.811,175.262,6,54,Kyle Busch,Tyt,454,1,4926,1
130,30.704,175.873,6,54,Kyle Busch,Tyt,454,1,4926,1
131,30.913,174.684,5,54,Kyle Busch,Tyt,454,1,4926,1
132,30.881,174.865,4,54,Kyle Busch,Tyt,454,1,4926,1
133,30.804,175.302,4,54,Kyle Busch,Tyt,454,1,4926,1
134,30.707,175.856,4,54,Kyle Busch,Tyt,454,1,4926,1
135,30.709,175.844,4,54,Kyle Busch,Tyt,454,1,4926,1
136,30.684,175.987,4,54,Kyle Busch,Tyt,454,1,4926,1
137,30.889,174.820,4,54,Kyle Busch,Tyt,454,1,4926,1
138,31.105,173.606,4,54,Kyle Busch,Tyt,454,1,4926,1
139,30.857,175.001,4,54,Kyle Busch,Tyt,454,1,4926,1
140,30.796,175.347,4,54,Kyle Busch,Tyt,454,1,4926,1
141,30.964,174.396,4,54,Kyle Busch,Tyt,454,1,4926,1
142,31.093,173.673,4,54,Kyle Busch,Tyt,454,1,4926,1
143,30.971,174.357,4,54,Kyle Busch,Tyt,454,1,4926,1
144,31.163,173.282,4,54,Kyle Busch,Tyt,454,1,4926,1
145,30.842,175.086,4,54,Kyle Busch,Tyt,454,1,4926,1
146,31.065,173.829,4,54,Kyle Busch,Tyt,454,1,4926,1
147,31.708,170.304,4,54,Kyle Busch,Tyt,454,1,4926,1
148,31.129,173.472,3,54,Kyle Busch,Tyt,454,1,4926,1
149,31.025,174.053,3,54,Kyle Busch,Tyt,454,1,4926,1
150,30.814,175.245,3,54,Kyle Busch,Tyt,454,1,4926,1
151,30.786,175.404,3,54,Kyle Busch,Tyt,454,1,4926,1
152,31.001,174.188,3,54,Kyle Busch,Tyt,454,1,4926,1
153,31.113,173.561,3,54,Kyle Busch,Tyt,454,1,4926,1
154,31.425,171.838,3,54,Kyle Busch,Tyt,454,1,4926,1
155,31.201,173.071,3,54,Kyle Busch,Tyt,454,1,4926,1
156,30.853,175.023,3,54,Kyle Busch,Tyt,454,1,4926,1
157,31.028,174.036,3,54,Kyle Busch,Tyt,454,1,4926,1
158,31.002,174.182,3,54,Kyle Busch,Tyt,454,1,4926,1
159,31.145,173.383,1,54,Kyle Busch,Tyt,454,1,4926,1
160,42.247,127.820,5,54,Kyle Busch,Tyt,454,1,4926,1
161,62.666,86.171,11,54,Kyle Busch,Tyt,454,1,4926,1
162,30.799,175.330,9,54,Kyle Busch,Tyt,454,1,4926,1
163,30.78,175.439,7,54,Kyle Busch,Tyt,454,1,4926,1
164,30.982,174.295,7,54,Kyle Busch,Tyt,454,1,4926,1
165,30.825,175.182,7,54,Kyle Busch,Tyt,454,1,4926,1
166,30.559,176.707,7,54,Kyle Busch,Tyt,454,1,4926,1
167,30.644,176.217,7,54,Kyle Busch,Tyt,454,1,4926,1
168,30.978,174.317,6,54,Kyle Busch,Tyt,454,1,4926,1
169,30.698,175.907,6,54,Kyle Busch,Tyt,454,1,4926,1
170,30.861,174.978,6,54,Kyle Busch,Tyt,454,1,4926,1
171,30.574,176.621,6,54,Kyle Busch,Tyt,454,1,4926,1
172,30.567,176.661,5,54,Kyle Busch,Tyt,454,1,4926,1
173,30.814,175.245,4,54,Kyle Busch,Tyt,454,1,4926,1
174,31.007,174.154,4,54,Kyle Busch,Tyt,454,1,4926,1
175,31.207,173.038,4,54,Kyle Busch,Tyt,454,1,4926,1
176,30.736,175.690,4,54,Kyle Busch,Tyt,454,1,4926,1
177,30.629,176.304,4,54,Kyle Busch,Tyt,454,1,4926,1
178,30.923,174.627,3,54,Kyle Busch,Tyt,454,1,4926,1
179,31.105,173.606,3,54,Kyle Busch,Tyt,454,1,4926,1
180,31.043,173.952,3,54,Kyle Busch,Tyt,454,1,4926,1
181,30.989,174.255,3,54,Kyle Busch,Tyt,454,1,4926,1
182,30.921,174.639,3,54,Kyle Busch,Tyt,454,1,4926,1
183,30.909,174.706,3,54,Kyle Busch,Tyt,454,1,4926,1
184,30.767,175.513,2,54,Kyle Busch,Tyt,454,1,4926,1
185,30.855,175.012,2,54,Kyle Busch,Tyt,454,1,4926,1
186,31.019,174.087,2,54,Kyle Busch,Tyt,454,1,4926,1
187,30.901,174.752,2,54,Kyle Busch,Tyt,454,1,4926,1
188,30.853,175.023,2,54,Kyle Busch,Tyt,454,1,4926,1
189,30.981,174.300,2,54,Kyle Busch,Tyt,454,1,4926,1
190,30.711,175.833,2,54,Kyle Busch,Tyt,454,1,4926,1
191,30.764,175.530,2,54,Kyle Busch,Tyt,454,1,4926,1
192,30.948,174.486,1,54,Kyle Busch,Tyt,454,1,4926,1
193,30.749,175.615,1,54,Kyle Busch,Tyt,454,1,4926,1
194,30.75,175.610,1,54,Kyle Busch,Tyt,454,1,4926,1
195,30.976,174.329,1,54,Kyle Busch,Tyt,454,1,4926,2
196,53.135,101.628,1,54,Kyle Busch,Tyt,454,1,4926,2
197,86.922,62.125,1,54,Kyle Busch,Tyt,454,1,4926,2
198,93.451,57.784,1,54,Kyle Busch,Tyt,454,1,4926,2
199,92.104,58.629,1,54,Kyle Busch,Tyt,454,1,4926,1
200,31.872,169.428,1,54,Kyle Busch,Tyt,454,1,4926,1
201,30.455,177.311,1,54,Kyle Busch,Tyt,454,1,4926,4
0,NA,NA,3,22,Austin Cindric,Frd,4180,2,4926,8
1,33.532,161.040,1,22,Austin Cindric,Frd,4180,2,4926,1
2,30.902,174.746,1,22,Austin Cindric,Frd,4180,2,4926,1
3,31.229,172.916,1,22,Austin Cindric,Frd,4180,2,4926,1
4,31.149,173.360,1,22,Austin Cindric,Frd,4180,2,4926,2
5,60.216,89.677,1,22,Austin Cindric,Frd,4180,2,4926,2
6,93.355,57.844,1,22,Austin Cindric,Frd,4180,2,4926,2
7,101.485,53.210,1,22,Austin Cindric,Frd,4180,2,4926,2
8,110.481,48.877,1,22,Austin Cindric,Frd,4180,2,4926,1
9,32.517,166.067,1,22,Austin Cindric,Frd,4180,2,4926,1
10,30.739,175.673,1,22,Austin Cindric,Frd,4180,2,4926,1
11,30.781,175.433,1,22,Austin Cindric,Frd,4180,2,4926,1
12,30.751,175.604,1,22,Austin Cindric,Frd,4180,2,4926,1
13,30.931,174.582,1,22,Austin Cindric,Frd,4180,2,4926,1
14,31.075,173.773,1,22,Austin Cindric,Frd,4180,2,4926,1
15,31.066,173.823,1,22,Austin Cindric,Frd,4180,2,4926,1
16,31.145,173.383,1,22,Austin Cindric,Frd,4180,2,4926,1
17,31.484,171.516,1,22,Austin Cindric,Frd,4180,2,4926,1
18,31.395,172.002,1,22,Austin Cindric,Frd,4180,2,4926,2
19,52.102,103.643,1,22,Austin Cindric,Frd,4180,2,4926,2
20,89.098,60.607,1,22,Austin Cindric,Frd,4180,2,4926,2
21,93.239,57.916,1,22,Austin Cindric,Frd,4180,2,4926,2
22,93.191,57.946,1,22,Austin Cindric,Frd,4180,2,4926,2
23,91.071,59.294,1,22,Austin Cindric,Frd,4180,2,4926,1
24,32.33,167.028,1,22,Austin Cindric,Frd,4180,2,4926,1
25,30.739,175.673,1,22,Austin Cindric,Frd,4180,2,4926,1
26,30.712,175.827,1,22,Austin Cindric,Frd,4180,2,4926,1
27,30.886,174.836,1,22,Austin Cindric,Frd,4180,2,4926,1
28,31.062,173.846,1,22,Austin Cindric,Frd,4180,2,4926,1
29,31.222,172.955,1,22,Austin Cindric,Frd,4180,2,4926,1
30,31.306,172.491,1,22,Austin Cindric,Frd,4180,2,4926,1
31,31.169,173.249,1,22,Austin Cindric,Frd,4180,2,4926,1
32,31.318,172.425,1,22,Austin Cindric,Frd,4180,2,4926,1
33,31.129,173.472,1,22,Austin Cindric,Frd,4180,2,4926,1
34,31.176,173.210,1,22,Austin Cindric,Frd,4180,2,4926,1
35,31.82,169.705,2,22,Austin Cindric,Frd,4180,2,4926,1
36,31.517,171.336,2,22,Austin Cindric,Frd,4180,2,4926,1
37,31.302,172.513,2,22,Austin Cindric,Frd,4180,2,4926,1
38,31.507,171.390,3,22,Austin Cindric,Frd,4180,2,4926,1
39,31.332,172.348,3,22,Austin Cindric,Frd,4180,2,4926,1
40,31.084,173.723,3,22,Austin Cindric,Frd,4180,2,4926,1
41,31.072,173.790,3,22,Austin Cindric,Frd,4180,2,4926,1
42,31.424,171.843,3,22,Austin Cindric,Frd,4180,2,4926,1
43,31.077,173.762,3,22,Austin Cindric,Frd,4180,2,4926,1
44,31.328,172.370,3,22,Austin Cindric,Frd,4180,2,4926,1
45,31.637,170.686,4,22,Austin Cindric,Frd,4180,2,4926,1
46,46.644,115.771,4,22,Austin Cindric,Frd,4180,2,4926,2
47,84.964,63.556,4,22,Austin Cindric,Frd,4180,2,4926,2
48,92.353,58.471,2,22,Austin Cindric,Frd,4180,2,4926,2
49,93.716,57.621,2,22,Austin Cindric,Frd,4180,2,4926,2
50,92.053,58.662,1,22,Austin Cindric,Frd,4180,2,4926,2
51,89.419,60.390,1,22,Austin Cindric,Frd,4180,2,4926,1
52,32.578,165.756,2,22,Austin Cindric,Frd,4180,2,4926,1
53,31.079,173.751,2,22,Austin Cindric,Frd,4180,2,4926,1
54,31.107,173.594,3,22,Austin Cindric,Frd,4180,2,4926,1
55,30.796,175.347,3,22,Austin Cindric,Frd,4180,2,4926,1
56,30.949,174.481,3,22,Austin Cindric,Frd,4180,2,4926,1
57,31.181,173.182,2,22,Austin Cindric,Frd,4180,2,4926,1
58,30.867,174.944,2,22,Austin Cindric,Frd,4180,2,4926,1
59,30.713,175.821,2,22,Austin Cindric,Frd,4180,2,4926,1
60,30.705,175.867,2,22,Austin Cindric,Frd,4180,2,4926,1
61,30.696,175.919,2,22,Austin Cindric,Frd,4180,2,4926,1
62,30.629,176.304,2,22,Austin Cindric,Frd,4180,2,4926,1
63,30.693,175.936,2,22,Austin Cindric,Frd,4180,2,4926,1
64,30.782,175.427,2,22,Austin Cindric,Frd,4180,2,4926,1
65,30.856,175.006,2,22,Austin Cindric,Frd,4180,2,4926,1
66,30.852,175.029,2,22,Austin Cindric,Frd,4180,2,4926,1
67,31.074,173.779,2,22,Austin Cindric,Frd,4180,2,4926,2
68,48.487,111.370,2,22,Austin Cindric,Frd,4180,2,4926,2
69,84.949,63.568,2,22,Austin Cindric,Frd,4180,2,4926,2
70,92.867,58.148,2,22,Austin Cindric,Frd,4180,2,4926,2
71,93.199,57.941,2,22,Austin Cindric,Frd,4180,2,4926,2
72,89.444,60.373,2,22,Austin Cindric,Frd,4180,2,4926,1
73,32.361,166.868,2,22,Austin Cindric,Frd,4180,2,4926,1
74,31.009,174.143,2,22,Austin Cindric,Frd,4180,2,4926,1
75,33.396,161.696,2,22,Austin Cindric,Frd,4180,2,4926,2
76,83.828,64.418,2,22,Austin Cindric,Frd,4180,2,4926,2
77,94.811,56.955,2,22,Austin Cindric,Frd,4180,2,4926,2
78,97.75,55.243,2,22,Austin Cindric,Frd,4180,2,4926,1
79,32.63,165.492,2,22,Austin Cindric,Frd,4180,2,4926,1
80,30.703,175.879,2,22,Austin Cindric,Frd,4180,2,4926,1
81,30.726,175.747,2,22,Austin Cindric,Frd,4180,2,4926,1
82,30.811,175.262,2,22,Austin Cindric,Frd,4180,2,4926,1
