Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,18,54,Kyle Busch,Tyt,454,1,4919,8
1,33.713,160.176,13,54,Kyle Busch,Tyt,454,1,4919,1
2,31.583,170.978,11,54,Kyle Busch,Tyt,454,1,4919,1
3,31.096,173.656,11,54,Kyle Busch,Tyt,454,1,4919,1
4,33.816,159.688,10,54,Kyle Busch,Tyt,454,1,4919,2
5,86.469,62.450,10,54,Kyle Busch,Tyt,454,1,4919,2
6,95.97,56.268,10,54,Kyle Busch,Tyt,454,1,4919,2
7,91.438,59.056,9,54,Kyle Busch,Tyt,454,1,4919,1
8,32.778,164.745,7,54,Kyle Busch,Tyt,454,1,4919,1
9,30.864,174.961,7,54,Kyle Busch,Tyt,454,1,4919,1
10,31.085,173.717,6,54,Kyle Busch,Tyt,454,1,4919,1
11,31.012,174.126,7,54,Kyle Busch,Tyt,454,1,4919,1
12,31.004,174.171,6,54,Kyle Busch,Tyt,454,1,4919,1
13,30.758,175.564,5,54,Kyle Busch,Tyt,454,1,4919,1
14,30.694,175.930,5,54,Kyle Busch,Tyt,454,1,4919,1
15,30.948,174.486,4,54,Kyle Busch,Tyt,454,1,4919,1
16,31.032,174.014,4,54,Kyle Busch,Tyt,454,1,4919,1
17,31.116,173.544,4,54,Kyle Busch,Tyt,454,1,4919,1
18,31.191,173.127,4,54,Kyle Busch,Tyt,454,1,4919,1
19,31.18,173.188,4,54,Kyle Busch,Tyt,454,1,4919,1
20,31.221,172.961,4,54,Kyle Busch,Tyt,454,1,4919,1
21,36.386,148.409,4,54,Kyle Busch,Tyt,454,1,4919,2
22,85.007,63.524,4,54,Kyle Busch,Tyt,454,1,4919,2
23,97.392,55.446,4,54,Kyle Busch,Tyt,454,1,4919,2
24,96.624,55.887,4,54,Kyle Busch,Tyt,454,1,4919,2
25,93.726,57.615,3,54,Kyle Busch,Tyt,454,1,4919,1
26,32.732,164.976,2,54,Kyle Busch,Tyt,454,1,4919,1
27,30.523,176.916,2,54,Kyle Busch,Tyt,454,1,4919,1
28,31.956,168.982,2,54,Kyle Busch,Tyt,454,1,4919,2
29,84.959,63.560,2,54,Kyle Busch,Tyt,454,1,4919,2
30,105.064,51.397,2,54,Kyle Busch,Tyt,454,1,4919,2
31,105.521,51.175,2,54,Kyle Busch,Tyt,454,1,4919,2
32,102.046,52.917,1,54,Kyle Busch,Tyt,454,1,4919,1
33,32.758,164.845,2,54,Kyle Busch,Tyt,454,1,4919,1
34,31.035,173.997,2,54,Kyle Busch,Tyt,454,1,4919,1
35,30.442,177.387,2,54,Kyle Busch,Tyt,454,1,4919,1
36,30.642,176.229,2,54,Kyle Busch,Tyt,454,1,4919,1
37,30.571,176.638,2,54,Kyle Busch,Tyt,454,1,4919,1
38,30.676,176.033,1,54,Kyle Busch,Tyt,454,1,4919,1
39,30.833,175.137,1,54,Kyle Busch,Tyt,454,1,4919,1
40,30.708,175.850,1,54,Kyle Busch,Tyt,454,1,4919,1
41,30.593,176.511,1,54,Kyle Busch,Tyt,454,1,4919,1
42,30.668,176.079,1,54,Kyle Busch,Tyt,454,1,4919,1
43,30.722,175.770,1,54,Kyle Busch,Tyt,454,1,4919,1
44,30.938,174.543,1,54,Kyle Busch,Tyt,454,1,4919,1
45,31.219,172.972,1,54,Kyle Busch,Tyt,454,1,4919,1
46,38.848,139.003,1,54,Kyle Busch,Tyt,454,1,4919,2
47,86.345,62.540,1,54,Kyle Busch,Tyt,454,1,4919,2
48,97.539,55.362,1,54,Kyle Busch,Tyt,454,1,4919,2
49,96.106,56.188,1,54,Kyle Busch,Tyt,454,1,4919,2
50,96.493,55.963,1,54,Kyle Busch,Tyt,454,1,4919,2
51,96.824,55.771,2,54,Kyle Busch,Tyt,454,1,4919,2
