Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,8,98,Grant Enfinger,Frd,3978,1,4962,8
1,21.781,86.938,8,98,Grant Enfinger,Frd,3978,1,4962,1
2,20.769,91.174,8,98,Grant Enfinger,Frd,3978,1,4962,1
3,20.987,90.227,9,98,Grant Enfinger,Frd,3978,1,4962,1
4,20.701,91.474,9,98,Grant Enfinger,Frd,3978,1,4962,1
5,20.782,91.117,10,98,Grant Enfinger,Frd,3978,1,4962,1
6,20.631,91.784,10,98,Grant Enfinger,Frd,3978,1,4962,1
7,20.583,91.998,10,98,Grant Enfinger,Frd,3978,1,4962,1
8,20.559,92.106,10,98,Grant Enfinger,Frd,3978,1,4962,1
9,20.973,90.288,9,98,Grant Enfinger,Frd,3978,1,4962,1
10,20.851,90.816,9,98,Grant Enfinger,Frd,3978,1,4962,1
11,20.809,90.999,9,98,Grant Enfinger,Frd,3978,1,4962,1
12,20.882,90.681,9,98,Grant Enfinger,Frd,3978,1,4962,1
13,81.877,23.127,9,98,Grant Enfinger,Frd,3978,1,4962,2
14,66.018,28.683,9,98,Grant Enfinger,Frd,3978,1,4962,2
15,71.915,26.331,9,98,Grant Enfinger,Frd,3978,1,4962,2
16,59.295,31.935,9,98,Grant Enfinger,Frd,3978,1,4962,2
17,55.212,34.297,9,98,Grant Enfinger,Frd,3978,1,4962,2
18,57.362,33.011,9,98,Grant Enfinger,Frd,3978,1,4962,2
19,61.638,30.721,9,98,Grant Enfinger,Frd,3978,1,4962,2
20,59.043,32.072,10,98,Grant Enfinger,Frd,3978,1,4962,2
21,47.389,39.959,10,98,Grant Enfinger,Frd,3978,1,4962,1
22,22.001,86.069,11,98,Grant Enfinger,Frd,3978,1,4962,1
23,21.526,87.968,12,98,Grant Enfinger,Frd,3978,1,4962,1
24,21.039,90.004,11,98,Grant Enfinger,Frd,3978,1,4962,1
25,21.251,89.106,11,98,Grant Enfinger,Frd,3978,1,4962,1
26,20.928,90.482,11,98,Grant Enfinger,Frd,3978,1,4962,1
27,20.916,90.534,10,98,Grant Enfinger,Frd,3978,1,4962,1
28,21.101,89.740,10,98,Grant Enfinger,Frd,3978,1,4962,1
29,21.166,89.464,9,98,Grant Enfinger,Frd,3978,1,4962,1
30,21.277,88.998,9,98,Grant Enfinger,Frd,3978,1,4962,1
31,21.221,89.232,8,98,Grant Enfinger,Frd,3978,1,4962,1
