Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,1,2,Sheldon Creed,Chv,4204,1,5005,8
1,32.092,168.266,1,2,Sheldon Creed,Chv,4204,1,5005,1
2,30.206,178.772,1,2,Sheldon Creed,Chv,4204,1,5005,1
3,30.111,179.336,1,2,Sheldon Creed,Chv,4204,1,5005,1
4,30.051,179.695,1,2,Sheldon Creed,Chv,4204,1,5005,1
5,30.094,179.438,1,2,Sheldon Creed,Chv,4204,1,5005,1
6,30.071,179.575,1,2,Sheldon Creed,Chv,4204,1,5005,1
7,30.043,179.742,1,2,Sheldon Creed,Chv,4204,1,5005,1
8,29.955,180.270,1,2,Sheldon Creed,Chv,4204,1,5005,1
9,29.914,180.517,1,2,Sheldon Creed,Chv,4204,1,5005,1
10,30.336,178.006,1,2,Sheldon Creed,Chv,4204,1,5005,1
11,30.06,179.641,1,2,Sheldon Creed,Chv,4204,1,5005,1
12,30.106,179.366,1,2,Sheldon Creed,Chv,4204,1,5005,1
13,30.661,176.120,1,2,Sheldon Creed,Chv,4204,1,5005,1
14,30.126,179.247,1,2,Sheldon Creed,Chv,4204,1,5005,1
15,30.343,177.965,1,2,Sheldon Creed,Chv,4204,1,5005,1
16,31.172,173.232,1,2,Sheldon Creed,Chv,4204,1,5005,1
17,30.227,178.648,1,2,Sheldon Creed,Chv,4204,1,5005,1
18,30.539,176.823,1,2,Sheldon Creed,Chv,4204,1,5005,1
19,30.279,178.341,1,2,Sheldon Creed,Chv,4204,1,5005,1
20,30.273,178.377,1,2,Sheldon Creed,Chv,4204,1,5005,1
21,30.206,178.772,1,2,Sheldon Creed,Chv,4204,1,5005,1
22,30.453,177.322,1,2,Sheldon Creed,Chv,4204,1,5005,1
23,30.42,177.515,1,2,Sheldon Creed,Chv,4204,1,5005,1
24,30.488,177.119,1,2,Sheldon Creed,Chv,4204,1,5005,1
25,30.272,178.383,1,2,Sheldon Creed,Chv,4204,1,5005,1
26,30.926,174.610,1,2,Sheldon Creed,Chv,4204,1,5005,1
27,30.465,177.253,1,2,Sheldon Creed,Chv,4204,1,5005,1
28,30.466,177.247,1,2,Sheldon Creed,Chv,4204,1,5005,1
29,30.318,178.112,1,2,Sheldon Creed,Chv,4204,1,5005,1
30,30.631,176.292,1,2,Sheldon Creed,Chv,4204,1,5005,1
31,30.56,176.702,1,2,Sheldon Creed,Chv,4204,1,5005,1
32,30.486,177.130,1,2,Sheldon Creed,Chv,4204,1,5005,1
33,31.338,172.315,1,2,Sheldon Creed,Chv,4204,1,5005,2
34,71.135,75.912,1,2,Sheldon Creed,Chv,4204,1,5005,2
35,95.562,56.508,1,2,Sheldon Creed,Chv,4204,1,5005,2
36,96.057,56.217,1,2,Sheldon Creed,Chv,4204,1,5005,2
37,98.051,55.073,2,2,Sheldon Creed,Chv,4204,1,5005,2
38,92.266,58.526,1,2,Sheldon Creed,Chv,4204,1,5005,2
39,95.271,56.680,1,2,Sheldon Creed,Chv,4204,1,5005,2
40,92.179,58.582,1,2,Sheldon Creed,Chv,4204,1,5005,1
41,31.99,168.803,1,2,Sheldon Creed,Chv,4204,1,5005,1
42,30.153,179.087,1,2,Sheldon Creed,Chv,4204,1,5005,1
43,32.108,168.182,1,2,Sheldon Creed,Chv,4204,1,5005,2
44,81.267,66.448,1,2,Sheldon Creed,Chv,4204,1,5005,2
45,525.568,10.275,1,2,Sheldon Creed,Chv,4204,1,5005,2
46,102.232,52.821,1,2,Sheldon Creed,Chv,4204,1,5005,2
47,105.677,51.099,1,2,Sheldon Creed,Chv,4204,1,5005,2
48,104.848,51.503,2,2,Sheldon Creed,Chv,4204,1,5005,1
49,31.982,168.845,1,2,Sheldon Creed,Chv,4204,1,5005,1
50,30.023,179.862,1,2,Sheldon Creed,Chv,4204,1,5005,1
51,29.881,180.717,1,2,Sheldon Creed,Chv,4204,1,5005,1
52,29.965,180.210,1,2,Sheldon Creed,Chv,4204,1,5005,2
53,49.519,109.049,1,2,Sheldon Creed,Chv,4204,1,5005,2
54,86.534,62.403,1,2,Sheldon Creed,Chv,4204,1,5005,2
55,94.612,57.075,1,2,Sheldon Creed,Chv,4204,1,5005,2
56,95.275,56.678,1,2,Sheldon Creed,Chv,4204,1,5005,2
57,91.951,58.727,2,2,Sheldon Creed,Chv,4204,1,5005,1
58,32.179,167.811,1,2,Sheldon Creed,Chv,4204,1,5005,1
59,29.693,181.861,1,2,Sheldon Creed,Chv,4204,1,5005,1
60,29.807,181.165,1,2,Sheldon Creed,Chv,4204,1,5005,1
61,29.841,180.959,1,2,Sheldon Creed,Chv,4204,1,5005,1
62,29.848,180.917,1,2,Sheldon Creed,Chv,4204,1,5005,1
63,29.969,180.186,1,2,Sheldon Creed,Chv,4204,1,5005,1
64,29.77,181.391,1,2,Sheldon Creed,Chv,4204,1,5005,1
65,30.071,179.575,2,2,Sheldon Creed,Chv,4204,1,5005,1
66,29.818,181.099,2,2,Sheldon Creed,Chv,4204,1,5005,1
67,29.734,181.610,2,2,Sheldon Creed,Chv,4204,1,5005,1
68,29.935,180.391,2,2,Sheldon Creed,Chv,4204,1,5005,1
69,29.842,180.953,2,2,Sheldon Creed,Chv,4204,1,5005,1
70,29.676,181.965,2,2,Sheldon Creed,Chv,4204,1,5005,1
71,51.087,105.702,2,2,Sheldon Creed,Chv,4204,1,5005,2
72,87.747,61.541,2,2,Sheldon Creed,Chv,4204,1,5005,2
73,95.799,56.368,1,2,Sheldon Creed,Chv,4204,1,5005,2
74,97.75,55.243,2,2,Sheldon Creed,Chv,4204,1,5005,2
75,93.827,57.553,2,2,Sheldon Creed,Chv,4204,1,5005,2
76,93.977,57.461,2,2,Sheldon Creed,Chv,4204,1,5005,2
77,91.516,59.006,2,2,Sheldon Creed,Chv,4204,1,5005,1
78,31.906,169.247,1,2,Sheldon Creed,Chv,4204,1,5005,1
79,29.938,180.373,1,2,Sheldon Creed,Chv,4204,1,5005,1
80,29.974,180.156,1,2,Sheldon Creed,Chv,4204,1,5005,1
81,30.035,179.790,1,2,Sheldon Creed,Chv,4204,1,5005,1
82,30.005,179.970,1,2,Sheldon Creed,Chv,4204,1,5005,1
83,29.939,180.367,1,2,Sheldon Creed,Chv,4204,1,5005,1
84,29.889,180.668,1,2,Sheldon Creed,Chv,4204,1,5005,1
85,30.022,179.868,1,2,Sheldon Creed,Chv,4204,1,5005,1
86,29.872,180.771,1,2,Sheldon Creed,Chv,4204,1,5005,1
87,29.76,181.452,1,2,Sheldon Creed,Chv,4204,1,5005,1
88,29.808,181.159,1,2,Sheldon Creed,Chv,4204,1,5005,1
89,29.67,182.002,1,2,Sheldon Creed,Chv,4204,1,5005,1
90,29.63,182.248,1,2,Sheldon Creed,Chv,4204,1,5005,1
91,29.769,181.397,1,2,Sheldon Creed,Chv,4204,1,5005,1
92,32.062,168.424,1,2,Sheldon Creed,Chv,4204,1,5005,2
93,85.623,63.067,1,2,Sheldon Creed,Chv,4204,1,5005,2
94,96.575,55.915,3,2,Sheldon Creed,Chv,4204,1,5005,2
95,100.617,53.669,3,2,Sheldon Creed,Chv,4204,1,5005,2
96,98.881,54.611,1,2,Sheldon Creed,Chv,4204,1,5005,1
97,31.971,168.903,1,2,Sheldon Creed,Chv,4204,1,5005,1
98,29.927,180.439,1,2,Sheldon Creed,Chv,4204,1,5005,1
99,29.889,180.668,1,2,Sheldon Creed,Chv,4204,1,5005,1
100,29.899,180.608,1,2,Sheldon Creed,Chv,4204,1,5005,1
101,29.85,180.905,1,2,Sheldon Creed,Chv,4204,1,5005,1
102,29.893,180.644,1,2,Sheldon Creed,Chv,4204,1,5005,1
103,29.931,180.415,1,2,Sheldon Creed,Chv,4204,1,5005,1
104,29.961,180.234,1,2,Sheldon Creed,Chv,4204,1,5005,1
105,29.832,181.014,1,2,Sheldon Creed,Chv,4204,1,5005,1
106,39.777,135.757,1,2,Sheldon Creed,Chv,4204,1,5005,2
107,90.556,59.632,1,2,Sheldon Creed,Chv,4204,1,5005,2
108,95.529,56.527,1,2,Sheldon Creed,Chv,4204,1,5005,2
109,95.822,56.354,1,2,Sheldon Creed,Chv,4204,1,5005,2
110,94.116,57.376,1,2,Sheldon Creed,Chv,4204,1,5005,2
111,95.5,56.545,1,2,Sheldon Creed,Chv,4204,1,5005,2
112,92.6,58.315,1,2,Sheldon Creed,Chv,4204,1,5005,1
113,31.922,169.162,1,2,Sheldon Creed,Chv,4204,1,5005,1
114,29.755,181.482,1,2,Sheldon Creed,Chv,4204,1,5005,1
115,29.913,180.524,1,2,Sheldon Creed,Chv,4204,1,5005,1
116,29.767,181.409,1,2,Sheldon Creed,Chv,4204,1,5005,1
117,30.556,176.725,1,2,Sheldon Creed,Chv,4204,1,5005,2
118,80.84,66.799,1,2,Sheldon Creed,Chv,4204,1,5005,2
119,94.502,57.142,1,2,Sheldon Creed,Chv,4204,1,5005,2
120,95.348,56.635,1,2,Sheldon Creed,Chv,4204,1,5005,2
121,95.422,56.591,1,2,Sheldon Creed,Chv,4204,1,5005,2
122,92.001,58.695,1,2,Sheldon Creed,Chv,4204,1,5005,1
123,31.89,169.332,1,2,Sheldon Creed,Chv,4204,1,5005,1
124,29.747,181.531,1,2,Sheldon Creed,Chv,4204,1,5005,1
125,29.855,180.874,1,2,Sheldon Creed,Chv,4204,1,5005,1
126,30.444,177.375,4,2,Sheldon Creed,Chv,4204,1,5005,1
127,29.652,182.113,3,2,Sheldon Creed,Chv,4204,1,5005,1
128,29.696,181.843,3,2,Sheldon Creed,Chv,4204,1,5005,1
129,29.604,182.408,3,2,Sheldon Creed,Chv,4204,1,5005,1
130,36.083,149.655,1,2,Sheldon Creed,Chv,4204,1,5005,2
131,84.182,64.147,1,2,Sheldon Creed,Chv,4204,1,5005,2
132,94.753,56.990,1,2,Sheldon Creed,Chv,4204,1,5005,2
133,94.914,56.894,1,2,Sheldon Creed,Chv,4204,1,5005,2
134,103.493,52.177,1,2,Sheldon Creed,Chv,4204,1,5005,2
135,98.483,54.832,1,2,Sheldon Creed,Chv,4204,1,5005,1
136,32.087,168.292,1,2,Sheldon Creed,Chv,4204,1,5005,1
137,29.977,180.138,1,2,Sheldon Creed,Chv,4204,1,5005,1
138,29.955,180.270,1,2,Sheldon Creed,Chv,4204,1,5005,1
139,30.076,179.545,1,2,Sheldon Creed,Chv,4204,1,5005,1
