Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,20,4,Kevin Harvick,Frd,1416,1,4895,8
1,42.635,168.875,16,4,Kevin Harvick,Frd,1416,1,4895,1
2,39.533,182.126,13,4,Kevin Harvick,Frd,1416,1,4895,1
3,39.672,181.488,13,4,Kevin Harvick,Frd,1416,1,4895,1
4,39.429,182.607,13,4,Kevin Harvick,Frd,1416,1,4895,1
5,39.786,180.968,13,4,Kevin Harvick,Frd,1416,1,4895,1
6,39.15,183.908,13,4,Kevin Harvick,Frd,1416,1,4895,1
7,39.328,183.076,13,4,Kevin Harvick,Frd,1416,1,4895,1
8,39.285,183.276,13,4,Kevin Harvick,Frd,1416,1,4895,1
9,39.205,183.650,13,4,Kevin Harvick,Frd,1416,1,4895,1
10,38.818,185.481,12,4,Kevin Harvick,Frd,1416,1,4895,1
11,39.278,183.309,12,4,Kevin Harvick,Frd,1416,1,4895,1
12,39.491,182.320,11,4,Kevin Harvick,Frd,1416,1,4895,1
13,39.466,182.436,11,4,Kevin Harvick,Frd,1416,1,4895,1
14,39.376,182.852,10,4,Kevin Harvick,Frd,1416,1,4895,1
15,39.307,183.173,10,4,Kevin Harvick,Frd,1416,1,4895,1
16,39.064,184.313,10,4,Kevin Harvick,Frd,1416,1,4895,1
17,39.242,183.477,10,4,Kevin Harvick,Frd,1416,1,4895,1
18,39.239,183.491,10,4,Kevin Harvick,Frd,1416,1,4895,1
19,39.325,183.090,9,4,Kevin Harvick,Frd,1416,1,4895,1
20,39.441,182.551,9,4,Kevin Harvick,Frd,1416,1,4895,1
21,39.282,183.290,9,4,Kevin Harvick,Frd,1416,1,4895,1
22,39.502,182.269,9,4,Kevin Harvick,Frd,1416,1,4895,1
23,39.213,183.613,9,4,Kevin Harvick,Frd,1416,1,4895,1
24,39.56,182.002,9,4,Kevin Harvick,Frd,1416,1,4895,1
25,39.25,183.439,9,4,Kevin Harvick,Frd,1416,1,4895,1
26,39.404,182.723,9,4,Kevin Harvick,Frd,1416,1,4895,1
27,39.502,182.269,9,4,Kevin Harvick,Frd,1416,1,4895,1
28,39.234,183.514,9,4,Kevin Harvick,Frd,1416,1,4895,1
29,39.223,183.566,9,4,Kevin Harvick,Frd,1416,1,4895,1
30,39.295,183.229,9,4,Kevin Harvick,Frd,1416,1,4895,1
31,39.314,183.141,8,4,Kevin Harvick,Frd,1416,1,4895,1
32,39.287,183.267,8,4,Kevin Harvick,Frd,1416,1,4895,1
33,38.998,184.625,8,4,Kevin Harvick,Frd,1416,1,4895,1
34,39.171,183.809,8,4,Kevin Harvick,Frd,1416,1,4895,1
35,39.383,182.820,8,4,Kevin Harvick,Frd,1416,1,4895,1
36,39.109,184.101,8,4,Kevin Harvick,Frd,1416,1,4895,1
37,39.109,184.101,8,4,Kevin Harvick,Frd,1416,1,4895,1
38,39.674,181.479,8,4,Kevin Harvick,Frd,1416,1,4895,1
39,39.457,182.477,8,4,Kevin Harvick,Frd,1416,1,4895,1
40,39.797,180.918,8,4,Kevin Harvick,Frd,1416,1,4895,1
41,57.113,126.066,8,4,Kevin Harvick,Frd,1416,1,4895,2
42,95.597,75.316,8,4,Kevin Harvick,Frd,1416,1,4895,2
43,105.679,68.131,5,4,Kevin Harvick,Frd,1416,1,4895,2
44,108.178,66.557,2,4,Kevin Harvick,Frd,1416,1,4895,2
45,106.876,67.368,2,4,Kevin Harvick,Frd,1416,1,4895,2
46,108.532,66.340,2,4,Kevin Harvick,Frd,1416,1,4895,2
47,105.72,68.104,3,4,Kevin Harvick,Frd,1416,1,4895,1
48,41.734,172.521,1,4,Kevin Harvick,Frd,1416,1,4895,1
49,38.726,185.922,1,4,Kevin Harvick,Frd,1416,1,4895,1
50,38.689,186.099,1,4,Kevin Harvick,Frd,1416,1,4895,1
51,38.776,185.682,1,4,Kevin Harvick,Frd,1416,1,4895,1
52,38.807,185.534,1,4,Kevin Harvick,Frd,1416,1,4895,1
53,38.835,185.400,1,4,Kevin Harvick,Frd,1416,1,4895,1
54,38.876,185.204,1,4,Kevin Harvick,Frd,1416,1,4895,1
55,38.932,184.938,1,4,Kevin Harvick,Frd,1416,1,4895,1
56,38.96,184.805,1,4,Kevin Harvick,Frd,1416,1,4895,1
57,38.962,184.795,1,4,Kevin Harvick,Frd,1416,1,4895,1
58,38.918,185.004,1,4,Kevin Harvick,Frd,1416,1,4895,1
59,38.979,184.715,1,4,Kevin Harvick,Frd,1416,1,4895,1
60,38.99,184.663,1,4,Kevin Harvick,Frd,1416,1,4895,1
61,38.884,185.166,1,4,Kevin Harvick,Frd,1416,1,4895,1
62,38.929,184.952,1,4,Kevin Harvick,Frd,1416,1,4895,1
63,38.986,184.682,1,4,Kevin Harvick,Frd,1416,1,4895,1
64,39,184.615,1,4,Kevin Harvick,Frd,1416,1,4895,1
65,38.985,184.686,1,4,Kevin Harvick,Frd,1416,1,4895,1
66,38.989,184.667,1,4,Kevin Harvick,Frd,1416,1,4895,1
67,39.164,183.842,1,4,Kevin Harvick,Frd,1416,1,4895,1
68,39.183,183.753,1,4,Kevin Harvick,Frd,1416,1,4895,1
69,39.114,184.077,1,4,Kevin Harvick,Frd,1416,1,4895,1
70,39.307,183.173,1,4,Kevin Harvick,Frd,1416,1,4895,1
71,39.04,184.426,1,4,Kevin Harvick,Frd,1416,1,4895,1
72,39.119,184.054,1,4,Kevin Harvick,Frd,1416,1,4895,1
73,39.109,184.101,1,4,Kevin Harvick,Frd,1416,1,4895,1
74,39.167,183.828,1,4,Kevin Harvick,Frd,1416,1,4895,1
75,39.156,183.880,1,4,Kevin Harvick,Frd,1416,1,4895,1
76,39.177,183.781,1,4,Kevin Harvick,Frd,1416,1,4895,1
77,39.141,183.950,1,4,Kevin Harvick,Frd,1416,1,4895,1
78,39.195,183.697,1,4,Kevin Harvick,Frd,1416,1,4895,1
79,39.457,182.477,1,4,Kevin Harvick,Frd,1416,1,4895,1
80,39.417,182.662,1,4,Kevin Harvick,Frd,1416,1,4895,1
81,39.259,183.397,1,4,Kevin Harvick,Frd,1416,1,4895,1
82,39.08,184.237,1,4,Kevin Harvick,Frd,1416,1,4895,1
83,38.937,184.914,1,4,Kevin Harvick,Frd,1416,1,4895,1
84,39.116,184.068,1,4,Kevin Harvick,Frd,1416,1,4895,1
85,40.499,177.782,1,4,Kevin Harvick,Frd,1416,1,4895,1
86,64.486,111.652,1,4,Kevin Harvick,Frd,1416,1,4895,2
87,98.395,73.174,1,4,Kevin Harvick,Frd,1416,1,4895,2
88,108.988,66.062,1,4,Kevin Harvick,Frd,1416,1,4895,2
89,108.791,66.182,1,4,Kevin Harvick,Frd,1416,1,4895,2
90,106.962,67.314,1,4,Kevin Harvick,Frd,1416,1,4895,2
91,105.54,68.221,1,4,Kevin Harvick,Frd,1416,1,4895,1
92,42.204,170.600,2,4,Kevin Harvick,Frd,1416,1,4895,1
93,39.017,184.535,2,4,Kevin Harvick,Frd,1416,1,4895,1
94,39.094,184.171,3,4,Kevin Harvick,Frd,1416,1,4895,1
95,38.952,184.843,4,4,Kevin Harvick,Frd,1416,1,4895,1
96,49.453,145.593,2,4,Kevin Harvick,Frd,1416,1,4895,2
97,98.411,73.163,2,4,Kevin Harvick,Frd,1416,1,4895,2
98,107.967,66.687,2,4,Kevin Harvick,Frd,1416,1,4895,2
99,107.804,66.788,2,4,Kevin Harvick,Frd,1416,1,4895,2
100,108.536,66.337,2,4,Kevin Harvick,Frd,1416,1,4895,2
101,106.806,67.412,3,4,Kevin Harvick,Frd,1416,1,4895,1
102,41.849,172.047,1,4,Kevin Harvick,Frd,1416,1,4895,1
103,38.62,186.432,1,4,Kevin Harvick,Frd,1416,1,4895,1
104,38.558,186.732,1,4,Kevin Harvick,Frd,1416,1,4895,1
105,49.707,144.849,1,4,Kevin Harvick,Frd,1416,1,4895,2
106,98.434,73.145,2,4,Kevin Harvick,Frd,1416,1,4895,2
107,111.05,64.836,4,4,Kevin Harvick,Frd,1416,1,4895,2
108,107.409,67.033,4,4,Kevin Harvick,Frd,1416,1,4895,2
109,103.917,69.286,2,4,Kevin Harvick,Frd,1416,1,4895,1
110,41.771,172.368,1,4,Kevin Harvick,Frd,1416,1,4895,1
111,38.843,185.362,2,4,Kevin Harvick,Frd,1416,1,4895,1
112,38.875,185.209,2,4,Kevin Harvick,Frd,1416,1,4895,1
113,38.956,184.824,2,4,Kevin Harvick,Frd,1416,1,4895,1
114,38.878,185.195,2,4,Kevin Harvick,Frd,1416,1,4895,1
115,38.866,185.252,2,4,Kevin Harvick,Frd,1416,1,4895,1
