Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,7,9,Chase Elliott,Chv,4062,1,4894,8
1,122.598,106.005,6,9,Chase Elliott,Chv,4062,1,4894,1
2,121.266,107.169,5,9,Chase Elliott,Chv,4062,1,4894,1
3,120.435,107.909,5,9,Chase Elliott,Chv,4062,1,4894,1
4,120.408,107.933,4,9,Chase Elliott,Chv,4062,1,4894,1
5,120.508,107.843,3,9,Chase Elliott,Chv,4062,1,4894,1
6,119.956,108.340,3,9,Chase Elliott,Chv,4062,1,4894,1
7,120.343,107.991,3,9,Chase Elliott,Chv,4062,1,4894,1
8,120.174,108.143,3,9,Chase Elliott,Chv,4062,1,4894,1
9,120.591,107.769,3,9,Chase Elliott,Chv,4062,1,4894,1
10,120.997,107.408,2,9,Chase Elliott,Chv,4062,1,4894,1
11,120.515,107.837,2,9,Chase Elliott,Chv,4062,1,4894,1
12,121.24,107.192,2,9,Chase Elliott,Chv,4062,1,4894,1
13,121.806,106.694,1,9,Chase Elliott,Chv,4062,1,4894,1
14,124.138,104.690,1,9,Chase Elliott,Chv,4062,1,4894,1
15,122.748,105.875,1,9,Chase Elliott,Chv,4062,1,4894,1
16,248.042,52.394,1,9,Chase Elliott,Chv,4062,1,4894,2
17,260.708,49.849,19,9,Chase Elliott,Chv,4062,1,4894,1
18,125.51,103.546,14,9,Chase Elliott,Chv,4062,1,4894,1
19,121.324,107.118,11,9,Chase Elliott,Chv,4062,1,4894,1
20,120.22,108.102,9,9,Chase Elliott,Chv,4062,1,4894,1
21,121.313,107.128,8,9,Chase Elliott,Chv,4062,1,4894,1
22,120.7,107.672,7,9,Chase Elliott,Chv,4062,1,4894,1
23,120.345,107.990,6,9,Chase Elliott,Chv,4062,1,4894,1
24,120.937,107.461,3,9,Chase Elliott,Chv,4062,1,4894,1
25,119.801,108.480,3,9,Chase Elliott,Chv,4062,1,4894,1
26,119.699,108.572,3,9,Chase Elliott,Chv,4062,1,4894,1
27,128.203,101.370,3,9,Chase Elliott,Chv,4062,1,4894,1
28,149.969,86.658,8,9,Chase Elliott,Chv,4062,1,4894,1
29,121.575,106.897,8,9,Chase Elliott,Chv,4062,1,4894,1
30,123.686,105.073,8,9,Chase Elliott,Chv,4062,1,4894,1
31,231.162,56.220,3,9,Chase Elliott,Chv,4062,1,4894,2
32,273.689,47.485,1,9,Chase Elliott,Chv,4062,1,4894,1
33,119.295,108.940,1,9,Chase Elliott,Chv,4062,1,4894,1
34,117.699,110.417,1,9,Chase Elliott,Chv,4062,1,4894,1
35,118.789,109.404,1,9,Chase Elliott,Chv,4062,1,4894,1
36,136.197,95.421,1,9,Chase Elliott,Chv,4062,1,4894,2
37,288.679,45.019,1,9,Chase Elliott,Chv,4062,1,4894,2
38,2406.63,5.400,1,9,Chase Elliott,Chv,4062,1,4894,2
39,257.622,50.446,1,9,Chase Elliott,Chv,4062,1,4894,1
40,118.296,109.860,1,9,Chase Elliott,Chv,4062,1,4894,1
41,117.799,110.324,1,9,Chase Elliott,Chv,4062,1,4894,1
42,117.952,110.180,1,9,Chase Elliott,Chv,4062,1,4894,1
43,118.522,109.651,1,9,Chase Elliott,Chv,4062,1,4894,1
44,118.872,109.328,1,9,Chase Elliott,Chv,4062,1,4894,1
45,118.981,109.228,1,9,Chase Elliott,Chv,4062,1,4894,1
46,119.136,109.085,1,9,Chase Elliott,Chv,4062,1,4894,1
47,119.593,108.669,1,9,Chase Elliott,Chv,4062,1,4894,1
48,128.036,101.503,1,9,Chase Elliott,Chv,4062,1,4894,1
49,146.465,88.731,7,9,Chase Elliott,Chv,4062,1,4894,1
50,118.778,109.414,4,9,Chase Elliott,Chv,4062,1,4894,1
51,119.08,109.137,4,9,Chase Elliott,Chv,4062,1,4894,1
52,119.24,108.990,3,9,Chase Elliott,Chv,4062,1,4894,1
53,119.125,109.095,1,9,Chase Elliott,Chv,4062,1,4894,1
54,119.898,108.392,1,9,Chase Elliott,Chv,4062,1,4894,1
55,120.207,108.114,1,9,Chase Elliott,Chv,4062,1,4894,1
56,119.656,108.611,1,9,Chase Elliott,Chv,4062,1,4894,1
57,119.891,108.398,1,9,Chase Elliott,Chv,4062,1,4894,1
58,119.488,108.764,1,9,Chase Elliott,Chv,4062,1,4894,1
59,121.469,106.990,1,9,Chase Elliott,Chv,4062,1,4894,1
60,120.872,107.519,1,9,Chase Elliott,Chv,4062,1,4894,2
61,258.239,50.325,1,9,Chase Elliott,Chv,4062,1,4894,2
62,276.665,46.974,1,9,Chase Elliott,Chv,4062,1,4894,1
63,119.296,108.939,1,9,Chase Elliott,Chv,4062,1,4894,1
64,119.089,109.128,1,9,Chase Elliott,Chv,4062,1,4894,1
65,119.404,108.841,1,9,Chase Elliott,Chv,4062,1,4894,4
0,NA,NA,2,11,Denny Hamlin,Tyt,1361,2,4894,8
1,119.979,108.319,1,11,Denny Hamlin,Tyt,1361,2,4894,1
2,118.486,109.684,2,11,Denny Hamlin,Tyt,1361,2,4894,1
3,119.731,108.543,1,11,Denny Hamlin,Tyt,1361,2,4894,1
4,120.168,108.149,1,11,Denny Hamlin,Tyt,1361,2,4894,1
5,119.821,108.462,1,11,Denny Hamlin,Tyt,1361,2,4894,1
6,120.01,108.291,1,11,Denny Hamlin,Tyt,1361,2,4894,1
7,120.761,107.618,1,11,Denny Hamlin,Tyt,1361,2,4894,1
8,121.337,107.107,1,11,Denny Hamlin,Tyt,1361,2,4894,1
9,121.542,106.926,1,11,Denny Hamlin,Tyt,1361,2,4894,1
10,131.539,98.800,3,11,Denny Hamlin,Tyt,1361,2,4894,1
11,164.961,78.782,28,11,Denny Hamlin,Tyt,1361,2,4894,1
12,122.824,105.810,19,11,Denny Hamlin,Tyt,1361,2,4894,1
13,121.1,107.316,13,11,Denny Hamlin,Tyt,1361,2,4894,1
14,121.803,106.697,12,11,Denny Hamlin,Tyt,1361,2,4894,1
15,122.822,105.812,12,11,Denny Hamlin,Tyt,1361,2,4894,1
16,202.2,64.273,6,11,Denny Hamlin,Tyt,1361,2,4894,2
17,256.507,50.665,2,11,Denny Hamlin,Tyt,1361,2,4894,1
18,121.771,106.725,1,11,Denny Hamlin,Tyt,1361,2,4894,1
19,119.779,108.500,1,11,Denny Hamlin,Tyt,1361,2,4894,1
20,120.018,108.284,1,11,Denny Hamlin,Tyt,1361,2,4894,1
21,120.022,108.280,1,11,Denny Hamlin,Tyt,1361,2,4894,1
22,121.392,107.058,2,11,Denny Hamlin,Tyt,1361,2,4894,1
23,121.119,107.299,2,11,Denny Hamlin,Tyt,1361,2,4894,1
24,121.46,106.998,2,11,Denny Hamlin,Tyt,1361,2,4894,1
25,121.165,107.259,2,11,Denny Hamlin,Tyt,1361,2,4894,1
26,121.341,107.103,2,11,Denny Hamlin,Tyt,1361,2,4894,1
27,121.606,106.870,2,11,Denny Hamlin,Tyt,1361,2,4894,1
28,121.795,106.704,1,11,Denny Hamlin,Tyt,1361,2,4894,1
29,121.829,106.674,1,11,Denny Hamlin,Tyt,1361,2,4894,1
30,125.265,103.748,1,11,Denny Hamlin,Tyt,1361,2,4894,1
31,264.009,49.226,1,11,Denny Hamlin,Tyt,1361,2,4894,2
32,278.707,46.630,20,11,Denny Hamlin,Tyt,1361,2,4894,1
33,125.536,103.524,13,11,Denny Hamlin,Tyt,1361,2,4894,1
34,119.674,108.595,10,11,Denny Hamlin,Tyt,1361,2,4894,1
35,120.708,107.665,11,11,Denny Hamlin,Tyt,1361,2,4894,1
36,136.869,94.952,9,11,Denny Hamlin,Tyt,1361,2,4894,2
37,290.414,44.750,9,11,Denny Hamlin,Tyt,1361,2,4894,2
38,2398.889,5.418,9,11,Denny Hamlin,Tyt,1361,2,4894,2
39,251.755,51.622,9,11,Denny Hamlin,Tyt,1361,2,4894,1
40,122.421,106.158,8,11,Denny Hamlin,Tyt,1361,2,4894,1
41,119.482,108.770,7,11,Denny Hamlin,Tyt,1361,2,4894,1
42,119.423,108.823,7,11,Denny Hamlin,Tyt,1361,2,4894,1
43,119.441,108.807,7,11,Denny Hamlin,Tyt,1361,2,4894,1
44,120.007,108.294,6,11,Denny Hamlin,Tyt,1361,2,4894,1
45,119.103,109.116,5,11,Denny Hamlin,Tyt,1361,2,4894,1
46,119.487,108.765,4,11,Denny Hamlin,Tyt,1361,2,4894,1
47,119.617,108.647,3,11,Denny Hamlin,Tyt,1361,2,4894,1
48,127.205,102.166,3,11,Denny Hamlin,Tyt,1361,2,4894,1
49,147.095,88.351,11,11,Denny Hamlin,Tyt,1361,2,4894,1
50,118.653,109.529,9,11,Denny Hamlin,Tyt,1361,2,4894,1
51,119.31,108.926,7,11,Denny Hamlin,Tyt,1361,2,4894,1
52,119.582,108.679,5,11,Denny Hamlin,Tyt,1361,2,4894,1
53,119.656,108.611,4,11,Denny Hamlin,Tyt,1361,2,4894,1
54,119.106,109.113,2,11,Denny Hamlin,Tyt,1361,2,4894,1
55,119.574,108.686,2,11,Denny Hamlin,Tyt,1361,2,4894,1
56,119.984,108.314,2,11,Denny Hamlin,Tyt,1361,2,4894,1
57,119.278,108.956,2,11,Denny Hamlin,Tyt,1361,2,4894,1
58,119.932,108.361,2,11,Denny Hamlin,Tyt,1361,2,4894,1
59,119.757,108.520,2,11,Denny Hamlin,Tyt,1361,2,4894,1
60,122.568,106.031,2,11,Denny Hamlin,Tyt,1361,2,4894,2
61,248.725,52.250,2,11,Denny Hamlin,Tyt,1361,2,4894,2
62,276.323,47.032,3,11,Denny Hamlin,Tyt,1361,2,4894,1
63,119.701,108.571,2,11,Denny Hamlin,Tyt,1361,2,4894,1
64,118.99,109.219,2,11,Denny Hamlin,Tyt,1361,2,4894,1
65,119.112,109.107,2,11,Denny Hamlin,Tyt,1361,2,4894,4
0,NA,NA,3,19,Martin Truex Jr.,Tyt,3368,3,4894,8
1,122.684,105.931,4,19,Martin Truex Jr.,Tyt,3368,3,4894,1
2,119.759,108.518,3,19,Martin Truex Jr.,Tyt,3368,3,4894,1
3,119.203,109.024,3,19,Martin Truex Jr.,Tyt,3368,3,4894,1
4,119.746,108.530,2,19,Martin Truex Jr.,Tyt,3368,3,4894,1
5,119.191,109.035,2,19,Martin Truex Jr.,Tyt,3368,3,4894,1
6,119.48,108.771,2,19,Martin Truex Jr.,Tyt,3368,3,4894,1
7,120.434,107.910,2,19,Martin Truex Jr.,Tyt,3368,3,4894,1
8,120.605,107.757,2,19,Martin Truex Jr.,Tyt,3368,3,4894,1
9,121.031,107.377,2,19,Martin Truex Jr.,Tyt,3368,3,4894,1
10,122.016,106.511,1,19,Martin Truex Jr.,Tyt,3368,3,4894,1
11,121.509,106.955,1,19,Martin Truex Jr.,Tyt,3368,3,4894,1
12,120.949,107.450,1,19,Martin Truex Jr.,Tyt,3368,3,4894,1
13,146.564,88.671,8,19,Martin Truex Jr.,Tyt,3368,3,4894,1
14,133.457,97.380,8,19,Martin Truex Jr.,Tyt,3368,3,4894,1
15,122.419,106.160,8,19,Martin Truex Jr.,Tyt,3368,3,4894,1
16,224.568,57.871,10,19,Martin Truex Jr.,Tyt,3368,3,4894,2
17,252.193,51.532,6,19,Martin Truex Jr.,Tyt,3368,3,4894,1
18,123.154,105.526,3,19,Martin Truex Jr.,Tyt,3368,3,4894,1
19,118.992,109.217,2,19,Martin Truex Jr.,Tyt,3368,3,4894,1
20,119.565,108.694,2,19,Martin Truex Jr.,Tyt,3368,3,4894,1
21,120.252,108.073,2,19,Martin Truex Jr.,Tyt,3368,3,4894,1
22,120.188,108.131,1,19,Martin Truex Jr.,Tyt,3368,3,4894,1
23,120.05,108.255,1,19,Martin Truex Jr.,Tyt,3368,3,4894,1
24,120.979,107.424,1,19,Martin Truex Jr.,Tyt,3368,3,4894,1
