Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
5,4030,Larson,Kyle Larson,Chv,Valvoline,30.5885588,1,29.724,1,30.253,1,30.403,1,30.549,1,NA,NA,NA,NA,NA,NA,Final Practice,5035
24,4184,Byron,William Byron,Chv,Liberty University,30.5955385,2,29.724,2,30.332,2,30.718,10,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5035
42,4001,Chastain,Ross Chastain,Chv,Clover,30.6063226,3,30.035,7,30.433,4,30.518,2,30.587,2,NA,NA,NA,NA,NA,NA,Final Practice,5035
12,4023,Blaney,Ryan Blaney,Frd,Menards/Duracell,30.6132286,4,30.276,13,30.406,3,30.584,6,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5035
6,2394,Newman,Ryan Newman,Frd,Planters,30.6185263,5,30.066,9,30.512,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5035
48,4045,Bowman,Alex Bowman,Chv,Ally Neon Lights,30.6678696,6,30.102,10,30.523,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5035
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Kroger/Nature Valley,30.6908438,7,30,4,30.544,11,30.631,7,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5035
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Express,30.7025667,8,30.037,8,30.568,14,30.769,12,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5035
9,4062,Elliott,Chase Elliott,Chv,NAPA Auto Parts,30.7254054,9,29.735,3,30.508,5,30.581,4,30.635,3,30.67,1,NA,NA,NA,NA,Final Practice,5035
8,4065,Reddick,Tyler Reddick,Chv,Quartz Hill Records,30.73775,10,30.006,5,30.563,13,30.581,5,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5035
