Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
3,3873,Dillon,Austin Dillon,Chv,Bass Pro Shops/Tracker Off Road,30.3288387,1,29.845,1,30.149,4,30.363,12,30.382,5,NA,NA,NA,NA,NA,NA,Final Practice,5015
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Cottonelle,30.3367222,2,30.015,8,30.111,2,30.277,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
24,4184,Byron,William Byron,Chv,Liberty University,30.4136129,3,30.053,9,30.201,6,30.25,2,30.291,1,NA,NA,NA,NA,NA,NA,Final Practice,5015
18,454,Busch,Kyle Busch,Tyt,M&M's Red White & Blue,30.4382273,4,30.114,10,30.206,8,30.294,6,30.335,2,30.428,1,30.485,1,NA,NA,Final Practice,5015
8,4065,Reddick,Tyler Reddick,Chv,Alsco Uniforms,30.4458718,5,30.002,7,30.188,5,30.255,3,30.372,4,NA,NA,NA,NA,NA,NA,Final Practice,5015
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Freight,30.4601429,6,30.137,11,30.331,15,30.376,13,30.425,7,30.499,3,NA,NA,NA,NA,Final Practice,5015
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Bass Pro Shops Red White Blue,30.4613659,7,30.203,14,30.273,12,30.344,9,30.435,9,NA,NA,NA,NA,NA,NA,Final Practice,5015
43,4059,Jones,Erik Jones,Chv,Petty's Garage,30.4633636,8,29.947,4,30.748,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
48,4045,Bowman,Alex Bowman,Chv,Ally Patriotic,30.47385,9,29.861,2,30.502,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
22,3859,Logano,Joey Logano,Frd,Shell Pennzoil,30.4890882,10,29.984,5,30.107,1,30.477,16,30.596,11,NA,NA,NA,NA,NA,NA,Final Practice,5015
99,4113,Suarez,Daniel Suarez,Chv,Camping World,30.5008485,11,29.991,6,30.202,7,30.292,5,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
1,453,Busch,Kurt Busch,Chv,GEARWRENCH,30.5066429,12,30.265,20,30.328,14,30.347,10,30.467,10,NA,NA,NA,NA,NA,NA,Final Practice,5015
6,2394,Newman,Ryan Newman,Frd,Kohler Generators,30.5222432,13,30.18,13,30.264,10,30.392,14,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
20,4153,Bell,Christopher Bell,Tyt,Honoring Our Fallen Heroes,30.5516154,14,30.211,15,30.474,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
21,3916,DiBenedetto,Matt DiBenedetto,Frd,Menards/Masterforce Tools,30.5743824,15,30.223,16,30.272,11,30.356,11,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
4,1416,Harvick,Kevin Harvick,Frd,Mobil 1,30.5840256,16,30.223,17,30.316,13,30.335,8,30.431,8,30.471,2,NA,NA,NA,NA,Final Practice,5015
2,1816,Keselowski,Brad Keselowski,Frd,Keystone Light,30.5977632,17,30.274,22,30.374,16,30.506,18,30.611,12,NA,NA,NA,NA,NA,NA,Final Practice,5015
14,4228,Briscoe #,Chase Briscoe #,Frd,HighPoint.com,30.611875,18,30.336,26,30.417,20,30.61,20,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
12,4023,Blaney,Ryan Blaney,Frd,BodyArmor EDGE,30.6256786,19,30.259,19,30.391,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
41,4104,Custer,Cole Custer,Frd,Feeding America/Wow Wow,30.6397826,20,30.269,21,30.521,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
42,4001,Chastain,Ross Chastain,Chv,Advent Health,30.6463947,21,30.311,25,30.377,17,30.444,15,30.687,14,NA,NA,NA,NA,NA,NA,Final Practice,5015
23,4025,Wallace,Bubba Wallace,Tyt,DoorDash,30.6465714,22,30.253,18,30.633,28,30.734,23,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
34,3832,McDowell,Michael McDowell,Frd,Fr8Auctions,30.6720303,23,30.287,23,30.388,18,30.478,17,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
10,40,Almirola,Aric Almirola,Frd,Smithfield,30.682,24,30.296,24,30.447,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
9,4062,Elliott,Chase Elliott,Chv,NAPA Auto Parts,30.683641,25,30.153,12,30.223,9,30.314,7,30.41,6,30.519,4,NA,NA,NA,NA,Final Practice,5015
5,4030,Larson,Kyle Larson,Chv,Metro Tech,30.723619,26,29.866,3,30.136,3,30.167,1,30.352,3,30.767,5,NA,NA,NA,NA,Final Practice,5015
17,3989,Buescher,Chris Buescher,Frd,Fifth Thrid Bank,30.7303548,27,30.444,27,30.567,26,30.641,21,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
7,4096,LaJoie,Corey LaJoie,Chv,Diamond Creek Water,30.7561667,28,30.454,28,30.67,29,30.774,24,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
37,4070,Preece,* Ryan Preece,Chv,Kroger/Coca-Cola,30.79265,29,30.465,31,30.633,27,30.729,22,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
38,4301,Alfredo #,Anthony Alfredo #,Frd,Death Wish Coffee,30.868,30,30.455,29,30.528,25,30.562,19,30.613,13,NA,NA,NA,NA,NA,NA,Final Practice,5015
77,4172,Haley(i),Justin Haley(i),Chv,Walmart,31.1152941,31,30.464,30,31.142,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
78,3973,McLeod(i),BJ McLeod(i),Frd,Solomon Plumbing,31.131125,32,30.878,32,31.217,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
00,4229,Houff,Quin Houff,Chv,8 Ball Chocolate Whiskey,31.3236667,33,30.999,34,31.476,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
53,4125,Ware(i),Cody Ware(i),Chv,US Marines Military Salutes,31.6781667,34,30.894,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
51,4142,Smithley(i),Garrett Smithley(i),Chv,Air Force Military Salutes,31.832125,35,31.489,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
52,4213,Bilicki,Josh Bilicki,Frd,US Army Military Salutes,32.2586429,36,31.737,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
15,4211,Davison,James Davison,Chv,NAVY Military Salutes,32.8542,37,31.86,37,32.109,34,32.314,25,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
66,3170,Starr(i),* David Starr(i),Tyt,Richardson Service,33.3917308,38,32.164,38,32.464,35,32.931,26,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5015
