Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
14,339,Bowyer,Clint Bowyer,Frd,BlueDEF,30.6517368,1,30.272,2,30.601,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
10,40,Almirola,Aric Almirola,Frd,Smithfield,30.7113077,2,30.226,1,30.574,3,30.613,1,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
9,4062,Elliott,Chase Elliott,Chv,NAPA Auto Parts,30.73148,3,30.475,8,30.513,2,30.822,7,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
88,4045,Bowman,Alex Bowman,Chv,Llumar,30.7324412,4,30.4,5,30.579,4,30.645,2,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
1,453,Busch,Kurt Busch,Chv,Monster Energy,30.748875,5,30.47,7,30.62,9,30.724,5,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Bass Pro Shops,30.8003913,6,30.604,13,30.659,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
42,4030,Larson,Kyle Larson,Chv,Credit One Bank,30.8210476,7,30.48,9,30.602,7,30.698,3,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
22,3859,Logano,Joey Logano,Frd,Pennzoil,30.8495714,8,30.33,4,30.493,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
13,4013,Dillon,Ty Dillon,Chv,GEICO,30.85764,9,30.325,3,30.704,14,30.809,6,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
4,1416,Harvick,Kevin Harvick,Frd,Busch Light,30.8659231,10,30.562,12,30.696,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
21,3916,DiBenedetto,Matt DiBenedetto,Frd,Motorcraft/Quick Lane,30.8820952,11,30.424,6,30.593,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
12,4023,Blaney,Ryan Blaney,Frd,Menards/Pennzoil,30.8848148,12,30.512,10,30.603,8,30.701,4,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
2,1816,Keselowski,Brad Keselowski,Frd,Discount Tire,30.9525862,13,30.677,17,30.771,16,30.876,10,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
20,4059,Jones,Erik Jones,Tyt,Irwin SPEEDBOR,30.9559375,14,30.72,20,30.77,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
48,1717,Johnson,Jimmie Johnson,Chv,Ally,30.9612,15,30.627,16,30.828,19,30.865,8,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
6,4001,Chastain(i),Ross Chastain(i),Frd,Wyndham Rewards,30.9711538,16,30.678,18,30.784,17,30.93,11,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4873
