Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
24,4184,Byron,William Byron,Chv,Hertz,27.32356,1,26.747,1,27.25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
14,339,Bowyer,Clint Bowyer,Frd,Mobil 1/Haas CNC,27.3894,2,27.02,4,27.302,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
2,1816,Keselowski,Brad Keselowski,Frd,Alliance Parts,27.4234167,3,27.005,3,27.307,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
11,1361,Hamlin,Denny Hamlin,Tyt,FedEx Freight,27.4306111,4,27.22,18,27.292,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
18,454,Busch,Kyle Busch,Tyt,Sport Clips,27.4430417,5,27.036,6,27.15,2,27.658,3,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
48,1717,Johnson,Jimmie Johnson,Chv,Ally,27.4574545,6,27.215,17,27.371,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
12,4023,Blaney,Ryan Blaney,Frd,Menards/Tarkett,27.469087,7,27.141,10,27.293,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
1,453,Busch,Kurt Busch,Chv,GEARWRENCH,27.48525,8,27.023,5,27.238,6,27.699,5,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
21,3916,DiBenedetto,Matt DiBenedetto,Frd,Motorcraft/Quick Lane,27.4915,9,27.247,20,27.345,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
22,3859,Logano,Joey Logano,Frd,Shell Pennzoil,27.4960667,10,27.055,7,27.235,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
10,40,Almirola,Aric Almirola,Frd,Smithfield,27.50952,11,27.196,16,27.252,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
19,3368,Truex Jr.,Martin Truex Jr.,Tyt,Bass Pro Shops,27.5114783,12,27.308,24,27.403,21,27.437,2,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
4,1416,Harvick,Kevin Harvick,Frd,Jimmy John's Freaky Fast Rewards,27.5125357,13,27.076,8,27.177,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
9,4062,Elliott,Chase Elliott,Chv,UniFirst,27.5214194,14,26.896,2,27.09,1,27.697,4,27.808,1,NA,NA,NA,NA,NA,NA,Practice 1,4874
42,4030,Larson,Kyle Larson,Chv,McDonald's,27.5292759,15,27.194,15,27.261,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
20,4059,Jones,Erik Jones,Tyt,Interstate Batteries,27.5316818,16,27.115,9,27.228,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
88,4045,Bowman,Alex Bowman,Chv,Axalta,27.5320952,17,27.166,12,27.339,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
41,4104,Custer #,Cole Custer #,Frd,Haas Automation,27.5473333,18,27.164,11,27.294,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
95,4153,Bell #,Christopher Bell #,Tyt,Procore,27.5503,19,27.255,21,27.573,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
8,4065,Reddick #,Tyler Reddick #,Chv,I Am Second,27.5901818,20,27.175,13,27.283,10,27.341,1,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
37,4070,Preece,Ryan Preece,Chv,Velveeta,27.5923529,21,27.239,19,27.285,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
3,3873,Dillon,Austin Dillon,Chv,Bass Pro Shops/Tracker Off Road,27.59695,22,27.298,23,27.462,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
6,4001,Chastain(i),Ross Chastain(i),Frd,Oscar Mayer,27.6005,23,27.181,14,27.442,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
32,4096,LaJoie,Corey LaJoie,Frd,Motor Trend,27.625,24,27.477,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
47,3888,Stenhouse Jr.,Ricky Stenhouse Jr.,Chv,Kroger,27.661963,25,27.292,22,27.383,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
34,3832,McDowell,Michael McDowell,Frd,Love's Travel Stops,27.71544,26,27.336,25,27.422,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4874
