Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
88,4045,Bowman,Alex Bowman,Chv,Cincinnati,41.35095,1,40.125,1,40.751,1,41.081,1,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
42,4030,Larson,Kyle Larson,Chv,McDonald's,41.4415,2,40.517,2,41.27,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
8,4065,Reddick #,Tyler Reddick #,Chv,I am Second,41.5420556,3,40.539,3,41.083,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
1,453,Busch,Kurt Busch,Chv,Monster Energy,41.7183182,4,40.592,4,41.11,6,41.366,2,41.538,1,41.725,1,NA,NA,NA,NA,Practice 1,4875
2,1816,Keselowski,Brad Keselowski,Frd,Discount Tire/Americas Tire,41.7213684,5,40.901,10,41.123,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
21,3916,DiBenedetto,Matt DiBenedetto,Frd,Menards/Quaker State,41.7559545,6,40.768,5,40.888,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
10,40,Almirola,Aric Almirola,Frd,Smithfield,41.7707143,7,41.225,21,41.723,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
37,4070,Preece,Ryan Preece,Chv,Cottonelle,41.7843333,8,41.125,17,41.296,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
22,3859,Logano,Joey Logano,Frd,AAA Southern California,41.7867,9,40.999,13,41.351,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
4,1416,Harvick,Kevin Harvick,Frd,Mobil 1,41.7981579,10,41.146,19,41.432,16,42.048,5,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
47,3888,Stenhouse Jr,Ricky Stenhouse Jr,Chv,Kroger,41.8146667,11,40.805,8,41.168,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
48,1717,Johnson,Jimmie Johnson,Chv,Ally,41.8182778,12,40.791,7,41.059,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Practice 1,4875
