Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,5,26,Tyler Ankrum,Chv,4296,1,5134,8
15,24.34,73.952,1,26,Tyler Ankrum,Chv,4296,1,5134,8
0,NA,NA,10,19,Derek Kraus,Tyt,4297,2,5134,8
15,24.756,72.710,2,19,Derek Kraus,Tyt,4297,2,5134,8
0,NA,NA,3,51,Brian Brown,Tyt,4402,3,5134,8
15,24.29,74.105,3,51,Brian Brown,Tyt,4402,3,5134,8
0,NA,NA,8,13,Johnny Sauter,Tyt,2911,4,5134,8
15,24.422,73.704,4,13,Johnny Sauter,Tyt,2911,4,5134,8
0,NA,NA,2,24,Jack Wood,Chv,4391,5,5134,8
15,25.073,71.790,5,24,Jack Wood,Chv,4391,5,5134,8
0,NA,NA,7,62,Jessica Friesen,Tyt,4377,6,5134,8
15,25.162,71.536,6,62,Jessica Friesen,Tyt,4377,6,5134,8
0,NA,NA,9,30,Danny Bohn,Tyt,4323,7,5134,8
15,24.973,72.078,7,30,Danny Bohn,Tyt,4323,7,5134,8
0,NA,NA,1,02,Chris Windom,Chv,4238,8,5134,8
15,25.07,71.799,8,02,Chris Windom,Chv,4238,8,5134,8
0,NA,NA,6,44,Morgan Alexander,Chv,4401,9,5134,8
15,25.451,70.724,9,44,Morgan Alexander,Chv,4401,9,5134,8
0,NA,NA,4,4,John Hunter Nemechek,Tyt,4092,10,5134,8
3,25.105,71.699,10,4,John Hunter Nemechek,Tyt,4092,10,5134,1
