Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,5,2,Austin Cindric,Frd,4180,1,5146,8
1,53.053,169.642,2,2,Austin Cindric,Frd,4180,1,5146,1
2,47.528,189.362,2,2,Austin Cindric,Frd,4180,1,5146,1
3,47.636,188.933,2,2,Austin Cindric,Frd,4180,1,5146,1
4,47.514,189.418,2,2,Austin Cindric,Frd,4180,1,5146,1
5,47.592,189.107,2,2,Austin Cindric,Frd,4180,1,5146,1
6,47.407,189.845,2,2,Austin Cindric,Frd,4180,1,5146,1
7,48.135,186.974,5,2,Austin Cindric,Frd,4180,1,5146,1
8,47.245,190.496,3,2,Austin Cindric,Frd,4180,1,5146,1
9,47.191,190.714,2,2,Austin Cindric,Frd,4180,1,5146,1
10,47.061,191.241,2,2,Austin Cindric,Frd,4180,1,5146,1
11,47.246,190.492,2,2,Austin Cindric,Frd,4180,1,5146,1
12,47.217,190.609,2,2,Austin Cindric,Frd,4180,1,5146,1
13,47.053,191.274,2,2,Austin Cindric,Frd,4180,1,5146,1
14,47.01,191.449,2,2,Austin Cindric,Frd,4180,1,5146,1
15,46.884,191.963,2,2,Austin Cindric,Frd,4180,1,5146,1
16,47.17,190.799,2,2,Austin Cindric,Frd,4180,1,5146,1
17,47.199,190.682,2,2,Austin Cindric,Frd,4180,1,5146,1
18,47.523,189.382,2,2,Austin Cindric,Frd,4180,1,5146,1
19,47.44,189.713,2,2,Austin Cindric,Frd,4180,1,5146,1
20,47.405,189.853,2,2,Austin Cindric,Frd,4180,1,5146,1
21,47.339,190.118,2,2,Austin Cindric,Frd,4180,1,5146,1
22,47.071,191.201,2,2,Austin Cindric,Frd,4180,1,5146,1
23,47.147,190.892,2,2,Austin Cindric,Frd,4180,1,5146,1
24,47.285,190.335,2,2,Austin Cindric,Frd,4180,1,5146,1
25,47.337,190.126,2,2,Austin Cindric,Frd,4180,1,5146,1
26,47.281,190.351,2,2,Austin Cindric,Frd,4180,1,5146,1
27,47.295,190.295,3,2,Austin Cindric,Frd,4180,1,5146,1
28,47.007,191.461,5,2,Austin Cindric,Frd,4180,1,5146,1
29,46.911,191.853,5,2,Austin Cindric,Frd,4180,1,5146,1
30,46.719,192.641,4,2,Austin Cindric,Frd,4180,1,5146,1
31,46.738,192.563,4,2,Austin Cindric,Frd,4180,1,5146,1
32,46.97,191.612,2,2,Austin Cindric,Frd,4180,1,5146,1
33,47.052,191.278,4,2,Austin Cindric,Frd,4180,1,5146,1
34,47.216,190.613,7,2,Austin Cindric,Frd,4180,1,5146,1
35,47.502,189.466,11,2,Austin Cindric,Frd,4180,1,5146,1
