Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,10,2,Myatt Snider,Chv,4223,1,5090,8
1,35.42,152.456,7,2,Myatt Snider,Chv,4223,1,5090,1
2,33.831,159.617,7,2,Myatt Snider,Chv,4223,1,5090,1
3,33.979,158.922,7,2,Myatt Snider,Chv,4223,1,5090,1
4,35.001,154.281,7,2,Myatt Snider,Chv,4223,1,5090,1
5,34.975,154.396,8,2,Myatt Snider,Chv,4223,1,5090,1
6,35.085,153.912,8,2,Myatt Snider,Chv,4223,1,5090,1
7,35.492,152.147,9,2,Myatt Snider,Chv,4223,1,5090,1
8,35.402,152.534,10,2,Myatt Snider,Chv,4223,1,5090,1
9,35.325,152.866,10,2,Myatt Snider,Chv,4223,1,5090,1
10,35.616,151.617,11,2,Myatt Snider,Chv,4223,1,5090,1
11,35.564,151.839,10,2,Myatt Snider,Chv,4223,1,5090,1
12,35.607,151.656,9,2,Myatt Snider,Chv,4223,1,5090,1
13,35.725,151.155,9,2,Myatt Snider,Chv,4223,1,5090,1
14,35.904,150.401,9,2,Myatt Snider,Chv,4223,1,5090,1
15,35.695,151.282,9,2,Myatt Snider,Chv,4223,1,5090,1
16,36.196,149.188,9,2,Myatt Snider,Chv,4223,1,5090,1
17,36.007,149.971,9,2,Myatt Snider,Chv,4223,1,5090,1
18,36.268,148.892,9,2,Myatt Snider,Chv,4223,1,5090,1
19,36.198,149.180,9,2,Myatt Snider,Chv,4223,1,5090,1
20,36.378,148.441,9,2,Myatt Snider,Chv,4223,1,5090,1
21,36.199,149.175,9,2,Myatt Snider,Chv,4223,1,5090,1
22,36.308,148.728,9,2,Myatt Snider,Chv,4223,1,5090,1
23,36.314,148.703,9,2,Myatt Snider,Chv,4223,1,5090,1
24,36.26,148.924,9,2,Myatt Snider,Chv,4223,1,5090,1
25,36.414,148.295,9,2,Myatt Snider,Chv,4223,1,5090,1
26,41.591,129.836,9,2,Myatt Snider,Chv,4223,1,5090,2
27,80.764,66.861,4,2,Myatt Snider,Chv,4223,1,5090,2
28,104.009,51.919,4,2,Myatt Snider,Chv,4223,1,5090,2
29,110.42,48.904,4,2,Myatt Snider,Chv,4223,1,5090,2
30,103.544,52.152,4,2,Myatt Snider,Chv,4223,1,5090,1
31,37.964,142.240,5,2,Myatt Snider,Chv,4223,1,5090,1
32,35.849,150.632,6,2,Myatt Snider,Chv,4223,1,5090,1
33,35.488,152.164,5,2,Myatt Snider,Chv,4223,1,5090,1
34,36.136,149.435,12,2,Myatt Snider,Chv,4223,1,5090,1
35,37.171,145.275,13,2,Myatt Snider,Chv,4223,1,5090,1
36,36.94,146.183,15,2,Myatt Snider,Chv,4223,1,5090,1
37,37.282,144.842,15,2,Myatt Snider,Chv,4223,1,5090,1
38,37.618,143.548,17,2,Myatt Snider,Chv,4223,1,5090,1
39,36.911,146.298,17,2,Myatt Snider,Chv,4223,1,5090,1
40,37.312,144.726,17,2,Myatt Snider,Chv,4223,1,5090,1
41,50.83,106.236,17,2,Myatt Snider,Chv,4223,1,5090,2
42,90.857,59.434,17,2,Myatt Snider,Chv,4223,1,5090,2
43,95.097,56.784,8,2,Myatt Snider,Chv,4223,1,5090,2
44,100.715,53.617,15,2,Myatt Snider,Chv,4223,1,5090,2
45,98.939,54.579,14,2,Myatt Snider,Chv,4223,1,5090,2
46,103.56,52.144,14,2,Myatt Snider,Chv,4223,1,5090,2
47,86.311,62.564,14,2,Myatt Snider,Chv,4223,1,5090,1
