Lap,LapTime,LapSpeed,RunningPos,Number,FullName,Manufacturer,NASCARDriverID,Finish,race_id,FlagState
0,NA,NA,5,54,Kyle Busch,Tyt,454,1,5104,8
1,142.529,102.244,4,54,Kyle Busch,Tyt,454,1,5104,1
2,138.59,105.150,3,54,Kyle Busch,Tyt,454,1,5104,1
3,138.905,104.912,3,54,Kyle Busch,Tyt,454,1,5104,1
4,140.435,103.769,4,54,Kyle Busch,Tyt,454,1,5104,1
5,139.921,104.150,4,54,Kyle Busch,Tyt,454,1,5104,1
6,168.108,86.687,3,54,Kyle Busch,Tyt,454,1,5104,2
7,319.746,45.576,4,54,Kyle Busch,Tyt,454,1,5104,2
8,304.233,47.900,13,54,Kyle Busch,Tyt,454,1,5104,1
9,187.323,77.795,34,54,Kyle Busch,Tyt,454,1,5104,1
10,162.333,89.771,34,54,Kyle Busch,Tyt,454,1,5104,1
11,200.269,72.766,24,54,Kyle Busch,Tyt,454,1,5104,2
12,295.268,49.354,14,54,Kyle Busch,Tyt,454,1,5104,1
13,151.535,96.168,9,54,Kyle Busch,Tyt,454,1,5104,2
14,279.995,52.047,10,54,Kyle Busch,Tyt,454,1,5104,2
15,298.28,48.856,7,54,Kyle Busch,Tyt,454,1,5104,1
16,141.452,103.023,5,54,Kyle Busch,Tyt,454,1,5104,1
17,138.566,105.169,3,54,Kyle Busch,Tyt,454,1,5104,1
18,143.563,101.508,7,54,Kyle Busch,Tyt,454,1,5104,1
19,140.11,104.010,5,54,Kyle Busch,Tyt,454,1,5104,1
20,139.546,104.430,5,54,Kyle Busch,Tyt,454,1,5104,1
21,285.84,50.982,2,54,Kyle Busch,Tyt,454,1,5104,2
22,296.995,49.067,2,54,Kyle Busch,Tyt,454,1,5104,1
23,142.167,102.505,3,54,Kyle Busch,Tyt,454,1,5104,1
24,140.649,103.611,4,54,Kyle Busch,Tyt,454,1,5104,1
25,140.728,103.553,4,54,Kyle Busch,Tyt,454,1,5104,1
26,141.002,103.352,3,54,Kyle Busch,Tyt,454,1,5104,1
27,200.478,72.690,5,54,Kyle Busch,Tyt,454,1,5104,2
28,326.363,44.652,11,54,Kyle Busch,Tyt,454,1,5104,2
29,369.695,39.418,10,54,Kyle Busch,Tyt,454,1,5104,1
30,145.438,100.199,10,54,Kyle Busch,Tyt,454,1,5104,1
31,138.975,104.859,8,54,Kyle Busch,Tyt,454,1,5104,1
32,139.214,104.679,6,54,Kyle Busch,Tyt,454,1,5104,1
33,139.029,104.818,5,54,Kyle Busch,Tyt,454,1,5104,1
34,139.375,104.558,5,54,Kyle Busch,Tyt,454,1,5104,1
35,170.947,85.247,4,54,Kyle Busch,Tyt,454,1,5104,2
36,326.702,44.606,6,54,Kyle Busch,Tyt,454,1,5104,2
37,308.458,47.244,11,54,Kyle Busch,Tyt,454,1,5104,1
38,259.879,56.075,9,54,Kyle Busch,Tyt,454,1,5104,2
39,323.861,44.997,7,54,Kyle Busch,Tyt,454,1,5104,1
40,141.919,102.684,2,54,Kyle Busch,Tyt,454,1,5104,1
41,138.768,105.016,1,54,Kyle Busch,Tyt,454,1,5104,1
42,138.953,104.876,1,54,Kyle Busch,Tyt,454,1,5104,1
43,140.02,104.077,1,54,Kyle Busch,Tyt,454,1,5104,1
44,140.176,103.961,1,54,Kyle Busch,Tyt,454,1,5104,1
45,140.746,103.540,1,54,Kyle Busch,Tyt,454,1,5104,4
0,NA,NA,4,18,Daniel Hemric,Tyt,4093,2,5104,8
1,143.182,101.778,5,18,Daniel Hemric,Tyt,4093,2,5104,1
2,138.955,104.874,5,18,Daniel Hemric,Tyt,4093,2,5104,1
3,139.16,104.720,5,18,Daniel Hemric,Tyt,4093,2,5104,1
4,139.598,104.391,5,18,Daniel Hemric,Tyt,4093,2,5104,1
5,140.848,103.465,5,18,Daniel Hemric,Tyt,4093,2,5104,1
6,168.209,86.635,5,18,Daniel Hemric,Tyt,4093,2,5104,2
7,319.235,45.649,7,18,Daniel Hemric,Tyt,4093,2,5104,2
8,303.705,47.983,15,18,Daniel Hemric,Tyt,4093,2,5104,1
9,145.038,100.476,9,18,Daniel Hemric,Tyt,4093,2,5104,1
10,140.392,103.801,7,18,Daniel Hemric,Tyt,4093,2,5104,1
11,254.074,57.357,4,18,Daniel Hemric,Tyt,4093,2,5104,2
12,304.008,47.936,2,18,Daniel Hemric,Tyt,4093,2,5104,1
13,146.27,99.629,1,18,Daniel Hemric,Tyt,4093,2,5104,2
14,282.475,51.590,1,18,Daniel Hemric,Tyt,4093,2,5104,2
15,301.779,48.290,1,18,Daniel Hemric,Tyt,4093,2,5104,1
16,141.736,102.817,3,18,Daniel Hemric,Tyt,4093,2,5104,1
17,140.31,103.861,5,18,Daniel Hemric,Tyt,4093,2,5104,1
18,139.058,104.797,3,18,Daniel Hemric,Tyt,4093,2,5104,1
19,140.488,103.730,3,18,Daniel Hemric,Tyt,4093,2,5104,1
20,139.855,104.199,3,18,Daniel Hemric,Tyt,4093,2,5104,1
21,288.96,50.432,4,18,Daniel Hemric,Tyt,4093,2,5104,2
22,297.638,48.961,13,18,Daniel Hemric,Tyt,4093,2,5104,1
23,144.841,100.612,8,18,Daniel Hemric,Tyt,4093,2,5104,1
24,138.378,105.312,8,18,Daniel Hemric,Tyt,4093,2,5104,1
