vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,race_id
1,Michael Annett,Chevrolet,12,12,2,2,973.762,1016.353,42.591,987.0917,1005.7768,18.6851,13.3297,10.5761,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
48,Danny Bohn(i),Chevrolet,13,12,2,2,980.373,1055.354,74.981,998.4697,1049.2861,50.8164,18.0967,6.0678,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
39,Ryan Sieg,Ford,20,20,2,2,1503.977,1534.671,30.6939,1512.7918,1519.5985,6.8067,8.8148,15.0724,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
68,Brandon Brown,Chevrolet,20,20,2,2,1506.263,1532.925,26.662,1515.0607,1518.364,3.3032,8.7977,14.5609,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
51,Jeremy Clements,Chevrolet,20,20,2,2,1504.597,1545.193,40.596,1516.4287,1534.113,17.6842,11.8317,11.0799,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
23,Jason White,Ford,21,20,2,2,1509.023,1544.926,35.903,1516.6957,1526.9392,10.2435,7.6727,17.9867,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5088
2,Myatt Snider,Chevrolet,20,20,2,2,1501.963,1541.828,39.865,1521.2669,1538.6842,17.4173,19.3039,3.1437,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
9,Noah Gragson,Chevrolet,20,20,2,2,1502.265,1534.489,32.2239,1519.0313,1528.8745,9.8431,16.7663,5.6144,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
16,AJ Allmendinger,Chevrolet,20,20,2,2,1504.99,1536.715,31.7249,1521.0333,1528.7744,7.741,16.0433,7.9405,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
11,Justin Haley,Chevrolet,20,20,2,2,1500.9179,1537.73,36.812,1520.9666,1535.5811,14.6145,20.0486,2.1488,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
10,Jeb Burton,Chevrolet,20,20,2,2,1501.503,1543.845,42.342,1515.3943,1534.6802,19.2858,13.8913,9.1647,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
47,Kyle Weatherman,Chevrolet,21,20,2,2,1519.339,1557.2739,37.9349,1535.8491,1548.5615,12.7124,16.5101,8.7124,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
20,Harrison Burton,Toyota,20,20,2,2,1504.298,1542.035,37.737,1522.7684,1537.3162,14.5478,18.4704,4.7187,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
66,Timmy Hill,Ford,21,20,2,2,1514.093,1553.845,39.7519,1528.1414,1541.8216,13.6801,14.048400000000001,12.0233,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
92,Josh Williams,Chevrolet,20,16,2,2,1414.714,1603.339,188.625,1430.9747,1592.3003,161.3256,16.2607,11.0386,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
13,Chad Finchum,Ford,22,21,2,2,1636.59,1668.451,31.861,1645.0942,1650.7665,5.6723,8.5042,17.6844,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
6,Ryan Vargas #,Chevrolet,22,21,2,2,1635.935,1667.09,31.1549,1645.5614,1652.7018,7.1404,9.6264,14.3881,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
48,Danny Bohn(i),Chevrolet,22,21,2,2,1640.398,1672.52,32.122,1658.8746,1666.3486,7.4739,18.4766,6.1713,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
44,Tommy Joe Martins,Chevrolet,22,21,2,2,1638.407,1673.166,34.759,1646.6958,1655.8716,9.1758,8.2888,17.2943,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
17,Cody Ware(i),Chevrolet,22,21,2,2,1637.589,1682.299,44.71,1648.5977,1668.0502,19.4525,11.0087,14.2487,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
90,Caesar Bacarella,Chevrolet,22,21,2,2,1641.655,1681.213,39.5579,1648.3975,1663.1788,14.7812,6.7425,18.0341,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
18,Daniel Hemric,Toyota,32,32,2,2,2412.137,2442.667,30.5299,2418.3512,2426.6927,8.3414,6.2142,15.9742,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
8,Josh Berry #,Chevrolet,32,32,2,2,2414.477,2446.796,32.3189,2419.5857,2429.3286,9.7428,5.1087,17.4673,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
36,Alex Labbe,Chevrolet,32,32,2,2,2415.69,2452.4,36.71,2424.1569,2437.3031,13.1462,8.4669,15.0968,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5088
51,Jeremy Clements,Chevrolet,32,32,2,2,2414.169,2451.53,37.361,2425.8919,2438.838,12.946,11.7229,12.6919,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
98,Riley Herbst,Ford,32,32,2,2,2410.856,2441.628,30.7719,2422.2216,2429.1951,6.9734,11.3656,12.4328,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
78,Jesse Little,Chevrolet,33,32,2,2,2419.623,2471.914,52.291,2425.8252,2454.5535,28.7283,6.2022,17.3604,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
1,Michael Annett,Chevrolet,32,32,2,2,2413.638,2448.855,35.217,2426.726,2437.1363,10.4102,13.088,11.7186,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
15,Colby Howard,Chevrolet,32,32,2,2,2414.811,2462.334,47.5229,2425.3914,2448.5142,23.1228,10.5804,13.8197,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
7,Justin Allgaier,Chevrolet,32,32,2,2,2412.465,2454.78,42.315,2428.0273,2448.1472,20.1198,15.5623,6.6327,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
99,Stefan Parsons,Chevrolet,33,32,2,2,2419.111,2484.4,65.289,2438.3708,2477.6764,39.3055,19.2598,6.7235,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
17,Cody Ware(i),Chevrolet,33,32,2,2,2425.32,3937.947,1512.627,2436.0362,2450.2169,14.1807,10.7162,1487.73,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
9,Noah Gragson,Chevrolet,32,32,2,2,2411.812,2438.051,26.239,2428.361,2432.098,3.737,16.549,5.9529,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
07,Joe Graf Jr.,Chevrolet,32,32,2,2,2416.241,2464.3829,48.1419,2427.36,2451.0834,23.7234,11.119,13.2995,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
19,Brandon Jones,Toyota,32,32,2,2,2410.576,2441.583,31.007,2429.2952,2437.837,8.5417,18.7192,3.7459,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
54,Ty Dillon,Toyota,32,32,2,2,2411.216,2442.677,31.461,2429.7957,2438.6711,8.8754,18.5797,4.0058,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
22,Austin Cindric,Ford,32,32,2,2,2411.551,2446.304,34.753,2428.9616,2440.5731,11.6114,17.4106,5.7308,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
13,Chad Finchum,Ford,33,32,2,2,2420.948,2458.793,37.845,2429.1951,2442.0746,12.8794,8.2471,16.7183,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
20,Harrison Burton,Toyota,32,32,2,2,2412.754,2439.392,26.6379,2431.1304,2434.7005,3.5701,18.3764,4.6914,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
52,Gray Gaulding,Chevrolet,32,32,2,2,2415.19,2464.854,49.6639,2428.5612,2453.1521,24.5909,13.3712,11.7018,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
61,Robby Lyons II,Toyota,33,32,2,2,2420.314,2458.637,38.323,2431.2305,2444.4102,13.1797,10.9165,14.2267,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5088
0,Jeffrey Earnhardt,Chevrolet,32,32,2,2,2416.573,2488.197,71.624,2430.7633,2477.2426,46.4792,14.1903,10.9543,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
4,Landon Cassill,Chevrolet,32,32,2,2,2417.669,2461.3829,43.7139,2435.4012,2454.42,19.0187,17.7322,6.9629,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
92,Josh Williams,Chevrolet,34,30,2,2,2555.396,2665.29,109.8939,2570.1389,2655.2891,85.1502,14.7429,10.0008,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
02,Brett Moffitt(i),Chevrolet,32,32,2,2,2413.907,2455.877,41.9699,2433.8998,2453.2522,19.3524,19.9928,2.6247,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
47,Kyle Weatherman,Chevrolet,33,32,2,2,2422.503,2477.602,55.0989,2438.6378,2469.0487,30.4109,16.1348,8.5532,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
26,Brandon Gdovic,Toyota,33,32,2,2,2423.962,2467.399,43.4369,2440.6408,2458.6585,18.0177,16.6788,8.7404,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
74,Bayley Currey(i),Chevrolet,33,32,2,2,2418.246,2478.309,60.063,2434.467,2470.8029,36.3359,16.221,7.506,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
6,Ryan Vargas #,Chevrolet,33,32,2,2,2423.15,2481.068,57.918,2433.2992,2466.6655,33.3663,10.1492,14.4024,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
90,Caesar Bacarella,Chevrolet,33,33,2,2,2543.404,2593.402,49.998,2549.8195,2575.4775,25.6579,6.4155,17.9244,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
66,Timmy Hill,Ford,33,33,2,2,2541.494,2578.498,37.0039,2554.3907,2566.0355,11.6448,12.8967,12.4624,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
48,Danny Bohn(i),Chevrolet,33,33,2,2,2542.126,2572.035,29.9089,2561.2975,2566.0355,4.738,19.1715,5.9994,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
5,Matt Mills,Chevrolet,33,33,2,2,2543.867,2592.859,48.9919,2561.8647,2585.2204,23.3556,17.9977,7.6385,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
47,Kyle Weatherman,Chevrolet,34,33,2,2,2554.341,2596.916,42.575,2570.3391,2588.924,18.5849,15.9981,7.9919,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
99,Stefan Parsons,Chevrolet,34,33,2,2,2557.215,2596.777,39.5619,2577.3794,2589.5246,12.1452,20.1644,7.2523,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
44,Tommy Joe Martins,Chevrolet,33,33,2,2,2542.698,2588.646,45.948,2551.2542,2571.6737,20.4195,8.5562,16.9722,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
07,Joe Graf Jr.,Chevrolet,61,60,2,2,4072.183,4135.086,62.903,4089.1575,4111.6126,22.4551,16.9745,23.4733,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
68,Brandon Brown,Chevrolet,61,61,2,2,4215.211,4253.969,38.7579,4223.0025,4239.5189,16.5163,7.7915,14.45,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
8,Josh Berry #,Chevrolet,61,61,2,2,4217.019,4250.731,33.7119,4222.0349,4230.877,8.842,5.0159,19.8539,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5088
6,Ryan Vargas #,Chevrolet,62,61,2,2,4223.839,4277.066,53.2269,4234.3481,4262.3091,27.961,10.5091,14.7568,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
23,Jason White,Ford,61,61,2,2,4220.072,4277.1049,57.0329,4227.7072,4257.5701,29.8629,7.6352,19.5348,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
39,Ryan Sieg,Ford,61,61,2,2,4215.5469,4259.169,43.622,4224.2371,4244.5238,20.2867,8.6901,14.6451,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
51,Jeremy Clements,Chevrolet,61,61,2,2,4215.844,4258.143,42.2989,4227.5737,4244.9576,17.3838,11.7297,13.1853,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
18,Daniel Hemric,Toyota,61,61,2,2,4219.2969,4259.395,40.098,4225.772,4242.0547,16.2827,6.475,17.3402,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
22,Austin Cindric,Ford,61,61,2,2,4214.647,4245.2969,30.6499,4231.7445,4239.9193,8.1747,17.0975,5.3776,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5088
44,Tommy Joe Martins,Chevrolet,62,61,2,2,4223.205,4270.278,47.073,4231.7121,4253.467,21.7548,8.5071,16.8109,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
99,Stefan Parsons,Chevrolet,62,61,2,2,4227.206,4298.49,71.2839,4248.8291,4293.4066,44.5774,21.6231,5.0833,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
47,Kyle Weatherman,Chevrolet,63,62,2,2,4368.849,4429.409,60.5599,4384.4344,4420.3694,35.935,15.5854,9.0395,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
54,Ty Dillon,Toyota,61,61,2,2,4214.275,4244.242,29.967,4232.5787,4240.2863,7.7076,18.3037,3.9556,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5088
9,Noah Gragson,Chevrolet,61,61,2,2,4216.091,4246.563,30.4719,4232.6788,4240.9203,8.2414,16.5878,5.6426,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5088
52,Gray Gaulding,Chevrolet,61,61,2,2,4218.693,4271.914,53.2209,4232.0448,4259.8057,27.7608,13.3518,12.1082,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
98,Riley Herbst,Ford,61,61,2,2,4220.33,4262.3,41.97,4231.9781,4250.2295,18.2514,11.6481,12.0704,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
15,Colby Howard,Chevrolet,61,61,2,2,4217.884,4262.978,45.094,4228.141,4249.2285,21.0875,10.257,13.7494,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
16,AJ Allmendinger,Chevrolet,61,61,2,2,4218.336,4265.783,47.447,4233.7131,4257.6843,23.9712,15.3771,8.0986,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
02,Brett Moffitt(i),Chevrolet,61,61,2,2,4213.957,4251.668,37.7109,4232.9457,4248.6279,15.6822,18.9887,3.04,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
7,Justin Allgaier,Chevrolet,61,61,2,2,4217.404,4248.804,31.3999,4233.7465,4241.9213,8.1747,16.3425,6.8826,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5088
1,Michael Annett,Chevrolet,61,61,2,2,4221.15,4271.5559,50.4059,4236.7828,4259.0382,22.2554,15.6328,12.5177,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
11,Justin Haley,Chevrolet,61,61,2,2,4214.903,4252.847,37.9439,4234.7141,4250.6966,15.9825,19.8111,2.1503,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
61,Robby Lyons II,Toyota,62,61,2,2,4224.707,4276.0379,51.3309,4238.4855,4261.1413,22.6557,13.7785,14.8966,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
78,Jesse Little,Chevrolet,62,61,2,2,4227.661,4287.85,60.189,4234.6484,4269.6831,35.0347,6.9874,18.1668,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
92,Josh Williams,Chevrolet,62,58,2,2,4345.31,4454.009,108.6989,4360.4425,4444.2259,83.7833,15.1325,9.783,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
10,Jeb Burton,Chevrolet,61,61,2,2,4220.589,4260.986,40.3969,4235.7818,4252.5651,16.7833,15.1928,8.4208,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
2,Myatt Snider,Chevrolet,61,61,2,2,4216.654,4252.544,35.8899,4236.7161,4249.362,12.6458,20.0621,3.1819,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,5088
0,Jeffrey Earnhardt,Chevrolet,61,61,2,2,4222.044,4272.496,50.452,4237.7181,4261.3749,23.6568,15.6741,11.121,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
4,Landon Cassill,Chevrolet,61,61,2,2,4221.503,4274.6809,53.1779,4240.9536,4267.7135,26.7598,19.4506,6.9674,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
26,Brandon Gdovic,Toyota,62,61,2,2,4225.1809,4270.626,45.445,4243.0901,4261.1079,18.0178,17.9091,9.518,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
48,Danny Bohn(i),Chevrolet,62,62,2,2,4343.0469,4384.08,41.033,4361.8095,4378.1596,16.35,18.7625,5.9203,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
20,Harrison Burton,Toyota,61,61,2,2,4219.006,4258.3639,39.3579,4237.6837,4253.9999,16.3161,18.6777,4.364,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
13,Chad Finchum,Ford,62,61,2,2,4225.889,4292.736,66.8469,4237.1508,4275.3554,38.2045,11.2618,17.3805,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
90,Caesar Bacarella,Chevrolet,62,62,2,2,4344.9,4400.247,55.347,4351.668,4381.7641,30.096,6.768,18.4828,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
5,Matt Mills,Chevrolet,62,62,2,2,4344.167,4402.774,58.6069,4362.8782,4395.7445,32.8662,18.7112,7.0294,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
99,Stefan Parsons,Chevrolet,63,62,2,2,4370.916,4430.376,59.46,4391.4079,4424.2065,32.7986,20.4919,6.1694,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
07,Joe Graf Jr.,Chevrolet,63,63,2,2,4473.53,4519.211,45.681,4486.771,4504.4552,17.6842,13.241,14.7557,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
23,Jason White,Ford,64,63,2,2,4488.326,4526.283,37.957,4497.0156,4503.5554,6.5397,8.6896,22.7275,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
74,Bayley Currey(i),Chevrolet,64,63,2,2,4489.5649,5535.164,1045.599,4507.2256,4513.2983,6.0726,17.6606,1021.8656,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
66,Timmy Hill,Ford,63,63,2,2,4470.664,4520.61,49.9459,4482.6011,4508.7929,26.1917,11.9371,11.817,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
74,Bayley Currey(i),Chevrolet,61,61,2,2,4222.511,4299.443,76.9319,4240.8212,4290.9374,50.1162,18.3102,8.5055,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
39,Ryan Sieg,Ford,63,62,2,2,4354.5379,4461.7209,107.183,4364.046,4446.5941,82.548,9.508,15.1268,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
15,Colby Howard,Chevrolet,75,74,2,2,5083.478,0,0,5099.8973,5184.3126,84.4153,16.4193,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
48,Danny Bohn(i),Chevrolet,76,75,2,2,5178.564,5232.929,54.3649,5201.8997,5226.524,24.6243,23.3357,6.4049,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
78,Jesse Little,Chevrolet,76,75,2,2,5201.188,5263.752,62.564,5208.6406,5243.9088,35.2682,7.4526,19.8431,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
6,Ryan Vargas #,Chevrolet,76,75,2,2,5241.022,5292.477,51.4549,5253.0521,5277.4427,24.3905,12.0301,15.0342,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5088
39,Ryan Sieg,Ford,75,74,2,2,5086.689,5195.229,108.5399,5096.5273,5177.3057,80.7784,9.8383,17.9232,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,5088
39,Ryan Sieg,Ford,77,75,2,2,5305.778,5433.099,127.3209,5317.3838,5415.3224,97.9386,11.6058,17.7765,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
18,Daniel Hemric,Toyota,77,77,2,2,5424.377,5452.1139,27.7369,5430.7659,5435.1369,4.3709,6.3889,16.977,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
98,Riley Herbst,Ford,77,77,2,2,5424.638,5451.465,26.827,5435.8042,5439.341,3.5368,11.1662,12.1239,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
68,Brandon Brown,Chevrolet,77,77,2,2,5425.621,5452.633,27.0119,5434.0024,5437.8729,3.8704,8.3814,14.76,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
51,Jeremy Clements,Chevrolet,77,77,2,2,5427.086,5455.057,27.9709,5438.607,5443.6453,5.0383,11.521,11.4116,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
8,Josh Berry #,Chevrolet,77,77,2,2,5428.709,5455.041,26.332,5433.6354,5436.7718,3.1364,4.9264,18.2691,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
10,Jeb Burton,Chevrolet,77,77,2,2,5426.211,5454.625,28.4139,5440.1085,5444.2125,4.104,13.8975,10.4124,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
13,Chad Finchum,Ford,77,77,2,2,5427.526,5520.503,92.9769,5436.0378,5502.7597,66.7219,8.5118,17.7432,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,5088
