Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
02,4191,Grala,Kaz Grala,Chv,LDIShips.com,34.021,1,33.705,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
5,4298,Hill,Tyler Hill,Tyt,Hill Motorsports,34.086,2,33.253,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
38,4272,Smith (P),Zane Smith (P),Frd,Speedco,34.2272143,3,32.596,4,34.23,19,34.575,13,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
88,694,Crafton,Matt Crafton,Tyt,Planters/Menards,34.2359412,4,32.859,8,33.219,2,34.614,14,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
42,4326,Hocevar,Carson Hocevar,Chv,Worldwide Express,34.3741818,5,33.187,16,34.938,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
52,4205,Friesen (P),Stewart Friesen (P),Tyt,Halmar International,34.3766,6,32.921,10,33.35,6,33.684,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
20,4285,Parsons,Stefan Parsons,Chv,RANDCO Industries,34.386,7,34.241,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
56,3984,Hill,Timmy Hill,Tyt,HairClub/Capillus,34.417375,8,33.517,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
46,4144,Poole,Brennan Poole,Tyt,Fanttik,34.4454,9,34.011,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
98,4268,Eckes (P),Christian Eckes (P),Tyt,CMR Construction & Roofing,34.4532632,10,32.466,1,33.311,5,33.787,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
99,4107,Rhodes (P),Ben Rhodes (P),Tyt,Kubota,34.4811538,11,33.154,14,34.112,17,34.473,12,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
17,4070,Preece (P),Ryan Preece (P),Frd,Compustar/RaceChoice,34.5107895,12,33.05,13,33.564,10,33.921,6,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
30,4427,Honeycutt,Kaden Honeycutt,Tyt,Rangeline Group,34.556875,13,33.471,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
12,4192,Boyd,Spencer Boyd,Chv,Hairclub,34.5595,14,34.102,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
4,4092,Nemechek (P),John Hunter Nemechek (P),Tyt,GEARWRENCH,34.56504,15,32.553,3,33.132,1,33.64,1,34.079,1,34.347,1,34.565,1,NA,NA,Final Practice,5239
66,4235,Majeski (P),Ty Majeski (P),Tyt,Road Ranger,34.57015,16,32.479,2,34.082,16,34.433,11,34.678,5,NA,NA,NA,NA,NA,NA,Final Practice,5239
51,4387,Heim # (P),Corey Heim # (P),Tyt,Crescent Tools,34.6102381,17,33.028,12,33.491,9,33.881,5,34.26,3,34.564,3,NA,NA,NA,NA,Final Practice,5239
75,3914,Kligerman,Parker Kligerman,Tyt,Food Country USA,34.6205556,18,32.876,9,33.351,7,33.928,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
23,3978,Enfinger (P),Grant Enfinger (P),Chv,Champion Power Equipment,34.7025833,19,32.771,5,33.287,4,33.728,3,34.106,2,NA,NA,NA,NA,NA,NA,Final Practice,5239
19,4297,Kraus,Derek Kraus,Chv,Shockwave Suspension Seating,34.717875,20,33.2,17,33.789,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
91,4344,Howard,Colby Howard,Chv,Gates Hydraulics,34.7839048,21,33.18,15,33.798,14,35.231,17,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
16,4296,Ankrum,Tyler Ankrum,Tyt,LiUNA!,34.8245455,22,33.423,20,33.758,12,34.173,9,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
18,4312,Smith (P),Chandler Smith (P),Tyt,Safelite AutoGlass,34.84468,23,33.012,11,33.243,3,33.925,7,34.27,4,34.549,2,34.845,2,NA,NA,Final Practice,5239
40,4414,Thompson #,Dean Thompson #,Chv,Worldwide Express,34.8532667,24,33.448,21,35.316,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
33,4442,Leitz,Nick Leitz,Chv,Geese,34.9638333,25,34.252,34,34.933,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
1,4366,Deegan,Hailie Deegan,Frd,Wastequip,35.0148421,26,33.59,24,33.865,15,35.626,19,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
25,3916,DiBenedetto,Matt DiBenedetto,Chv,Rackley Roofing/WAR Shocks,35.0344737,27,32.793,6,35.15,25,35.229,16,35.368,7,NA,NA,NA,NA,NA,NA,Final Practice,5239
32,4373,Holmes,Bret Holmes,Chv,Golden Eagle/Bridger Aerospace,35.0756364,28,34.088,30,35.169,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
22,4429,Gutierrez,Max Gutierrez,Chv,AM Technical Solutions,35.0831,29,34.152,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
15,4342,Gray,Tanner Gray,Frd,Place of Hope,35.1759474,30,32.812,7,33.442,8,36.18,21,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
61,4295,Purdy,Chase Purdy,Tyt,Toyota Tsusho,35.193381,31,33.817,26,34.132,18,35.271,18,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5239
