Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
38,4272,Smith,Zane Smith,Frd,Love's Travel Stops,50.3218889,17,48.136,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,50.3613333,18,48.829,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
61,4295,Purdy,Chase Purdy,Tyt,David S Gray: Found Love,50.4396667,19,49.738,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
17,4269,Herbst(i),Riley Herbst(i),Frd,Mechanix Wear,50.4615556,20,48.233,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
97,4417,Kitzmiller,Jason Kitzmiller,Chv,A.L.L. Construction,50.512,21,50.512,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
47,2911,Sauter,Johnny Sauter,Tyt,LiftKits4Less.com,50.5395,22,48.443,9,48.883,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
18,4312,Smith,Chandler Smith,Tyt,Safelite AutoGlass,50.546,23,50.282,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
24,4391,Wood #,Jack Wood #,Chv,Make An Impact Foundation,50.7046,24,50.203,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
25,3916,Dibenedetto,Matt Dibenedetto,Chv,Rackley Roofing/WAR Shocks,50.8036667,25,50.262,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
12,4192,Boyd,Spencer Boyd,Chv,Rimtyme,50.8996667,26,50.429,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
9,4376,Perkins #,Blaine Perkins #,Chv,Raceline,50.996,27,50.697,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
7,4133,Hill(i),Austin Hill(i),Chv,United Rentals,51.0185,28,50.902,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
33,4292,White,Jason White,Tyt,Powder Ventures Excavations,51.1645714,29,49.51,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
51,4387,Heim #,Corey Heim #,Tyt,JBL,51.19625,30,50.699,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
75,3914,Kligerman,Parker Kligerman,Chv,Food Country USA,51.197,31,50.596,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
84,3936,Greenfield,Clay Greenfield,Tyt,Backyard Blue Pools,51.2026667,32,50.812,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
10,608,Cobb,Jennifer Jo Cobb,Chv,Fastener Supply Company,51.249,33,51.066,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
3,4139,Anderson,Jordan Anderson,Chv,Dometic Outdoor,51.4316,34,51.159,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
28,4127,Dauzat,Bryan Dauzat,Chv,FDNY/OB Builders,51.4876154,35,48.886,21,49.532,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
20,4323,Bohn,Danny Bohn,Chv,North American Motor Car,51.571,36,51.432,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
30,4271,Fogleman,Tate Fogleman,Tyt,Rangeline Group,51.79175,37,51.435,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
46,4381,Jaskol,Matt Jaskol,Tyt,AutoParts4Less.com,51.968,38,50.861,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
56,3984,Hill,Timmy Hill,Tyt,Coble Enterprises,52.062,39,52.062,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
88,694,Crafton,Matt Crafton,Tyt,Mold Armor/Menards,52.7607143,40,48.724,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
43,4415,Moffitt,Thad Moffitt,Chv,STP,53.6286,41,53.228,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5218
