Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
25,3916,DiBenedetto,Matt DiBenedetto,Chv,Rackley Roofing/WAR Shocks,82.038,1,81.352,4,81.904,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
56,3984,Hill,Timmy Hill,Tyt,SBC Contractors,82.399,2,82.183,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
41,4001,Chastain(i),Ross Chastain(i),Chv,Worldwide Express,82.503,3,81.178,3,82.838,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
19,4297,Kraus,Derek Kraus,Chv,NAPA Auto Care,82.5493,4,81.763,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
75,3914,Kligerman,Parker Kligerman,Chv,Food Country USA,82.6393571,5,81.471,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
7,4045,Bowman(i),Alex Bowman(i),Chv,HendrickCars.com/Ally,82.6606,6,81.177,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
66,4235,Majeski,Ty Majeski,Tyt,Cincinnati,82.9374,7,81.858,11,82.418,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
51,454,Busch(i),Kyle Busch(i),Tyt,yahoo!,83.2184667,8,81.906,13,83.013,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
88,694,Crafton,Matt Crafton,Tyt,Oregon/Menards,83.37325,9,82.231,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
23,3978,Enfinger,Grant Enfinger,Chv,Champion Power Equipment,83.4614211,10,82.022,15,82.508,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
42,4113,C. Hocevar,D. Suarez(i) / C. Hocevar,Chv,Worldwide Express,83.4717895,11,81.543,7,82.817,10,84.166,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
16,4296,Ankrum,Tyler Ankrum,Tyt,LiUNA!,83.5155556,12,82.018,14,82.431,6,83.066,1,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
62,287,Bodine,Todd Bodine,Tyt,Camping World,83.6498,13,82.804,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
99,4107,Rhodes,Ben Rhodes,Tyt,Tenda,83.6774,14,81.878,12,82.686,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
45,4371,Alan #,Lawless Alan #,Chv,AUTOChargit,84.0649333,15,82.143,18,82.653,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,84.145,16,82.126,17,83.834,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
9,4376,Perkins #,Blaine Perkins #,Chv,RACELINE,84.3095625,17,83.216,28,83.779,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
43,4421,Perez,Brad Perez,Tyt,I Set My Friends on Fire,84.414125,18,83.546,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
4,4092,Nemechek,John Hunter Nemechek,Tyt,Persil,84.6026842,19,81.62,9,82.395,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
61,4295,Purdy,Chase Purdy,Tyt,Bama Buggies,84.6674,20,82.086,16,83.429,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
15,4342,Gray,Tanner Gray,Frd,Ford Performance,84.7871765,21,83.041,26,84.993,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
02,4191,Grala,Kaz Grala,Chv,Cellar Scout,84.9012308,22,82.315,21,85.969,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
38,4272,Smith,Zane Smith,Frd,Michael Roberts Construction,84.9055333,23,81.57,8,82.062,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
18,4312,Smith,Chandler Smith,Tyt,Safelite AutoGlass,85.0617895,24,81.479,6,82.106,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
98,4268,Eckes,Christian Eckes,Tyt,TSPORT/Curb Records,85.2168571,25,81.04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
40,4414,Thompson #,Dean Thompson #,Chv,Worldwide Express,85.4834615,26,84.011,32,85.797,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
17,4217,Burton(i),Harrison Burton(i),Frd,Hunt Brothers Pizza,85.7472143,27,83.067,27,83.695,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
20,3873,Dillon(i),Austin Dillon(i),Chv,K&L Ready Mix,85.8566667,28,83.673,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
91,4344,Howard,Colby Howard,Chv,Gates Hydraulics,86.3852667,29,83.238,29,90.284,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
12,4192,Boyd,Spencer Boyd,Chv,Grofully,86.9183077,30,85.572,34,86.254,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
33,4346,Buford(i),Jade Buford(i),Tyt,Big Machine Spiked Coolers,86.9933333,31,85.326,33,87.181,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
44,4364,Wright,Kris Wright,Chv,F.N.B. Corporation,86.9955714,32,82.884,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
46,4434,Filippi(i),Mason Filippi(i),Tyt,OpenFender.com,88.2418571,33,86.901,35,87.677,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
24,4391,Wood #,Jack Wood #,Chv,Cooks Collision,89.8457778,34,82.369,22,83.012,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
1,4366,Deegan,Hailie Deegan,Frd,Monster Energy,90.9861667,35,82.491,23,84.253,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5229
