Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
20,4004,Gase(i),Joey Gase(i),Chv,Donate Life,23.6596667,1,23.386,22,23.572,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
7,4422,Caruth,Rajah Caruth,Chv,Circle,23.8135833,2,22.953,5,23.253,3,23.664,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
42,4326,Hocevar (P),Carson Hocevar (P),Chv,Worldwide Express,23.9319333,3,22.813,3,24.035,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
4,4092,Nemechek (P),John Hunter Nemechek (P),Tyt,Safeway,24.0082,4,23.106,8,23.221,2,23.504,1,23.713,1,23.852,1,NA,NA,NA,NA,Final Practice,5235
88,694,Crafton (P),Matt Crafton (P),Tyt,Ideal Door/Menards,24.0506818,5,23.128,12,23.77,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
66,4235,Majeski (P),Ty Majeski (P),Tyt,TSport,24.0688,6,22.681,1,23.899,18,23.965,7,24.058,3,NA,NA,NA,NA,NA,NA,Final Practice,5235
19,4297,Kraus,Derek Kraus,Chv,NAPA Auto Care,24.0906471,7,23.107,9,24.44,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
98,4268,Eckes (P),Christian Eckes (P),Tyt,CMR Construction & Roofing,24.11165,8,23.679,31,23.815,17,24.076,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
51,4387,Heim # (P),Corey Heim # (P),Tyt,JBL,24.1161429,9,23.36,20,23.673,15,23.769,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
38,4272,Smith (P),Zane Smith (P),Frd,Fr8Auctions.com,24.1168125,10,23.538,24,24.1,28,24.154,9,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
32,4373,Holmes,Bret Holmes,Chv,Golden Eagle Syrup,24.1195,11,23.645,30,23.93,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
18,4312,Smith (P),Chandler Smith (P),Tyt,Charge Me,24.1551739,12,22.794,2,23.059,1,24.259,10,24.554,5,NA,NA,NA,NA,NA,NA,Final Practice,5235
56,3984,Hill,Timmy Hill,Tyt,UNITS Storage,24.1564167,13,23.306,18,24.195,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
22,4189,Self,Austin Wayne Self,Chv,AM Technical Solutions,24.1665,14,23.219,14,23.616,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
46,4144,Poole,Brennan Poole,Tyt,Macc Door Systems,24.1936,15,24.043,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
99,4107,Rhodes (P),Ben Rhodes (P),Tyt,Tenda,24.1962,16,23.11,10,23.936,20,24.615,15,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
35,4423,Garcia,Jake Garcia,Chv,Quanta Services,24.2207059,17,23.241,16,23.619,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
52,4205,Friesen (P),Stewart Friesen (P),Tyt,Halmar International,24.2317368,18,23.59,26,24.435,35,24.486,13,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
17,4406,Gray (P),Taylor Gray (P),Frd,Ford Performance,24.2414583,19,22.987,7,23.298,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
23,3978,Enfinger (P),Grant Enfinger (P),Chv,Suredone,24.25992,20,23.113,11,23.496,7,24.535,14,24.576,6,NA,NA,NA,NA,NA,NA,Final Practice,5235
16,4296,Ankrum,Tyler Ankrum,Tyt,LiUNA!,24.2653462,21,23.324,19,23.651,14,23.818,5,24.528,4,NA,NA,NA,NA,NA,NA,Final Practice,5235
15,4342,Gray,Tanner Gray,Frd,Black's Tire,24.2968636,22,22.959,6,23.462,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
9,4376,Perkins #,Blaine Perkins #,Chv,RACELINE,24.3158889,23,23.374,21,23.615,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
30,4427,Honeycutt,Kaden Honeycutt,Tyt,Friends of Jaclyn,24.3343889,24,23.555,25,24.004,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5235
