Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
17,4070,Preece,Ryan Preece,Frd,Hunt Brothers Pizza,30.8453333,1,30.76,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
88,694,Crafton,Matt Crafton,Tyt,Great Lakes Flooring/Menards,30.92125,2,30.715,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
91,4344,Howard,Colby Howard,Chv,Gates Hydraulics,30.9996667,3,30.796,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
23,3978,Enfinger,Grant Enfinger,Chv,Champion Power Equipment,31.0266667,4,30.827,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
19,4297,Kraus,Derek Kraus,Chv,Hunter Nation,31.0634545,5,30.78,5,31.159,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
66,4235,Majeski,Ty Majeski,Tyt,American Racing Wheels,31.084125,6,30.736,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
25,3916,DiBenedetto,Matt DiBenedetto,Chv,Rackley Roofing/WAR Shocks,31.10625,7,30.886,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
4,4092,Nemechek,John Hunter Nemechek,Tyt,Mobil 1,31.12875,8,30.992,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
15,4342,Gray,Tanner Gray,Frd,Ford Performance,31.142125,9,30.808,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
18,4312,Smith,Chandler Smith,Tyt,Safelite AutoGlass,31.1485,10,30.993,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
38,4272,Smith,Zane Smith,Frd,Speedco/Luber Finer,31.15575,11,30.856,11,31.128,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
51,4387,Heim #,Corey Heim #,Tyt,JBL,31.1641429,12,31.01,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
98,4268,Eckes,Christian Eckes,Tyt,CMR Construction & Roofing,31.2403333,13,30.832,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
42,4326,Hocevar,Carson Hocevar,Chv,Worldwide Express,31.2558,14,30.824,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
99,4107,Rhodes,Ben Rhodes,Tyt,Tenda,31.2773333,15,30.929,15,31.45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
16,4296,Ankrum,Tyler Ankrum,Tyt,LiUNA!,31.3165,16,30.917,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
45,4371,Alan #,Lawless Alan #,Chv,AUTODockit,31.341,17,31.093,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,31.36275,18,30.689,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
02,4150,Little,Jesse Little,Chv,Catchin' Deers,31.3685,19,30.988,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
26,4271,Fogleman,Tate Fogleman,Chv,Dickies/Realtree/Camospace,31.3915,20,31.229,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
20,4285,Parsons,Stefan Parsons,Chv,RANDCO,31.4325714,21,31.046,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
1,4366,Deegan,Hailie Deegan,Frd,Wastequip,31.448625,22,31.143,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
75,3914,Kligerman,Parker Kligerman,Tyt,Food Country USA,31.4501111,23,31.096,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
62,287,Bodine,Todd Bodine,Tyt,Camping World,31.508625,24,30.936,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
61,4295,Purdy,Chase Purdy,Tyt,Bama Buggies,31.5094545,25,31.187,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
22,4429,Gutierrez,Max Gutierrez,Chv,Inspectra Thermal Solutions,31.5361111,26,31.322,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
40,4414,Thompson #,Dean Thompson #,Chv,Worldwide Express,31.5796667,27,31.266,29,31.487,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
24,4391,Wood #,Jack Wood #,Chv,Chevyliners.com,31.6526429,28,30.919,14,31.034,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
32,4373,Holmes,Bret Holmes,Chv,Golden Eagle Syrup,31.6748889,29,31.446,32,31.756,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
44,4364,Wright,Kris Wright,Chv,Big Dog Energy,31.75425,30,31.216,27,31.784,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
47,4427,Honeycutt,Kaden Honeycutt,Tyt,Friends of Jaclyn Foundation,31.761,31,31.311,30,31.578,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
9,4376,Perkins #,Blaine Perkins #,Chv,RACELINE,31.7802667,32,31.151,25,31.801,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
56,3984,Hill,Timmy Hill,Tyt,Coble Enterprises,31.9165714,33,31.478,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
30,4132,Murphy,Camden Murphy,Tyt,ROWDY Energy,31.9402857,34,31.636,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
14,4236,Hutchens,Trey Hutchens,Chv,Quality Roof Seamers,32.0522222,35,31.766,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
12,4192,Boyd,Spencer Boyd,Chv,Rimtyme,32.0618333,36,31.837,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
84,3936,Greenfield,Clay Greenfield,Tyt,Backyard Blues Pools,32.393,37,31.512,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
43,4442,Leitz,Nick Leitz,Chv,Precision Measurements Inc,32.7332857,38,32.346,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
10,608,Cobb,Jennifer Jo Cobb,Frd,W Nashville,33.4468,39,33.129,41,33.447,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
90,4372,Carroll,Justin Carroll,Tyt,Carroll's Automotive,33.4876667,40,32.837,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
46,4425,Janes,Chase Janes,Tyt,Waste Connection Services,33.491,41,31.946,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5231
