Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
18,4312,Smith,Chandler Smith,Tyt,Safelite AutoGlass,30.74625,1,30.448,2,30.535,1,30.724,1,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
51,454,Busch(i),Kyle Busch(i),Tyt,JBL,30.7619286,2,30.645,9,30.742,5,30.748,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
15,4342,Gray,Tanner Gray,Frd,Ford Performance,30.8167857,3,30.604,7,30.684,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
4,4092,Nemechek,John Hunter Nemechek,Tyt,Mobil 1,30.8309,4,30.53,3,30.689,3,30.831,3,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
98,4268,Eckes,Christian Eckes,Tyt,Curb Records,30.8967273,5,30.586,6,30.701,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
42,4326,Hocevar,Carson Hocevar,Chv,Premier Security Solutions,30.9376923,6,30.719,12,30.793,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,30.9710952,7,30.657,10,30.775,6,30.881,4,30.891,1,30.936,1,NA,NA,NA,NA,Final Practice,5219
25,3916,Dibenedetto,Matt Dibenedetto,Chv,Rackley Roofing/WAR Shocks,30.9882,8,30.838,14,30.925,11,30.988,5,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
38,4272,Smith,Zane Smith,Frd,Michael Roberts Construction,30.9996154,9,30.632,8,30.919,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
66,4235,Majeski,Ty Majeski,Tyt,TSport,31.0414286,10,30.431,1,30.98,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
17,4070,Preece(i),Ryan Preece(i),Frd,United Rentals,31.0615,11,30.849,16,31.005,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
19,4297,Kraus,Derek Kraus,Chv,NAPA AutoCare,31.0623333,12,30.561,4,30.997,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
16,4296,Ankrum,Tyler Ankrum,Tyt,LiUNA!,31.0736667,13,30.688,11,30.839,8,30.99,6,30.997,2,NA,NA,NA,NA,NA,NA,Final Practice,5219
99,4107,Rhodes,Ben Rhodes,Tyt,,31.1160833,14,30.857,17,31.012,16,31.018,7,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
88,694,Crafton,Matt Crafton,Tyt,Slim Jim/Menards,31.1904118,15,30.845,15,30.965,12,31.059,8,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
62,287,Bodine,Todd Bodine,Tyt,Camping World,31.2723333,16,30.774,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
1,4366,Deegan,Hailie Deegan,Frd,Monster Energy,31.3495556,17,30.876,18,31.261,19,31.338,9,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
44,4364,Wright,Kris Wright,Chv,iHeartRadio,31.3837222,18,30.911,19,31.225,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
91,4344,Howard,Colby Howard,Chv,Gates Hydraulics,31.3923158,19,30.937,20,31.072,17,31.585,12,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
56,3984,Hill,Timmy Hill,Tyt,Hill Motorsports,31.483,20,31.281,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
23,3978,Enfinger,Grant Enfinger,Chv,Champion Power Equipment,31.5762667,21,30.586,5,30.905,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
32,4373,Holmes,Bret Holmes,Chv,Holmes II Excavation,31.6018889,22,31.191,25,31.371,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5219
