Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
98,4268,Eckes,Christian Eckes,Tyt,Curb Records,33.5910769,1,33.325,2,33.745,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
19,4297,Kraus,Derek Kraus,Chv,NAPA Auto Care,33.6439167,2,33.355,5,33.658,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
4,4092,Nemechek,John Hunter Nemechek,Tyt,Mobil 1,33.65325,3,33.356,6,33.561,2,33.584,1,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
51,4387,Heim #,Corey Heim #,Tyt,JBL,33.6821,4,33.376,7,33.803,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
18,4312,Smith,Chandler Smith,Tyt,Safelite AutoGlass,33.7362778,5,33.346,4,33.478,1,33.588,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
66,4235,Majeski,Ty Majeski,Tyt,Road Ranger,33.7599286,6,33.312,1,33.571,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
42,4326,Hocevar,Carson Hocevar,Chv,Premier Security Solutions,33.7677857,7,33.553,12,33.633,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
99,4107,Rhodes,Ben Rhodes,Tyt,Tenda,33.7995556,8,33.387,9,33.633,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,33.8005385,9,33.38,8,33.995,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
23,3978,Enfinger,Grant Enfinger,Chv,Champion Power Equipment,33.8255882,10,33.342,3,33.707,9,33.846,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
88,694,Crafton,Matt Crafton,Tyt,Paslode/Menards,33.8374118,11,33.502,11,33.57,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
13,2911,Sauter,Johnny Sauter,Tyt,CMRRoofing.com,33.9093333,12,33.585,15,34.186,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
61,4295,Purdy,Chase Purdy,Tyt,AISIN,33.9652917,13,33.487,10,33.63,5,33.937,5,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
15,4342,Gray,Tanner Gray,Frd,Ford Performance,33.9924706,14,33.608,16,33.743,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
25,3916,DiBenedetto,Matt DiBenedetto,Chv,Rackley Roofing/WAR Shocks,34.057375,15,33.878,23,33.997,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
7,4422,Caruth,Rajah Caruth,Chv,Confluence Music Festival,34.0836316,16,33.585,14,33.808,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
91,4344,Howard,Colby Howard,Chv,Gates Hydraulics,34.122875,17,33.613,18,33.757,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
17,4406,Gray,Taylor Gray,Frd,Ford Performance,34.1252174,18,33.564,13,33.77,13,33.825,3,33.845,1,NA,NA,NA,NA,NA,NA,Final Practice,5228
16,4296,Ankrum,Tyler Ankrum,Tyt,LiUNA!,34.1386842,19,33.77,21,33.969,18,33.997,6,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
1,4366,Deegan,Hailie Deegan,Frd,Monster Energy,34.1462174,20,33.742,20,34.077,21,34.138,7,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
38,4272,Smith,Zane Smith,Frd,ARRMA RC,34.389,21,33.611,17,33.839,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
02,4150,Little,Jesse Little,Chv,RANDCO Industries,34.412625,22,34.073,26,34.341,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
24,4391,Wood #,Jack Wood #,Chv,Two Friends Golf,34.4513333,23,33.64,19,34.149,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
22,4189,Self,Austin Wayne Self,Chv,AM Technical Solutions,34.4636667,24,34.045,25,34.284,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
44,4364,Wright,Kris Wright,Chv,F.N.B Corporation,34.46555,25,33.829,22,33.927,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
46,4144,Poole,Brennan Poole,Tyt,G2G Racing,34.5277778,26,34.375,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5228
