Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
75,3914,Kligerman,Parker Kligerman,Chv,Food Country USA,139.9926,1,137.515,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
15,4342,Gray,Tanner Gray,Frd,Ford Performance,140.1886667,2,138.871,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
56,3984,Hill,Timmy Hill,Tyt,Hill Motorsports,140.675,3,140.675,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
91,4344,Howard,Colby Howard,Chv,Gates Hydraulics,141.1065,4,141.052,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
99,4107,Rhodes,Ben Rhodes,Tyt,Tenda,141.6736,5,138.751,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
42,4326,Hocevar,Carson Hocevar,Chv,PlainsCapital Bank/MG Machinery,141.88275,6,138.729,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
37,4394,Bearden,Logan Bearden,Chv,Bearden Automotive,142.2905,7,140.007,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
02,4191,Grala,Kaz Grala,Chv,RANDCO Industries,142.3806667,8,138.869,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
22,4189,Self,Austin Wayne Self,Chv,AM Technical Solutions,142.3902,9,140.233,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
20,4204,Creed(i),Sheldon Creed(i),Chv,Wiley X,142.5012,10,137.104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5221
