Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
19,4297,Kraus,Derek Kraus,Chv,NAPA AutoCare,89.6232222,1,88.249,11,89.557,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
18,4312,Smith,Chandler Smith,Tyt,Safelite AutoGlass,90.0585,2,88.645,18,90.081,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
7,4146,Lupton,Dylan Lupton,Chv,Lupton Excavation Inc,90.521,3,88.943,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
15,4342,Gray,Tanner Gray,Frd,Ford Performance/ABC,90.6673636,4,89.548,27,90.396,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
42,4326,Hocevar,Carson Hocevar,Chv,Premier Security Solutions,91.0942222,5,88.456,16,92.733,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
98,4268,Eckes,Christian Eckes,Tyt,TSPORT/Curb Records,91.1285833,6,88.098,9,89.191,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
17,4406,Gray,Taylor Gray,Frd,Ford Performance,91.4149,7,88.815,21,90.855,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
99,4107,Rhodes,Ben Rhodes,Tyt,Tenda,92.775,8,87.735,2,89.595,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
12,4192,Boyd,Spencer Boyd,Chv,Crowe Equipment,93.3424,9,90.427,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
75,3914,Kligerman,Parker Kligerman,Chv,Food Country USA/Tide,93.5846667,10,87.754,3,88.629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
16,4296,Ankrum,Tyler Ankrum,Tyt,Weins Auto Group/LiUNA!,93.6109231,11,87.881,5,89.756,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
51,4387,Heim #,Corey Heim #,Tyt,JBL,93.6945,12,88.274,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
91,4344,Howard,Colby Howard,Chv,Gates Hydraulics,93.7595455,13,88.563,17,90.652,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
61,4295,Purdy,Chase Purdy,Tyt,Bama Buggies,93.8212308,14,88.956,23,90.728,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
02,4191,Grala,Kaz Grala,Chv,Ruedebusch Development,93.9132308,15,88.675,19,89.48,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
4,4092,Nemechek,John Hunter Nemechek,Tyt,Mobil 1,94.1497143,16,87.972,7,88.425,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
45,4371,Alan #,Lawless Alan #,Chv,AUTOChargit,94.8486154,17,89.253,25,91.672,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
56,3984,Hill,Timmy Hill,Tyt,Hill Motorsports,95.1697143,18,88.681,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
66,4235,Majeski,Ty Majeski,Tyt,Cincinnati,95.2675,19,88.008,8,90.061,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
52,4205,Friesen,Stewart Friesen,Tyt,Halmar International,95.4936667,20,88.338,14,89.541,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
22,4189,Self,Austin Wayne Self,Chv,AM Technical Solutions,95.7976667,21,89.325,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
1,4366,Deegan,Hailie Deegan,Frd,Craftsman,96.1168667,22,88.363,15,90.457,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
24,4391,Wood #,Jack Wood #,Chv,Chevyliners.com,96.1743077,23,89.654,29,94.956,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
25,3916,DiBenedetto,Matt DiBenedetto,Chv,Rackley Roofing/WAR Shocks,96.2410769,24,87.956,6,90.474,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
38,4272,Smith,Zane Smith,Frd,Boot Barn,96.3093,25,87.605,1,90.031,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
32,4433,Mosack,Connor Mosack,Chv,Nic Tailor,96.3299091,26,88.148,10,89.982,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
40,4414,Thompson #,Dean Thompson #,Chv,Worldwide Express,96.7997273,27,91.086,33,91.924,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
44,4364,Wright,Kris Wright,Chv,F.N.B. Corporation,97.4956667,28,89.565,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
20,4445,Burke III,Trey Burke III,Chv,RANDCO Industries,97.6156667,29,90.028,31,91.163,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
23,3978,Enfinger,Grant Enfinger,Chv,Champion Power Equipment,97.7149091,30,87.855,4,88.818,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
33,4437,Miura,Kenko Miura,Tyt,24 Needs 24,98.6166667,31,91.416,34,93.786,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
46,4434,Filippi,Mason Filippi,Tyt,OpenFender.com,99.573,32,99.573,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
9,4376,Perkins #,Blaine Perkins #,Chv,RACELINE,103.9365882,33,89.115,24,91.263,22,106.428,1,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
88,694,Crafton,Matt Crafton,Tyt,Ideal Door/Menards,106.80175,34,88.265,12,89.048,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
41,3836,Marks,Justin Marks,Chv,Worldwide Express,111.5785714,35,89.75,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
43,4443,Mallozzi,Stephen Mallozzi,Tyt,COMPKART,111.7996154,36,94.218,35,99.226,28,110.562,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5232
