Number,NASCARDriverID,Driver,FullName,Manufacturer,Sponsor,OverAllAvg,OverAllAvgRank,BestLapTime,BestLapRank,Con5Lap,Con5LapRank,Con10Lap,Con10LapRank,Con15Lap,Con15LapRank,Con20Lap,Con20LapRank,Con25Lap,Con25LapRank,Con30Lap,Con30LapRank,PracticeName,race_id
16,4296,Ankrum,Tyler Ankrum,Tyt,LiUNA!,32.0919444,21,31.335,15,31.668,6,32.178,4,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
20,4209,Mills(i),Matt Mills(i),Chv,J.F. Electric,32.0938,22,31.373,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
91,4344,Howard,Colby Howard,Chv,Gates Hydraulics,32.1117647,23,30.951,10,31.607,4,31.854,2,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
22,4189,Self,Austin Wayne Self,Chv,AM Technical Solutions,32.1375,24,31.634,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
30,4271,Fogleman,Tate Fogleman,Tyt,Rangeline Group,32.2184,25,31.541,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
61,4295,Purdy,Chase Purdy,Tyt,Bama Buggies,32.2342105,26,31.365,16,32.304,19,32.422,5,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
40,4414,Thompson #,Dean Thompson #,Chv,Worldwide Express,32.2607,27,31.581,25,31.819,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
1,4366,Deegan,Hailie Deegan,Frd,Wastequip,32.3651765,28,31.38,19,32.336,20,32.575,6,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
12,4192,Boyd,Spencer Boyd,Chv,Derm Dude,32.5681111,29,32.16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
56,3984,Hill,Timmy Hill,Tyt,Coble Enterprises/LeithCars,32.6565,30,31.874,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
9,4376,Perkins #,Blaine Perkins #,Chv,RACELINE,32.679,31,31.813,29,32.302,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
33,4102,Reaume,Josh Reaume,Tyt,RRHOID RAGE,32.69875,32,32.558,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
37,4429,Gutierrez,Max Gutierrez,Chv,TOUGHBUILT/Distributed Ledger,32.7305556,33,32.426,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
45,4371,Alan #,Lawless Alan #,Chv,AUTOParkIt,33.2409333,34,32.573,34,32.817,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
43,4382,McGee,Keith McGee,Tyt,Barstool Sports,33.932,35,33.368,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Final Practice,5227
